"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230720","2260.9","-18.07","-0.79","2278.97","431944863359988","-3451685159398","435396548519386","20034548393320","19105011510772","2156","199637496071"
"0002","大型","20230720","2183.47","-18.67","-0.85","2202.14","275429283429849","-2354628624131","277783912053980","275429283429849","12614281427432","100","121654769453"
"0003","中型","20230720","2503.02","-17.91","-0.71","2520.93","119133653857794","-852330380461","119985984238255","29933078858742","4759587056426","398","51151823385"
"0004","小型","20230720","3867.4","-25.32","-0.65","3892.72","37381926072345","-244726154806","37626652227151","2254639690732","966589443879","1658","26830903233"
"0028","TOPIX Core30","20230720","1133.62","-10.46","-0.91","1144.08","165367535742342","-1526300980568","166893836722909","551225119141139","145876260800309","30","81369433537"
"0029","TOPIX Large70","20230720","2274.22","-17.12","-0.75","2291.34","110061747687507","-828327643564","110890075331071","157231068125011","48395339273712","70","40285335916"
"002A","TOPIX 100","20230720","1514.61","-12.95","-0.85","1527.56","275429283429849","-2354628624131","277783912053980","275429283429849","181847822445678","100","121654769453"
"002B","TOPIX Mid400","20230720","2378.72","-17.02","-0.71","2395.74","119133653857794","-852330380461","119985984238255","29933078858742","50083023850736","398","51151823385"
"002C","TOPIX 500","20230720","1762.89","-14.33","-0.81","1777.22","394562937287643","-3206959004592","397769896292235","79229505479446","223815682931697","498","172806592838"
"002D","TOPIX Small","20230720","2619.66","-17.15","-0.65","2636.81","37381926072345","-244726154806","37626652227151","2254639690732","14269786323076","1658","26830903233"
"002E","TOPIX 1000","20230720","2137.92","-17.23","-0.8","2155.15","419060020792740","-3377462363263","422437483156002","42201411963015","196013230890296","993","187756189917"
"002F","TOPIX Small500","20230720","1150.74","-8.01","-0.69","1158.75","24497083505096","-170503358671","24667586863767","4948905758605","21288067634338","495","14949597079"
"0040","水産・農林業","20230720","503.29","-4.57","-0.9","507.86","358948726283","-3256857970","362205584253","4486859078534","71320558945","8","284170158"
"0041","鉱業","20230720","500.37","6.24","1.26","494.13","1382302597113","17238094351","1365064502762","23038376618553","276257918095","6","762237128"
"0042","建設業","20230720","1410.2","1.74","0.12","1408.46","8761672653873","10801206371","8750871447501","9126742347784","621306842581","96","4512931434"
"0043","食料品","20230720","2009.33","-5.22","-0.26","2014.55","14610414548798","-37952844738","14648367393536","17188722998586","727129698222","85","4320974127"
"0044","繊維製品","20230720","674.89","-3.42","-0.5","678.31","1883703424748","-9531527059","1893234951807","4830008781406","279110966508","39","1651040392"
"0045","パルプ・紙","20230720","466.26","1.66","0.36","464.6","704938254280","2506015146","702432239133","5874485452331","151189548959","12","939587497"
"0046","化学","20230720","2306.36","-22.64","-0.97","2329","25809297295355","-253357373713","26062654669067","17321676037151","11190468538317","149","9971264875"
"0047","医薬品","20230720","3411.96","-21.97","-0.64","3433.93","21315660224161","-137239447678","21452899671839","59210167289335","6247328623681","36","6151555696"
"0048","石油・石炭製品","20230720","1141.77","1.18","0.1","1140.59","1845468303234","1913151858","1843555151376","20505203369269","161631873689","9","2655094112"
"0049","ゴム製品","20230720","4097.1","-27.1","-0.66","4124.2","3265995709141","-21608728301","3287604437442","29690870083100","79714905347","11","815203955"
"004A","ガラス・土石製品","20230720","1192.12","-4.43","-0.37","1196.55","2909755834701","-10822553989","2920578388689","9092986983440","244082759540","32","1064809915"
"004B","鉄鋼","20230720","679.14","7.97","1.19","671.17","3879906520084","45522080645","3834384439439","12515827484140","571299102800","31","1659208728"
"004C","非鉄金属","20230720","1113.77","-2.45","-0.22","1116.22","2890469676328","-6350067165","2896819743494","12567259462297","259521139624","23","1346235412"
"004D","金属製品","20230720","1262.93","-3.29","-0.26","1266.22","2292881687757","-5970213501","2298851901258","5459242113708","181552141101","42","1282997034"
"004E","機械","20230720","2649.4","-41.21","-1.53","2690.61","23850773589040","-370955072547","24221728661587","16796319428901","900231370360","142","5912762870"
"004F","電気機器","20230720","4084.26","-70.84","-1.7","4155.1","79160413890430","-1373026154851","80533440045281","50743855057968","1938180859113","156","14827066676"
"0050","輸送用機器","20230720","3899.12","-9.4","-0.24","3908.52","34661125657068","-83500184873","34744625841941","60808992380821","888946555483","57","14293922181"
"0051","精密機器","20230720","10409.24","-292.55","-2.73","10701.79","10665157538533","-299751988543","10964909527076","32318659207676","102458603504","33","2679546729"
"0052","その他製品","20230720","4169.7","-25.59","-0.61","4195.29","10045135599174","-61651226637","10106786825811","20090271198348","240907800611","50","2484160703"
"0053","電気・ガス業","20230720","416.61","0.73","0.18","415.88","5399467483147","9396646682","5390070836465","24543034014303","1296062041029","22","4333191934"
"0054","陸運業","20230720","2043.01","-0.57","-0.03","2043.58","12435533471043","-3443102644","12438976573687","29608413026292","608685957843","42","3344802403"
"0055","海運業","20230720","1273.08","5.88","0.46","1267.2","2631459302934","12153967996","2619305334938","32893241286670","206700204527","8","777806751"
"0056","空運業","20230720","260.4","0.59","0.23","259.81","2218381645839","5046730444","2213334915395","73946054861300","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230720","2394.11","-2.74","-0.11","2396.85","600564629026","-686727854","601251356880","2729839222845","25085076339","22","261975872"
"0058","情報・通信業","20230720","5214.59","-30.04","-0.57","5244.63","35647128150995","-205378176338","35852506327333","15168990702551","683603945904","235","54445603698"
"0059","卸売業","20230720","3139.26","-4.65","-0.15","3143.91","29714365099030","-44029502214","29758394601244","17077221321281","9465409278032","174","7811165727"
"005A","小売業","20230720","1544.97","-7.23","-0.47","1552.2","18732605948304","-87637762868","18820243711172","9508937029596","12124921476259","197","6538419043"
"005B","銀行業","20230720","226.53","-1.54","-0.68","228.07","27482012811134","-185974620282","27667987431417","34787357988777","121315525640626","79","19421941316"
"005C","証券、商品先物取引業","20230720","404.34","-2.16","-0.53","406.5","3149321187612","-16818546724","3166139734336","13692700815706","7788869612094","23","4378979306"
"005D","保険業","20230720","1532.97","-20.68","-1.33","1553.65","9782747973444","-132016320471","9914764293915","122284349668051","6381578512649","8","2997951630"
"005E","その他金融業","20230720","814.89","-4.76","-0.58","819.65","4902773602501","-28633504774","4931407107275","18158420750003","6016465694632","27","2701231027"
"005F","不動産業","20230720","1540.82","8.99","0.59","1531.83","7881261223698","45975722258","7835285501440","10508348298264","511496916503","75","4835209919"
"0060","サービス業","20230720","2646.07","-27.96","-1.05","2674.03","21073219101182","-222646269413","21295865370595","9407687098742","796396526975","224","9481351505"
"0070","マザーズ","20230720","776.98","-12.49","-1.58","789.47","2476529152589","-39817634374","2516346786963","833848199525","3187378066247","297","2930244172"
"0075","REIT","20230720","1882.35","1.73","0.09","1880.62","14733682494664","13498168634","14720184326030","24556137491107","7827298732483","60","8451799485"
"0080","TOPIX-17 食品","20230720","344.38","-0.95","-0.28","345.33","14969363275081","-41209702708","15010572977789","16096089543098","4346794878676","93","4605144285"
"0081","TOPIX-17 エネルギー資源","20230720","153.67","0.91","0.6","152.76","3227770900347","19151246209","3208619654138","21518472668982","2100492477158","15","3417331240"
"0082","TOPIX-17 建設・資材","20230720","281.73","-0.12","-0.04","281.85","13964310176330","-5991561119","13970301737449","8214300103724","4956668740991","170","6860738383"
"0083","TOPIX-17 素材・化学","20230720","293.74","-2.7","-0.91","296.44","28397938974383","-260382885625","28658321860008","14198969487191","9667617841474","200","12561892763"
"0084","TOPIX-17 医薬品","20230720","263.77","-1.69","-0.64","265.46","21315660224161","-137239447678","21452899671839","59210167289335","8081307078340","36","6151555696"
"0085","TOPIX-17 自動車・輸送機","20230720","290.27","-0.8","-0.27","291.07","37927121366209","-105108913174","38032230279383","55775178479719","13066289767099","68","15109126135"
"0086","TOPIX-17 鉄鋼・非鉄","20230720","254.68","1.48","0.58","253.2","6770376196412","39172013479","6731204182933","12537733697059","2658409026413","54","3005444140"
"0087","TOPIX-17 機械","20230720","522.13","-8.12","-1.53","530.25","23850773589040","-370955072547","24221728661587","16796319428901","4567985507874","142","5912762870"
"0088","TOPIX-17 電機・精密","20230720","324.86","-6.05","-1.83","330.91","89825571428963","-1672778143394","91498349572358","47526757369822","27650176960424","189","17506613405"
"0089","TOPIX-17 情報通信・サービスその他","20230720","309.97","-2.28","-0.73","312.25","66765482851351","-489675672388","67255158523739","13116990737004","21539094564539","509","66411115906"
"008A","TOPIX-17 電力・ガス","20230720","68.99","0.12","0.17","68.87","5399467483147","9396646682","5390070836465","24543034014303","7826373798097","22","4333191934"
"008B","TOPIX-17 運輸・物流","20230720","190.21","0.14","0.07","190.07","17885939048841","13070867942","17872868180900","23847918731788","9403433301803","75","5077681346"
"008C","TOPIX-17 商社・卸売","20230720","762.77","-1.13","-0.15","763.9","29714365099030","-44029502214","29758394601244","17077221321281","3895565247334","174","7811165727"
"008D","TOPIX-17 小売","20230720","268.39","-1.25","-0.46","269.64","18732605948304","-87637762868","18820243711172","9508937029596","6979661966644","197","6538419043"
"008E","TOPIX-17 銀行","20230720","145.68","-0.99","-0.67","146.67","27482012811134","-185974620282","27667987431417","34787357988777","18864048966082","79","19421941316"
"008F","TOPIX-17 金融（除く銀行）","20230720","177.9","-1.77","-0.99","179.67","17834842763557","-177468371969","18012311135527","30749728902685","10025089058920","58","10078161964"
"0090","TOPIX-17 不動産","20230720","322.29","1.88","0.59","320.41","7881261223698","45975722258","7835285501440","10508348298264","2445397084365","75","4835209919"
"0099","東証インフラファンド指数","20230720","1134.06","1.12","0.1","1132.94","135716812746","134184674","135582628072","2714336254920","119673213241","5","140804779"
"0503","JPXプライム150指数","20230720","1027.94","-11.55","-1.11","1039.49","227007137328528","-2550628421832","229557765750360","151338091552352","220836625850529","150","87460269672"
"1000","TOPIX レバレッジ（2倍）指数","20230720","64752.02","-1039.51","-1.58","65791.53","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230720","2167.19","16.99","0.79","2150.2","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230720","315.76","4.91","1.58","310.85","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230720","30191.15","-540.88","-1.76","30732.03","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230720","3520.43","30.71","0.88","3489.72","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230720","892","15.43","1.76","876.57","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20230720","7760.51","-6.99","-0.09","7767.5","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20230720","8423.7","15.14","0.18","8408.56","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20230720","4814.52","-8.68","-0.18","4823.2","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20230720","1163.49","-9.31","-0.79","1172.8","431274046775732","-3451408242903","434725455018635","23541159758501","370672947876487","1832","197749065296"
"5001","東証スタンダード市場指数","20230720","1111.58","-4.17","-0.37","1115.75","8857242895564","-33215931450","8890458827014","617229470074","7968180136679","1435","11318619724"
"5002","東証グロース市場指数","20230720","992.53","-14.03","-1.39","1006.56","2823642935603","-39933938360","2863576873964","540927765441","2844901925140","522","3822130726"
"5003","東証プライム市場コンポジット指数","20230720","1163.44","-9.31","-0.79","1172.75","431463876991375","-3451272865826","434915149857201","23525838440097","370851662637384","1834","197826154819"
"5004","旧東証市場第一部指数","20230720","2260.17","-17.96","-0.79","2278.13","431531046569017","-3429264021512","434960310590530","20136773055017","19092874364192","2143","200303480435"
"8000","旧東証株価指数","20230720","2356.17","-18.38","-0.77","2374.55","809014711230831","-6309930747511","815324641978342","37523873433712","34335969777335","2156","371309211934"
"8100","TOPIX バリュー","20230720","2499.3","-9.96","-0.4","2509.26","221521738160384","-882798439385","222404536599769","14310189803642","88633374436456","1548","124705948930"
