"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230707","2254.9","-22.18","-0.97","2277.08","430832255048573","-4236939586637","435069194635210","19973678954500","19106489254619","2157","199660187807"
"0002","大型","20230707","2183.3","-25.09","-1.14","2208.39","275407668656244","-3164802137771","278572470794015","275407668656244","12614281427432","100","121654769453"
"0003","中型","20230707","2484.03","-18.83","-0.75","2502.86","118229579991464","-896305529643","119125885521107","29705924620971","4759587056426","398","51151823385"
"0004","小型","20230707","3844.64","-18.17","-0.47","3862.81","37195006400864","-175831919223","37370838320087","2242013646827","967451172957","1659","26853594968"
"0028","TOPIX Core30","20230707","1130.48","-13.74","-1.2","1144.22","164910783143968","-2004135029979","166914918173946","549702610479892","145876260800309","30","81369433537"
"0029","TOPIX Large70","20230707","2283.21","-23.99","-1.04","2307.2","110496885512276","-1160667107792","111657552620069","157852693588966","48395339273712","70","40285335916"
"002A","TOPIX 100","20230707","1514.5","-17.4","-1.14","1531.9","275407668656244","-3164802137771","278572470794015","275407668656244","181847822445678","100","121654769453"
"002B","TOPIX Mid400","20230707","2360.67","-17.9","-0.75","2378.57","118229579991464","-896305529643","119125885521107","29705924620971","50083023850736","398","51151823385"
"002C","TOPIX 500","20230707","1758.76","-18.14","-1.02","1776.9","393637248647708","-4061107667414","397698356315123","79043624226447","223815682931697","498","172806592838"
"002D","TOPIX Small","20230707","2604.23","-12.32","-0.47","2616.55","37195006400864","-175831919223","37370838320087","2242013646827","14282508052959","1659","26853594968"
"002E","TOPIX 1000","20230707","2132.27","-21.29","-0.99","2153.56","417985812853386","-4173708215920","422159521069306","42050886604968","196028862391318","994","187778883350"
"002F","TOPIX Small500","20230707","1142.21","-5.28","-0.46","1147.49","24348564205678","-112600548505","24461164754183","4908984718887","21317049203673","496","14972290512"
"0040","水産・農林業","20230707","501.03","-1.06","-0.21","502.09","357340613731","-750926363","358091540094","4466757671633","71320558945","8","284170158"
"0041","鉱業","20230707","467.19","-5.36","-1.13","472.55","1290656790578","-14803685799","1305460476377","21510946509625","276257918095","6","762237128"
"0042","建設業","20230707","1390.2","-9.74","-0.7","1399.94","8637389755307","-60545631295","8697935386602","8997280995111","621306842581","96","4512931434"
"0043","食料品","20230707","2011.49","-7.58","-0.38","2019.07","14626155504507","-55084200617","14681239705123","17207241770008","727129698222","85","4320974127"
