"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240110","2444.48","31.39","1.3","2413.09","463863119952407","5957662599215","457905457353192","21524970763453","18975913670963","2155","207061191180"
"0002","大型","20240110","2365.12","35.94","1.54","2329.18","297730203319939","4524552038495","293205651281444","300737579111050","12588378223698","99","123830424204"
"0003","中型","20240110","2688.76","27.6","1.04","2661.16","127047003464573","1304424910260","125742578554314","31841354251773","4725107209901","399","56829132386"
"0004","小型","20240110","4209.91","13.86","0.33","4196.05","39085913167894","128685650460","38957227517434","2358836039100","928426470715","1657","26401634589"
"0028","TOPIX Core30","20240110","1231.43","20.18","1.67","1211.25","179086841271383","2935075518134","176151765753249","596956137571277","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240110","2452.75","32.86","1.36","2419.89","118643362048556","1589476520361","117053885528195","171946901519647","48371541514400","69","40891219663"
"002A","TOPIX 100","20240110","1640.62","24.93","1.54","1615.69","297730203319939","4524552038495","293205651281444","300737579111050","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240110","2555.24","26.24","1.04","2529","127047003464573","1304424910260","125742578554314","31841354251773","49720207716603","399","56829132386"
"002C","TOPIX 500","20240110","1904.8","26.14","1.39","1878.66","424777206784513","5828976948755","418948229835758","85296627868376","223003702095325","498","180659556590"
"002D","TOPIX Small","20240110","2851.66","9.39","0.33","2842.27","39085913167894","128685650460","38957227517434","2358836039100","13706385309392","1657","26401634589"
"002E","TOPIX 1000","20240110","2310.83","30.36","1.33","2280.47","450976132549231","5923571713644","445052560835586","45233313194507","195157968997443","997","195891492334"
"002F","TOPIX Small500","20240110","1250.83","4.52","0.36","1246.31","26198925764718","94594764890","26104330999828","5250285724392","20945283175702","499","15231935743"
"0040","水産・農林業","20240110","555.39","4.65","0.84","550.74","392520717004","3284104836","389236612168","4906508962549","70674613081","8","282121551"
"0041","鉱業","20240110","571.62","-0.18","-0.03","571.8","1584267571144","-524047663","1584791618807","26404459519068","277156114784","6","760727508"
"0042","建設業","20240110","1595.04","13.61","0.86","1581.43","9956641638395","84923101443","9871718536952","10480675408837","624226071877","95","4517874338"
"0043","食料品","20240110","2214.07","28.46","1.3","2185.61","15774170358747","202730982299","15571439376448","18342058556683","712452125164","86","4410790137"
"0044","繊維製品","20240110","661.29","3.92","0.6","657.37","1848319906181","10934424904","1837385481277","4739281810720","279504183964","39","1613999087"
"0045","パルプ・紙","20240110","531.09","3.67","0.7","527.42","788204835755","5445032985","782759802770","7165498506863","148413027060","11","920531796"
"0046","化学","20240110","2448.47","14.69","0.6","2433.78","27872302701730","167245650548","27705057051182","18581535134487","11383553262060","150","10361533232"
"0047","医薬品","20240110","3600.28","85.87","2.44","3514.41","22252551122852","530696631962","21721854490890","60142030061762","6180788174534","37","6066677782"
"0048","石油・石炭製品","20240110","1452.41","-4.84","-0.33","1457.25","2181515825141","-7274212924","2188790038064","24239064723784","150199928633","9","3112481276"
"0049","ゴム製品","20240110","4385.75","59.92","1.39","4325.83","3221497721405","44019593993","3177478127411","29286342921860","73453686952","11","761965296"
"004A","ガラス・土石製品","20240110","1296.11","1.39","0.11","1294.72","3132053610110","3378101894","3128675508216","9787667531595","241649524856","32","1073316168"
"004B","鉄鋼","20240110","774.49","-1.12","-0.14","775.61","4478645044708","-6501899603","4485146944311","14447242079703","578272465015","31","1731081273"
"004C","非鉄金属","20240110","1148.3","4.68","0.41","1143.62","3104459996641","12652511440","3091807485202","13497652159311","270352514205","23","1388486105"
"004D","金属製品","20240110","1347.94","7.62","0.57","1340.32","2443448552101","13816213141","2429632338960","5817734647859","181273208340","42","1287655548"
"004E","機械","20240110","2770.02","36.85","1.35","2733.17","24645624921488","327832747554","24317792173934","17479166610984","889727587094","141","5937265751"
