"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230605","2219.79","37.09","1.7","2182.7","424488564289329","7091631009792","417396933279538","19679581098254","19122950447574","2157","158275807370"
"0002","大型","20230605","2145.03","38.77","1.84","2106.26","270764696524306","4893887220148","265870809304158","270764696524306","12622859829877","100","80446314373"
"0003","中型","20230605","2461.26","36.28","1.5","2424.98","117294515424426","1729235707868","115565279716558","29470983774981","4765619758820","398","51026842159"
"0004","小型","20230605","3762.04","48.39","1.3","3713.65","36429352340597","468508081776","35960844258822","2195862106124","968341551389","1659","26802650837"
"0028","TOPIX Core30","20230605","1112.44","19.27","1.76","1093.17","162418926329765","2813417252485","159605509077280","541396421099216","146002523443933","30","40149561538"
"0029","TOPIX Large70","20230605","2237.87","42.97","1.96","2194.9","108345770194541","2080469967664","106265300226878","154779671706488","48414740306659","70","40296752836"
"002A","TOPIX 100","20230605","1487.95","26.89","1.84","1461.06","270764696524306","4893887220148","265870809304158","270764696524306","181971488927482","100","80446314373"
"002B","TOPIX Mid400","20230605","2339.04","34.49","1.5","2304.55","117294515424426","1729235707868","115565279716558","29470983774981","50146503302692","398","51026842159"
"002C","TOPIX 500","20230605","1732.35","29.57","1.74","1702.78","388059211948732","6623122928016","381436089020716","77923536535890","224007225914446","498","131473156533"
"002D","TOPIX Small","20230605","2548.28","32.77","1.3","2515.51","36429352340597","468508081776","35960844258822","2195862106124","14295652734037","1659","26802650837"
"002E","TOPIX 1000","20230605","2099.57","35.18","1.7","2064.39","411963896288885","6903839605023","405060056683863","41403406662200","196213104950584","995","146420403062"
"002F","TOPIX Small500","20230605","1118.81","13.14","1.19","1105.67","23904684340153","280716677007","23623967663147","4809795641882","21366188517406","497","14947246529"
"0040","水産・農林業","20230605","498.05","4.93","1","493.12","355209341417","3510956229","351698385188","4440116767711","71320558945","8","284170158"
"0041","鉱業","20230605","453.2","11.48","2.6","441.72","1252012844456","31720113320","1220292731137","20866880740938","276257918095","6","762237128"
"0042","建設業","20230605","1351.47","20.92","1.57","1330.55","8433762971825","130576499346","8303186472478","8785169762317","624042545979","96","4530111546"
"0043","食料品","20230605","2039.91","21.56","1.07","2018.35","14832631853849","156751967360","14675879886490","17450155122176","727121263746","85","4320893798"
"0044","繊維製品","20230605","657.33","17.22","2.69","640.11","1838596612987","48154749704","1790441863283","4714350289709","279708731276","39","1651777726"
"0045","パルプ・紙","20230605","473.88","5.88","1.26","468","716457764209","8895829233","707561934976","5970481368409","151189548959","12","939587497"
"0046","化学","20230605","2299.55","44.74","1.98","2254.81","25762308173617","501230970869","25261077202748","17290139713837","11203192729642","149","9987854812"
"0047","医薬品","20230605","3727.95","59.66","1.63","3668.29","23289575013983","372751615701","22916823398282","64693263927731","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230605","1105.97","24.16","2.23","1081.81","1787595774314","39048238786","1748547535528","19862175270156","161631873689","9","2655094112"
"0049","ゴム製品","20230605","4049.51","84.63","2.13","3964.88","3228831257618","67481319014","3161349938604","29353011432893","79733811605","11","815403955"
"004A","ガラス・土石製品","20230605","1179.93","21.66","1.87","1158.27","2880007747842","52875359025","2827132388817","9000024212006","244082759540","32","1043450315"
"004B","鉄鋼","20230605","621.56","15.2","2.51","606.36","3550972704783","86858236069","3464114468714","11454750660591","571299102800","31","1659208728"
"004C","非鉄金属","20230605","1080.18","22.39","2.12","1057.79","2803305187765","58117277923","2745187909842","12188283425066","259521139624","23","1346235412"
"004D","金属製品","20230605","1217.65","19.3","1.61","1198.35","2212434000882","35071017105","2177362983777","5267700002101","181696558217","42","1284196054"
"004E","機械","20230605","2631.69","79.69","3.12","2552","23685872132871","717278826784","22968593306088","16798490874377","900023901326","141","5906053235"
"004F","電気機器","20230605","4126.03","96.04","2.38","4029.99","79996944613413","1862064399085","78134880214327","51280092700906","1938834522405","156","14830269154"
"0050","輸送用機器","20230605","3569.6","82.14","2.36","3487.46","31740962575198","730381414255","31010581160943","55685899254733","889202194985","57","14294328091"
"0051","精密機器","20230605","11155.67","162.14","1.47","10993.53","11469137877333","166696368661","11302441508672","34754963264645","102809921858","33","2681806554"
"0052","その他製品","20230605","4077.75","34.03","0.84","4043.72","9855823486133","82246443695","9773577042438","19711646972267","241697391432","50","2495848248"
"0053","電気・ガス業","20230605","410.46","-2.48","-0.6","412.94","5321040240915","-32144741756","5353184982670","24186546549612","1296351700868","22","4333875419"
"0054","陸運業","20230605","2059.46","21.4","1.05","2038.06","12535625834539","130231090263","12405394744276","29846728177475","608685957843","42","3344802403"
"0055","海運業","20230605","1107.65","30.85","2.86","1076.8","2289508606456","63766064842","2225742541614","28618857580700","206700204527","8","777806751"
"0056","空運業","20230605","239.62","1.65","0.69","237.97","2041332436106","14077365931","2027255070174","68044414536850","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230605","2336.14","34.53","1.5","2301.61","586022514682","8663019800","577359494882","2663738703098","25085076339","22","261975872"
"0058","情報・通信業","20230605","5138.55","38.22","0.75","5100.33","35146463429965","261469147374","34884994282591","14955941885092","683975822825","235","13198179436"
"0059","卸売業","20230605","2852.11","62.24","2.23","2789.87","27105495998359","591536213859","26513959784500","15488854856205","9503656366709","175","7827282704"
"005A","小売業","20230605","1525.83","11.72","0.77","1514.11","18503581177665","142114475808","18361466701857","9392680800845","12126917776793","197","6535398163"
