"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230309","2071.09","19.88","0.97","2051.21","397910028015239","3820144763887","394089883251352","18421760556261","19212574955280","2160","156523111578"
"0002","大型","20230309","1978.97","18.25","0.93","1960.72","251169282291885","2316435581456","248852846710429","251169282291885","12691933671577","100","78698057073"
"0003","中型","20230309","2310.74","23.7","1.04","2287.04","110449066792514","1132443760358","109316623032156","27751021807164","4779819616450","398","50696754228"
"0004","小型","20230309","3731.55","38.17","1.03","3693.38","36291678930840","371265422073","35920413508767","2183614857451","972563308978","1662","27128300278"
"0028","TOPIX Core30","20230309","1019.86","9.57","0.95","1010.29","149863838038338","1405910498481","148457927539857","499546126794461","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230309","2083.96","18.73","0.91","2065.23","101305444253546","910525082975","100394919170572","144722063219352","48611982141852","70","39842031202"
"002A","TOPIX 100","20230309","1372.76","12.67","0.93","1360.09","251169282291885","2316435581456","248852846710429","251169282291885","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230309","2195.98","22.51","1.04","2173.47","110449066792514","1132443760358","109316623032156","27751021807164","50295922107288","398","50696754228"
"002C","TOPIX 500","20230309","1606.75","15.33","0.96","1591.42","361618349084399","3448879341814","358169469742585","72614126322168","225062341307281","498","129394811301"
"002D","TOPIX Small","20230309","2527.63","25.86","1.03","2501.77","36291678930840","371265422073","35920413508767","2183614857451","14357978656476","1662","27128300278"
"002E","TOPIX 1000","20230309","1955.7","18.86","0.97","1936.84","385662698768279","3719316699806","381943382068473","38721154494807","197199554416033","996","144465921947"
"002F","TOPIX Small500","20230309","1114.3","12.54","1.14","1101.76","24044349683880","270437357992","23773912325888","4828182667446","21578061401730","498","15071110646"
"0040","水産・農林業","20230309","490.79","4.75","0.98","486.04","350356455471","3391322498","346965132973","4379455693383","71386663524","8","284499648"
"0041","鉱業","20230309","446.41","-2.75","-0.61","449.16","1234377993448","-7593742260","1241971735708","20572966557462","276509255750","6","765476235"
"0042","建設業","20230309","1257.29","16.83","1.36","1240.46","7934168972030","106174886024","7827994086006","8264759345865","631055453179","96","4562150882"
"0043","食料品","20230309","1861.4","21.53","1.17","1839.87","13567043784026","156876584719","13410167199307","15961227981207","728863687347","85","4254794668"
"0044","繊維製品","20230309","672.69","1.44","0.21","671.25","1892704509712","4045619013","1888658890699","4853088486441","281363170727","39","1674869980"
"0045","パルプ・紙","20230309","466.77","8.07","1.76","458.7","707608384158","12235441646","695372942512","5896736534649","151596011460","12","942801682"
"0046","化学","20230309","2173.09","17.76","0.82","2155.33","24357521277784","199110413359","24158410864425","16457784647151","11208681109414","148","9112687373"
"0047","医薬品","20230309","3406.47","39.16","1.16","3367.31","21224321203776","243988925899","20980332277877","58956447788266","6230587850886","36","6172504570"
"0048","石油・石炭製品","20230309","1134.06","1.18","0.1","1132.88","1905239785967","1990290276","1903249495691","21169330955191","168001590012","9","2804227317"
"0049","ゴム製品","20230309","3756.83","-1.75","-0.05","3758.58","2996527740974","-1395915930","2997923656904","27241161281582","79762165918","11","816459034"
"004A","ガラス・土石製品","20230309","1185.44","3.35","0.28","1182.09","2904090148278","8191841005","2895898307273","9075281713370","244980429869","32","1052494264"
"004B","鉄鋼","20230309","672.91","13.86","2.1","659.05","3850894787152","79332223066","3771562564086","12422241248878","572274951614","31","1671198575"
"004C","非鉄金属","20230309","1145.24","11.72","1.03","1133.52","2973691647895","30425024226","2943266623669","12929094121281","259657500651","23","1357371189"
"004D","金属製品","20230309","1234.83","16.95","1.39","1217.88","2270884599571","31172671835","2239711927736","5406868094217","183903065681","42","1250634581"
"004E","機械","20230309","2385.71","14.15","0.6","2371.56","21516396449412","127539304739","21388857144673","15259855637881","901888254289","141","5749203210"
"004F","電気機器","20230309","3575.36","25.53","0.72","3549.83","69372581977490","495241534349","68877340443141","43906697454108","1940298512427","158","14178000125"
"0050","輸送用機器","20230309","3340.57","22.16","0.67","3318.41","29715602774536","197112001477","29518490773059","52132636446554","889535905680","57","14311078112"
"0051","精密機器","20230309","9709.05","106.04","1.1","9603.01","10044122972097","109698624834","9934424347263","30436736279082","103451143236","33","2719045477"
"0052","その他製品","20230309","3613.39","44.76","1.25","3568.63","8786098195659","108848711058","8677249484601","17227643520899","243153675061","51","2260504249"
"0053","電気・ガス業","20230309","368.26","4.36","1.2","363.9","4773832763669","56438827686","4717393935983","21699239834861","1296332343471","22","4333838099"
"0054","陸運業","20230309","1896.06","13.65","0.73","1882.41","11476924007931","82628619729","11394295388202","27326009542694","605305029428","42","3327690353"
"0055","海運業","20230309","1271.89","23.22","1.86","1248.67","2678370789797","48888808720","2629481981076","33479634872459","210581864173","8","792927774"
"0056","空運業","20230309","224.55","2.24","1.01","222.31","1913394010871","19110925122","1894283085749","63779800362379","852090106403","3","693384680"
"0057","倉庫・運輸関連業","20230309","2258.54","25.26","1.13","2233.28","572380656768","6400614936","565980041832","2601730258037","25342949632","22","268584974"
"0058","情報・通信業","20230309","4894.27","29.03","0.6","4865.24","34158383572103","202662415125","33955721156979","14412820072617","697925372625","237","13326021063"
"0059","卸売業","20230309","2567.34","25.09","0.99","2542.25","24754097597603","241850569838","24512247027765","14145198627202","9641938005314","175","7898372789"
"005A","小売業","20230309","1478.46","20.91","1.43","1457.55","18061064571625","255450149021","17805614422604","9168053082043","12216160911384","197","6643491953"
"005B","銀行業","20230309","221.08","3.62","1.66","217.46","26881376403562","440680891788","26440695511774","34027058738686","121591277538113","79","19531006964"
"005C","証券、商品先物取引業","20230309","401.12","4.09","1.03","397.03","3140170766888","32018181199","3108152585689","13652916377774","7828565568527","23","4397568650"
"005D","保険業","20230309","1481.58","25.52","1.75","1456.06","9616022420953","165632115725","9450390305228","120200280261913","6490374358998","8","3055951007"
"005E","その他金融業","20230309","758.87","4.36","0.58","754.51","4574203391030","26336365050","4547867025980","16941494040850","6027612046416","27","2709906182"
"005F","不動産業","20230309","1461.49","19.93","1.38","1441.56","7497732691663","102208796282","7395523895380","9996976922217","513021123315","75","4862117374"
"0060","サービス業","20230309","2525.56","29.18","1.17","2496.38","20207840711342","233451721834","19974388989508","9021357460420","800133322063","224","8742248546"
"0070","マザーズ","20230309","776.34","2.52","0.33","773.82","2601567637176","8447315244","2593120321932","510111301407","3351066114401","510","3095353687"
"0075","REIT","20230309","1825.52","8.79","0.48","1816.73","14188579352045","68321681356","14120257670689","23647632253408","7772332212175","60","8400968185"
"0080","TOPIX-17 食品","20230309","319.43","3.68","1.17","315.75","13917400239497","160267907217","13757132332280","14964946494083","4357009893826","93","4539294316"
"0081","TOPIX-17 エネルギー資源","20230309","145.94","-0.26","-0.18","146.2","3139617779415","-5603451984","3145221231399","20930785196099","2151260749041","15","3569703551"
"0082","TOPIX-17 建設・資材","20230309","261.17","2.9","1.12","258.27","13109143719880","145539398865","12963604321015","7711261011694","5019447363109","170","6865279727"
"0083","TOPIX-17 素材・化学","20230309","278.26","2.22","0.8","276.04","26957834171654","215391474018","26742442697636","13546650337514","9687842569033","199","11730359035"
"0084","TOPIX-17 医薬品","20230309","263.34","3.03","1.16","260.31","21224321203776","243988925899","20980332277877","58956447788266","8059651850348","36","6172504570"
"0085","TOPIX-17 自動車・輸送機","20230309","250.19","1.5","0.6","248.69","32712130515510","195716085547","32516414429963","48106074287514","13074869719797","68","15127537146"
"0086","TOPIX-17 鉄鋼・非鉄","20230309","256.41","4.12","1.63","252.29","6824586435047","109757247292","6714829187755","12638123027865","2661540966928","54","3028569764"
"0087","TOPIX-17 機械","20230309","470.16","2.79","0.6","467.37","21516396449412","127539304739","21388857144673","15259855637881","4576392926262","141","5749203210"
"0088","TOPIX-17 電機・精密","20230309","286.6","2.18","0.77","284.42","79416704949587","604940159183","78811764790405","41579426675177","27709956555707","191","16897045602"
"0089","TOPIX-17 情報通信・サービスその他","20230309","289.13","2.49","0.87","286.64","63152322479103","544962848016","62607359631087","12334437984200","21842068157182","512","24328773858"
"008A","TOPIX-17 電力・ガス","20230309","60.98","0.72","1.19","60.26","4773832763669","56438827686","4717393935983","21699239834861","7828006040911","22","4333838099"
"008B","TOPIX-17 運輸・物流","20230309","177.14","1.67","0.95","175.47","16641069465367","157028968508","16484040496859","22188092620490","9394319451515","75","5082587781"
"008C","TOPIX-17 商社・卸売","20230309","623.81","6.1","0.99","617.71","24754097597603","241850569838","24512247027765","14145198627202","3968217063537","175","7898372789"
"008D","TOPIX-17 小売","20230309","256.83","3.63","1.43","253.2","18061064571625","255450149021","17805614422604","9168053082043","7032183578140","197","6643491953"
"008E","TOPIX-17 銀行","20230309","142.18","2.33","1.67","139.85","26881376403562","440680891788","26440695511774","34027058738686","18906927214923","79","19531006964"
"008F","TOPIX-17 金融（除く銀行）","20230309","171.04","2.21","1.31","168.83","17330396578871","223986661973","17106409916897","29879994101501","10132228409525","58","10163425839"
"0090","TOPIX-17 不動産","20230309","305.7","4.17","1.38","301.53","7497732691663","102208796282","7395523895380","9996976922217","2452684109514","75","4862117374"
"0099","東証インフラファンド指数","20230309","1150.87","2.04","0.18","1148.83","120883476439","215236666","120668239773","2417669528780","105036173245","5","123785432"
"1000","TOPIX レバレッジ（2倍）指数","20230309","54681.08","1040.62","1.94","53640.46","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230309","2385.25","-23.36","-0.97","2408.61","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230309","385.45","-7.63","-1.94","393.08","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230309","25286.89","490.96","1.98","24795.93","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230309","3892.89","-38.93","-0.99","3931.82","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230309","1099.48","-22.21","-1.98","1121.69","0","0","0","0","0","-","0"
"1A00","JASDAQ-TOP20","20230309","4404.62","-1.76","-0.04","4406.38","0","0","0","0","0","19","0"
"5000","東証プライム市場指数","20230309","1065.73","10.23","0.97","1055.5","397214171256346","3815277209013","393398894047332","21670167553538","372714169738172","1833","154367606376"
"5001","東証スタンダード市場指数","20230309","1074.39","4.73","0.44","1069.66","8642352527063","37975171281","8604377355782","599746879047","8043997172917","1441","12623862630"
"5002","東証グロース市場指数","20230309","992.11","3.14","0.32","988.97","2817528645476","8910617074","2808618028402","551375468782","2839930190488","511","3723294449"
"5003","東証プライム市場コンポジット指数","20230309","1065.73","10.23","0.97","1055.5","397404278330639","3815290840080","393588987490558","21656908900852","372892890663046","1835","154444695899"
"5004","旧東証市場第一部指数","20230309","2070.83","19.83","0.97","2051","397827715593702","3810553723475","394017161870227","18486418010860","19211003433092","2152","157022903379"
"8000","旧東証株価指数","20230309","2156.7","20.26","0.95","2136.44","744948875921575","6995770372578","737953105548998","34488373885258","34541177288795","2160","305826792151"
"8100","TOPIX バリュー","20230309","2286.51","23.29","1.03","2263.22","204631373036030","2084774825495","202546598210535","13176521122732","89495018333960","1553","104431168408"
"812C","TOPIX 500 バリュー","20230309","2207.85","22.13","1.01","2185.72","186114493465474","1865845621247","184248647844226","51987288677507","84296668869648","358","89188827545"
"812D","TOPIX Small バリュー","20230309","3206.75","37.92","1.2","3168.83","18516879570556","218929204247","18297950366309","1549529671176","5774347126661","1195","15242340863"
"8200","TOPIX グロース","20230309","2674.08","24.01","0.91","2650.07","193279025945091","1735374189997","191543651755094","15587018221378","72278753878736","1240","52092114835"
"822C","TOPIX 500 グロース","20230309","2667.36","24.06","0.91","2643.3","175504227194174","1583037974261","173921189219913","63819718979700","65797085488990","275","40206155770"
"822D","TOPIX Small グロース","20230309","2756.8","23.62","0.86","2733.18","17774798750917","152336215736","17622462535182","1841948057090","6447611671940","965","11885959065"
"8500","東証配当フォーカス100指数","20230309","2255.39","17.04","0.76","2238.35","184106428211316","1390962961027","182715465250289","184106428211316","81629560553708","100","76513168483"
"8501","東証REITオフィス指数","20230309","1687.03","8.37","0.5","1678.66","6089866758176","30204639546","6059662118630","24359467032704","3609825268569","25","3409560269"
"8502","東証REIT住宅指数","20230309","3036.54","28.66","0.95","3007.88","1605104512587","15150357503","1589954155084","20063806407338","528596490872","8","700787792"
"8503","東証REIT商業・物流等指数","20230309","2317.36","8.2","0.36","2309.16","6493608081282","22966684307","6470641396975","24050400301044","2802156712714","27","4290620124"
"8505","東証マザーズCore指数","20230309","2934.84","66.47","2.32","2868.37","541808904009","12269965866","529538938142","3612059360060","184612890461","15","270000208"
"8506","TOPIX Ex-Financials","20230309","1797.41","15.89","0.89","1781.52","351417707098257","3106839931901","348310867166356","17379708560745","195512870366812","2022","125027298100"
"8507","JPX日経インデックス400","20230309","18670.78","183.19","0.99","18487.59","288450254571059","2830143989784","285620110581275","72293296884977","154492859529670","399","96635972373"
"8508","JPX日経中小型株指数","20230309","16456.29","151.01","0.93","16305.28","5937597263076","54488100980","5883109162096","2998786496503","3608101087389","198","3722989734"
"8801","東証グロース市場Core指数","20230309","950.61","7.31","0.77","943.3","7677836601","59066115","7618770486","38389183005","8076761882","20","0"
"8802","東証スタンダード市場TOP20","20230309","1011.49","10.15","1.01","1001.34","9899044198","99347490","9799696708","49495220990","9786614900","20","0"
"A404","TOPIX高配当40指数","20230309","1366.34","14.81","1.1","1351.53","99732458060293","1080953532398","98651504527895","249331145150732","72992441130453","40","43221140801"
"A800","東証REIT Core指数","20230309","1071.01","5.61","0.53","1065.4","278934757200","1462724200","277472033000","929782524000","260440385684","30","0"
"A810","東証REIT物流フォーカス指数","20230309","952.89","4.22","0.44","948.67","89421847440","396493000","89025354440","596145649600","93842544895","15","0"
"A820","京大川北／JPX日本株指数","20230309","10500.99","95.58","0.92","10405.41","10840784523","98680198","10742104325","5447630414","10323579341","199","0"
