"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230822","2265.71","24.22","1.08","2241.49","430828181099701","4605481414109","426222699685591","19964234527326","19015154162523","2158","199092349379"
"0002","大型","20230822","2173.55","25.54","1.19","2148.01","272908447337251","3207329601195","269701117736056","272908447337251","12555868791070","100","121292766745"
"0003","中型","20230822","2540.43","22.77","0.9","2517.66","120478728873844","1079916444483","119398812429361","30271037405488","4742446075849","398","51401998413"
"0004","小型","20230822","3907.77","33.21","0.86","3874.56","37441004888606","318235368432","37122769520174","2255482222205","958116580670","1660","26397584220"
"0028","TOPIX Core30","20230822","1127.81","16.15","1.45","1111.66","164349709128591","2354323396963","161995385731628","547832363761969","145724194121760","30","81343371746"
"0029","TOPIX Large70","20230822","2265.86","17.8","0.79","2248.06","108558738208660","853006204232","107705732004428","155083911726657","47910621253685","70","39949394999"
"002A","TOPIX 100","20230822","1507.73","17.72","1.19","1490.01","272908447337251","3207329601195","269701117736056","272908447337251","181005744299027","100","121292766745"
"002B","TOPIX Mid400","20230822","2414.27","21.64","0.9","2392.63","120478728873844","1079916444483","119398812429361","30271037405488","49902656913669","398","51401998413"
"002C","TOPIX 500","20230822","1765.26","19.24","1.1","1746.02","393387176211095","4287246045678","389099930165417","78993408877730","222849095730907","498","172694765159"
"002D","TOPIX Small","20230822","2647","22.5","0.86","2624.5","37441004888606","318235368432","37122769520174","2255482222205","14144701212436","1660","26397584220"
"002E","TOPIX 1000","20230822","2142.34","23.15","1.09","2119.19","418089486888819","4517952035726","413571534853092","42103674409750","195155252856851","993","187533515314"
"002F","TOPIX Small500","20230822","1166.59","10.9","0.94","1155.69","24702310677724","230705990049","24471604687675","4990365793480","21174845108334","495","14838750155"
"0040","水産・農林業","20230822","535.21","6.31","1.19","528.9","381437568677","4498647601","376938921076","4767969608459","71268254593","8","283874093"
"0041","鉱業","20230822","568.46","4.53","0.8","563.93","1569218292278","12518042338","1556700249940","26153638204630","276046408423","6","758998021"
"0042","建設業","20230822","1449.11","7.25","0.5","1441.86","9033731221071","45218153396","8988513067675","9410136688615","623397825329","96","4519295068"
"0043","食料品","20230822","2044.96","16.53","0.81","2028.43","14545130087215","117559419842","14427570667373","16912941961877","711267900084","86","4196468417"
"0044","繊維製品","20230822","648.66","2.62","0.41","646.04","1802668524617","7285307734","1795383216884","4622226986198","277905114716","39","1629040748"
"0045","パルプ・紙","20230822","498.75","6.85","1.39","491.9","751606077693","10320570038","741285507655","6263383980777","150697057473","12","936373311"
"0046","化学","20230822","2314.27","14.38","0.63","2299.89","25842440480655","160553664339","25681886816316","17343919785674","11166557815564","149","10028621122"
"0047","医薬品","20230822","3598.39","-0.01","0","3598.4","22315963692237","-20679442","22315984371680","61988788033993","6201647013112","36","6118683088"
"0048","石油・石炭製品","20230822","1220.45","17.31","1.44","1203.14","1971529525231","27968640104","1943560885127","21905883613676","161541319014","9","2654034907"
"0049","ゴム製品","20230822","4004.54","35.1","0.88","3969.44","2962059584242","25960460246","2936099123996","26927814402198","73967558610","11","768636510"
"004A","ガラス・土石製品","20230822","1219.82","6.66","0.55","1213.16","2933089617263","16022724465","2917066892798","9165905053947","240452079582","32","1060205228"
"004B","鉄鋼","20230822","733.21","5.48","0.75","727.73","4180119273522","31250711287","4148868562235","13484255721039","570113907126","31","1639407712"
"004C","非鉄金属","20230822","1095.58","10.83","1","1084.75","2841810536178","28110435500","2813700100679","12355697983383","259388104776","23","1335259989"
"004D","金属製品","20230822","1237.42","11.55","0.94","1225.87","2211735234303","20640583744","2191094650559","5266036272149","178737648697","42","1263348842"
"004E","機械","20230822","2578.52","27.27","1.07","2551.25","23155247793432","244902259962","22910345533470","16306512530586","898005540376","142","5879819545"
"004F","電気機器","20230822","3889.16","46.47","1.21","3842.69","75085202090875","897109762663","74188092328212","48131539801843","1930628950790","156","14732501369"
"0050","輸送用機器","20230822","4009.19","80.64","2.05","3928.55","35556492047378","715125281079","34841366766299","62379810609435","886875655320","57","14261106115"
"0051","精密機器","20230822","10000.52","113.06","1.14","9887.46","10216100508953","115504760019","10100595748934","30957880330160","102155659619","33","2649370795"
