"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230329","1995.48","28.81","1.46","1966.67","383381259141858","5533632655573","377847626486286","17757353364607","19212516896621","2159","156496423047"
"0002","大型","20230329","1901.91","25.49","1.36","1876.42","241388815193600","3234281947977","238154533245622","241388815193600","12691933671577","100","78698057073"
"0003","中型","20230329","2239.9","34.93","1.58","2204.97","107063412986847","1669752594846","105393660392001","26900355021821","4779819616450","398","50696754228"
"0004","小型","20230329","3591.56","64.74","1.84","3526.82","34929030961411","629598112749","34299432848662","2102891689429","972531083251","1661","27101611746"
"0028","TOPIX Core30","20230329","979.55","13.42","1.39","966.13","143940575683405","1971569918696","141969005764710","479801918944685","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230329","2004.61","25.97","1.31","1978.64","97448239510194","1262712029282","96185527480913","139211770728849","48611982141852","70","39842031202"
"002A","TOPIX 100","20230329","1319.3","17.68","1.36","1301.62","241388815193600","3234281947977","238154533245622","241388815193600","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230329","2128.67","33.2","1.58","2095.47","107063412986847","1669752594846","105393660392001","26900355021821","50295922107288","398","50696754228"
"002C","TOPIX 500","20230329","1548.25","21.79","1.43","1526.46","348452228180447","4904034542824","343548193637623","69970326943865","225062341307281","498","129394811301"
"002D","TOPIX Small","20230329","2432.81","43.86","1.84","2388.95","34929030961411","629598112749","34299432848662","2102891689429","14357502907182","1661","27101611746"
"002E","TOPIX 1000","20230329","1884.28","27.04","1.46","1857.24","371578907814260","5331878418278","366247029395982","37307119258460","197199548331840","996","144465918087"
"002F","TOPIX Small500","20230329","1071.77","19.83","1.89","1051.94","23126679633813","427843875454","22698835758358","4643911573055","21578050657974","498","15071106787"
"0040","水産・農林業","20230329","476.17","6.51","1.39","469.66","339924336725","4652766328","335271570397","4249054209061","71386663524","8","284499648"
"0041","鉱業","20230329","420.24","10.75","2.63","409.49","1161993804551","29727250343","1132266554208","19366563409179","276509255750","6","765476235"
"0042","建設業","20230329","1204.76","16.95","1.43","1187.81","7602727806381","106979091159","7495748715223","7919508131647","631055453179","96","4562150882"
"0043","食料品","20230329","1873.56","26.86","1.45","1846.7","13655676057604","195723172926","13459952884678","16065501244240","728863687347","85","4254794668"
"0044","繊維製品","20230329","651.75","12.48","1.95","639.27","1833793912778","35121536336","1798672376441","4702035673789","281363170727","39","1674869980"
"0045","パルプ・紙","20230329","452.5","9.84","2.22","442.66","685971147425","14915702976","671055444450","5716426228545","151596011460","12","942801682"
"0046","化学","20230329","2155.63","33.64","1.59","2121.99","24161722071233","377031331314","23784690739919","16325487885968","11208681109414","148","9112687373"
"0047","医薬品","20230329","3409.81","33.88","1","3375.93","21243652049346","211052330829","21032599718517","60696148712417","6230161884824","35","6133244112"
"0048","石油・石炭製品","20230329","1117.08","17.01","1.55","1100.07","1876716972413","28583428052","1848133544362","20852410804592","168001590012","9","2804227317"
"0049","ゴム製品","20230329","3729.83","88.96","2.44","3640.87","2974995328912","70958446591","2904036882321","27045412081023","79762165918","11","816459034"
"004A","ガラス・土石製品","20230329","1135.74","18.23","1.63","1117.51","2782347426631","44671943291","2737675483340","8694835708223","244980429869","32","1052494264"
"004B","鉄鋼","20230329","613.25","6.19","1.02","607.06","3509500833244","35442488289","3474058344955","11320970429820","572274951614","31","1671198575"
