"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230726","2283.09","-2.29","-0.1","2285.38","436183672703636","-437426932322","436621099635958","20231153650447","19105002987750","2156","199637385047"
"0002","大型","20230726","2200.69","-3.78","-0.17","2204.47","277600845398577","-477347529439","278078192928017","277600845398577","12614272476964","100","121654657082"
"0003","中型","20230726","2539.53","1.68","0.07","2537.85","120871164982501","79911160509","120791253821991","30369639442839","4759587056426","398","51151823385"
"0004","小型","20230726","3901.52","-4.14","-0.11","3905.66","37711662322558","-39990563392","37751652885950","2274527281216","966589513719","1658","26830904580"
"0028","TOPIX Core30","20230726","1138.58","-2.87","-0.25","1141.45","166091380595044","-419765698747","166511146293791","553637935316814","145876260800309","30","81369433537"
"0029","TOPIX Large70","20230726","2304.14","-1.19","-0.05","2305.33","111509464803533","-57581830693","111567046634226","159299235433619","48395253472183","70","40285223545"
"002A","TOPIX 100","20230726","1526.56","-2.62","-0.17","1529.18","277600845398577","-477347529439","278078192928017","277600845398577","181847693415485","100","121654657082"
"002B","TOPIX Mid400","20230726","2413.42","1.6","0.07","2411.82","120871164982501","79911160509","120791253821991","30369639442839","50083023850736","398","51151823385"
"002C","TOPIX 500","20230726","1780.36","-1.77","-0.1","1782.13","398472010381078","-397436368930","398869446750008","80014459915879","223815572116835","498","172806480467"
"002D","TOPIX Small","20230726","2642.76","-2.81","-0.11","2645.57","37711662322558","-39990563392","37751652885950","2274527281216","14269787354125","1658","26830904580"
"002E","TOPIX 1000","20230726","2158.89","-2.19","-0.1","2161.08","423170841455105","-428845324360","423599686779464","42615391888732","196013142090240","993","187756079692"
"002F","TOPIX Small500","20230726","1160.22","-1.47","-0.13","1161.69","24698831074027","-31408955429","24730240029456","4989662843238","21288072461765","495","14949599225"
"0040","水産・農林業","20230726","504.24","-0.98","-0.19","505.22","359624789094","-698937081","360323726175","4495309863677","71320558945","8","284170158"
"0041","鉱業","20230726","526.56","-4.91","-0.92","531.47","1454668895473","-13550635516","1468219530989","24244481591217","276257918095","6","762237128"
"0042","建設業","20230726","1444.25","-3.1","-0.21","1447.35","8973242147817","-19229044774","8992471192592","9347127237310","621306842581","96","4512931434"
"0043","食料品","20230726","2036.36","5.91","0.29","2030.45","14806999534367","42970550564","14764028983803","17419999452197","727129698222","85","4320974127"
"0044","繊維製品","20230726","678.65","-0.6","-0.09","679.25","1894178442360","-1695454710","1895873897070","4856867800923","279110966508","39","1651040392"
"0045","パルプ・紙","20230726","490.36","7.83","1.62","482.53","741368164424","11836283976","729531880448","6178068036866","151189548959","12","939587497"
"0046","化学","20230726","2326.24","9.75","0.42","2316.49","26031724451678","109091488690","25922632962988","17470956007837","11190470959218","149","9971267020"
"0047","医薬品","20230726","3487.85","15.81","0.46","3472.04","21789737509511","98790323355","21690947186156","60527048637532","6247328623681","36","6151555696"
