"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231208","2324.47","-35.44","-1.5","2359.91","441597456278126","-6731784737553","448329241015679","20491761312210","18997756326074","2155","202979419133"
"0002","大型","20231208","2244.95","-36.85","-1.61","2281.8","283004256893411","-4645391138613","287649648032024","285862885750920","12606255397066","99","121350417634"
"0003","中型","20231208","2569.85","-32.55","-1.25","2602.4","121555125120273","-1539455758425","123094580878698","30464943639166","4730044813439","399","55354032083"
"0004","小型","20231208","3991.49","-58.95","-1.46","4050.44","37038074264442","-546937840515","37585012104956","2235248899484","927924997030","1657","26274969415"
"0028","TOPIX Core30","20231208","1162.2","-19.77","-1.67","1181.97","169327282013676","-2879199995010","172206482008686","564424273378920","145695049125907","30","81300052157"
"0029","TOPIX Large70","20231208","2348.16","-36.49","-1.53","2384.65","113676974879735","-1766191143603","115443166023338","164749238956138","48410991584683","69","40050365478"
"002A","TOPIX 100","20231208","1557.26","-25.56","-1.61","1582.82","283004256893411","-4645391138613","287649648032024","285862885750920","181732118974711","99","121350417634"
"002B","TOPIX Mid400","20231208","2442.23","-30.93","-1.25","2473.16","121555125120273","-1539455758425","123094580878698","30464943639166","49772163928945","399","55354032083"
"002C","TOPIX 500","20231208","1811.77","-27.7","-1.51","1839.47","404559382013684","-6184846897038","410744228910722","81236823697527","223295358601467","498","176704449718"
"002D","TOPIX Small","20231208","2703.71","-39.93","-1.46","2743.64","37038074264442","-546937840515","37585012104956","2235248899484","13698982039698","1657","26274969415"
"002E","TOPIX 1000","20231208","2198.01","-33.48","-1.5","2231.49","429489631082270","-6542124115567","436031755197836","43078197701331","195399202309469","997","191868643603"
"002F","TOPIX Small500","20231208","1190.16","-17.05","-1.41","1207.21","24930249068585","-357277218528","25287526287114","4996041897512","20947033674251","499","15164193885"
"0040","水産・農林業","20231208","543.12","-3.51","-0.64","546.63","383848013271","-2480410768","386328424039","4798100165891","70674613081","8","282121551"
"0041","鉱業","20231208","555.73","-16.19","-2.83","571.92","1540236377225","-44864926818","1585101304043","25670606287083","277156114784","6","760727508"
"0042","建設業","20231208","1490.84","-34.78","-2.28","1525.62","9312715765635","-217259201530","9529974967166","9802858700669","624663758408","95","4519980968"
"0043","食料品","20231208","2157.18","-33.1","-1.51","2190.28","15373488518846","-235867831820","15609356350666","17876149440518","712665893500","86","4291652330"
"0044","繊維製品","20231208","651.31","-9.7","-1.47","661.01","1820586240822","-27112907883","1847699148705","4668169848262","279525594719","39","1614316987"
"0045","パルプ・紙","20231208","510.22","1.47","0.29","508.75","757226123507","2177428988","755048694519","6883873850068","148413027060","11","920531796"
"0046","化学","20231208","2298.97","-32.77","-1.41","2331.74","26189133380056","-373261689604","26562395069660","17459422253371","11391668799505","150","10281637172"
"0047","医薬品","20231208","3422.98","-60.23","-1.73","3483.21","21158178176777","-372281794437","21530459971214","57184265342641","6181217935698","37","6067321907"
"0048","石油・石炭製品","20231208","1408.43","-13.85","-0.97","1422.28","2115459731551","-20801736322","2136261467873","23505108128343","150199928633","9","2516751840"
"0049","ゴム製品","20231208","4339.68","-138.36","-3.09","4478.04","3187651695581","-101637270758","3289288966339","28978651778009","73453686952","11","761965296"
"004A","ガラス・土石製品","20231208","1218.68","-18.82","-1.52","1237.5","2944924683291","-45475694003","2990400377294","9202889635284","241649484019","32","1073315258"
"004B","鉄鋼","20231208","731.97","-20.64","-2.74","752.61","4232774545789","-119376496378","4352151042167","13654111438030","578272363119","31","1661561922"
"004C","非鉄金属","20231208","1093.25","-27.15","-2.42","1120.4","2955631689591","-73385027869","3029016717460","12850572563437","270352514205","23","1388486105"
"004D","金属製品","20231208","1262.11","-14.84","-1.16","1276.95","2287860054824","-26902701259","2314762756083","5447285844820","181273208340","42","1287655548"
"004E","機械","20231208","2507.3","-55.75","-2.18","2563.05","22325664410549","-496407714485","22822072125033","15833804546488","890426060330","141","5938766112"
"004F","電気機器","20231208","3996.66","-47.45","-1.17","4044.11","75295722759838","-893803766387","76189526526225","48266488948614","1883964179359","156","15923022028"
"0050","輸送用機器","20231208","4192.31","-160.63","-3.69","4352.94","37365030235507","-1431582737007","38796612972514","65552684623696","891274750943","57","17287811260"
"0051","精密機器","20231208","10604.9","-2.8","-0.03","10607.7","10413906654607","-2749558898","10416656213505","31557292892749","98199019348","33","2600401928"
"0052","その他製品","20231208","4256.1","-78.29","-1.81","4334.39","10144347893688","-186607029585","10330954923273","20702750803446","238348272083","49","2461344300"
"0053","電気・ガス業","20231208","496.93","-0.49","-0.1","497.42","6542966891267","-6471007180","6549437898447","29740758596668","1316671424562","22","4413527249"
"0054","陸運業","20231208","2088.21","-6","-0.29","2094.21","12699784831970","-36510573942","12736295405911","30237582933262","608167268631","42","3748858479"
"0055","海運業","20231208","1417.51","-33.44","-2.3","1450.95","3308452028858","-78050463145","3386502492002","41355650360720","233398894529","8","866414682"
"0056","空運業","20231208","243.1","1.23","0.51","241.87","2069998197786","10455804536","2059542393250","68999939926192","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231208","2613.04","-35.6","-1.34","2648.64","670476319542","-9135485561","679611805103","3047619634280","25658897116","22","249925785"
"0058","情報・通信業","20231208","5229.17","-58.02","-1.1","5287.19","34133327449849","-378689703152","34512017153001","14524820191425","652748055029","235","50990486996"
"0059","卸売業","20231208","3094.75","-77.88","-2.45","3172.63","30749483457268","-773811541150","31523294998418","17672116929465","9936021686043","174","8124227988"
"005A","小売業","20231208","1619.42","-12.56","-0.77","1631.98","19203362165628","-148973621711","19352335787339","9847878033655","11858172839562","195","6492269763"
"005B","銀行業","20231208","261.32","0.76","0.29","260.56","32506465625392","94139382486","32412326242906","41674955929990","124394275850978","78","20165238598"
"005C","証券、商品先物取引業","20231208","465.2","-6.92","-1.47","472.12","3547159779406","-52754141521","3599913920927","15422433823503","7625029229439","23","4218132247"
"005D","保険業","20231208","1753.89","-42.59","-2.37","1796.48","11263424996053","-273495801576","11536920797629","125149166622814","6421972879345","9","3020416356"
"005E","その他金融業","20231208","882.65","-12.55","-1.4","895.2","5139721836394","-73083525850","5212805362244","19036006801460","5823064459664","27","2660764453"
"005F","不動産業","20231208","1701.66","-41.66","-2.39","1743.32","8734734133980","-213876482132","8948610616112","11493071228921","513307897307","76","4790406368"
"0060","サービス業","20231208","2675.37","-15.36","-0.57","2690.73","21223711613778","-121846510834","21345558124611","9432760717235","793300164771","225","10906858753"
"0070","東証グロース市場250指数","20231208","674.87","-7.41","-1.09","682.28","2190576484534","-24042184603","2214618669138","826632635673","3245914147288","265","2987209905"
"0075","REIT","20231208","1812.53","1.2","0.07","1811.33","14302096943158","9435245866","14292661697292","24658787833031","7890696777697","58","8754460923"
"0080","TOPIX-17 食品","20231208","369.76","-5.6","-1.49","375.36","15757336532117","-238348242588","15995684774705","16763123970337","4261474706575","94","4573773882"
"0081","TOPIX-17 エネルギー資源","20231208","180.89","-3.25","-1.76","184.14","3655696108776","-65666663140","3721362771916","24371307391839","2020900045950","15","3277479348"
"0082","TOPIX-17 建設・資材","20231208","293.2","-5.84","-1.95","299.04","14545500503750","-289637596792","14835138100542","8606805031805","4960874409428","169","6880951774"
