"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230322","1962.93","33.63","1.74","1929.3","377129228038961","6462046423148","370667181615813","17467773415422","19212517652841","2159","156496429126"
"0002","大型","20230322","1876.43","34.46","1.87","1841.97","238155635007555","4374111776117","233781523231438","238155635007555","12691933671577","100","78698057073"
"0003","中型","20230322","2193.14","32.4","1.5","2160.74","104827979314098","1548358814964","103279620499134","26338688269874","4779819616450","398","50696754228"
"0004","小型","20230322","3511","55.48","1.61","3455.52","34145613717307","539575832067","33606037885241","2055726292433","972531504360","1661","27101617826"
"0028","TOPIX Core30","20230322","968.28","19.83","2.09","948.45","142283919328702","2913505902439","139370413426264","474279731095674","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230322","1972.18","30.04","1.55","1942.14","95871715678853","1460605873679","94411109805175","136959593826933","48611982141852","70","39842031202"
"002A","TOPIX 100","20230322","1301.63","23.91","1.87","1277.72","238155635007555","4374111776117","233781523231438","238155635007555","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230322","2084.22","30.78","1.5","2053.44","104827979314098","1548358814964","103279620499134","26338688269874","50295922107288","398","50696754228"
"002C","TOPIX 500","20230322","1523.95","26.32","1.76","1497.63","342983614321654","5922470591081","337061143730573","68872211711175","225062341307281","498","129394811301"
"002D","TOPIX Small","20230322","2378.24","37.58","1.61","2340.66","34145613717307","539575832067","33606037885241","2055726292433","14357509124031","1661","27101617826"
"002E","TOPIX 1000","20230322","1853.85","31.77","1.74","1822.08","365578791680947","6265124509659","359313667171288","36704697959934","197199555179495","996","144465922622"
"002F","TOPIX Small500","20230322","1047.14","15.88","1.54","1031.26","22595177359293","342653918578","22252523440715","4537184208693","21578062741679","498","15071111321"
"0040","水産・農林業","20230322","465.99","3.4","0.73","462.59","332654124236","2429321184","330224803052","4158176552949","71386663524","8","284499648"
"0041","鉱業","20230322","409.25","13.56","3.43","395.69","1131617099799","37496207374","1094120892425","18860284996648","276509255750","6","765476235"
"0042","建設業","20230322","1183.33","17.18","1.47","1166.15","7467443704775","108411722682","7359031982093","7778587192474","631055453179","96","4562150882"
"0043","食料品","20230322","1825.53","16.46","0.91","1809.07","13305611162170","119967769247","13185643392923","15653660190789","728863687347","85","4254794668"
"0044","繊維製品","20230322","630.22","8.85","1.42","621.37","1773212483124","24910361503","1748302121621","4546698674676","281363170727","39","1674869980"
"0045","パルプ・紙","20230322","440.49","4.6","1.06","435.89","667764092388","6967405267","660796687120","5564700769897","151596011460","12","942801682"
"0046","化学","20230322","2107.68","34.83","1.68","2072.85","23624354878041","390481460381","23233873417660","15962401944622","11208681109414","148","9112687373"
"0047","医薬品","20230322","3381.29","67.92","2.05","3313.37","21066000949915","423152608511","20642848341404","60188574142614","6230161884824","35","6133244112"
"0048","石油・石炭製品","20230322","1075.91","21.4","2.03","1054.51","1807551569261","35965213952","1771586355309","20083906325118","168001590012","9","2804227317"
"0049","ゴム製品","20230322","3578.74","80.49","2.3","3498.25","2854482080955","64202684261","2790279396694","25949837099587","79762165918","11","816459034"
"004A","ガラス・土石製品","20230322","1117.39","17.34","1.58","1100.05","2737376863375","42473226805","2694903636570","8554302698048","244980429869","32","1052494264"
"004B","鉄鋼","20230322","604.75","7.19","1.2","597.56","3460857374945","41188479086","3419668895859","11164056048210","572274951614","31","1671198575"
"004C","非鉄金属","20230322","1059.17","16.46","1.58","1042.71","2750208070803","42738007577","2707470063226","11957426394795","259657500651","23","1357371189"
"004D","金属製品","20230322","1174.56","15.9","1.37","1158.66","2160051546339","29236656361","2130814889978","5142979872235","183903065681","42","1250634581"
"004E","機械","20230322","2242.73","49.73","2.27","2193","20226927124655","448499483467","19778427641188","14345338386280","901888254289","141","5749203210"
"004F","電気機器","20230322","3500.96","71.51","2.09","3429.45","67929020838292","1387420332293","66541600505999","42993051163476","1940298512427","158","14178000125"
"0050","輸送用機器","20230322","3089.02","67.6","2.24","3021.42","27477974601599","601320696431","26876653905168","48206972985262","889535905680","57","14311078112"
"0051","精密機器","20230322","9413.59","52.77","0.56","9360.82","9738462807514","54582393061","9683880414453","29510493356104","103451143236","33","2719045477"
"0052","その他製品","20230322","3487.27","46.08","1.34","3441.19","8479425787642","112046062414","8367379725229","16626325073808","243153675061","51","2260504249"
"0053","電気・ガス業","20230322","353.02","1.05","0.3","351.97","4576295693410","13551656257","4562744037152","20801344060953","1296332343471","22","4333838099"
"0054","陸運業","20230322","1837.72","16.26","0.89","1821.46","11123802756088","98418028839","11025384727249","26485244657352","605305029428","42","3327690353"
"0055","海運業","20230322","1175.95","27.36","2.38","1148.59","2476337243180","57608419071","2418728824109","30954215539749","210581864173","8","792927774"
"0056","空運業","20230322","213.28","-0.05","-0.02","213.33","1817339987356","-446422557","1817786409912","60577999578521","852090106403","3","693384680"
"0057","倉庫・運輸関連業","20230322","2165.06","20.67","0.96","2144.39","548691179038","5239694436","543451484603","2494050813811","25342949632","22","268584974"
"0058","情報・通信業","20230322","4763.24","70.91","1.51","4692.33","33243894113899","494925547964","32748968565935","14026959541730","697925372661","237","13326021067"
"0059","卸売業","20230322","2372.28","39.31","1.68","2332.97","22873595895912","379007731286","22494588164626","13070626226235","9642045490297","175","7910949700"
"005A","小売業","20230322","1398.04","15.18","1.1","1382.86","17078678249425","185392668131","16893285581294","8669379822043","12216161133693","197","6643492370"
"005B","銀行業","20230322","187.71","4.09","2.23","183.62","22824235666737","497195996226","22327039670511","28891437552832","121591277538113","79","19531006964"
"005C","証券、商品先物取引業","20230322","361.75","13.2","3.79","348.55","2831947220921","103325543011","2728621677910","12312814004004","7828565568527","23","4397568650"
"005D","保険業","20230322","1284.28","31.96","2.55","1252.32","8335484870746","207467259813","8128017610933","104193560884325","6490374358998","8","3055951007"
"005E","その他金融業","20230322","699.43","19.81","2.91","679.62","4215911924291","119446595386","4096465328905","15614488608484","6027614013934","27","2709906857"
"005F","不動産業","20230322","1354.17","2.5","0.18","1351.67","6947168208184","12824188941","6934344019242","9262890944245","513021123315","75","4862117374"
"0060","サービス業","20230322","2405.21","39.32","1.66","2365.89","19244847869948","314599424487","18930248445461","8591449941941","800133322063","224","8742248546"
"0070","マザーズ","20230322","745.61","13.63","1.86","731.98","2499341492441","45672043786","2453669448655","490066959302","3352092820833","510","3096047899"
"0075","REIT","20230322","1772.62","21.93","1.25","1750.69","13777416546822","170436900433","13606979646389","22962360911370","7772332212175","60","8400968185"
"0080","TOPIX-17 食品","20230322","313.02","2.81","0.91","310.21","13638265286406","122397090431","13515868195975","14664801383233","4357009893826","93","4539294316"
"0081","TOPIX-17 エネルギー資源","20230322","136.63","3.42","2.57","133.21","2939168669059","73461421326","2865707247734","19594457793730","2151260749041","15","3569703551"
"0082","TOPIX-17 建設・資材","20230322","246.34","3.59","1.48","242.75","12364872114489","180121605848","12184750508641","7273454184994","5019447363109","170","6865279727"
"0083","TOPIX-17 素材・化学","20230322","269.05","4.36","1.65","264.69","26065331453552","422359227151","25642972226402","13098156509323","9687842569033","199","11730359035"
"0084","TOPIX-17 医薬品","20230322","261.39","5.25","2.05","256.14","21066000949915","423152608511","20642848341404","60188574142614","8059100836826","35","6133244112"
