"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230627","2253.81","-6.36","-0.28","2260.17","430968025510358","-1216301492217","432184327002574","19989240515323","19121721616541","2156","158274687497"
"0002","大型","20230627","2182.55","-5.68","-0.26","2188.23","275500680375842","-716950614835","276217630990676","275500680375842","12622863512280","100","80446306237"
"0003","中型","20230627","2486.38","-7.13","-0.29","2493.51","118491554365753","-339863999276","118831418365029","29771747328079","4765619812550","398","51026844559"
"0004","小型","20230627","3821.33","-16.48","-0.43","3837.81","36975790768763","-159486878106","37135277646869","2230144195945","967616652388","1658","26801536701"
"0028","TOPIX Core30","20230627","1129.42","-2.57","-0.23","1131.99","164898699261732","-375298229013","165273997490745","549662330872440","146002654501381","30","40149578453"
"0029","TOPIX Large70","20230627","2284.47","-7.06","-0.31","2291.53","110601981114110","-341652385822","110943633499931","158002830163014","48414710507584","70","40296727783"
"002A","TOPIX 100","20230627","1513.98","-3.94","-0.26","1517.92","275500680375842","-716950614835","276217630990676","275500680375842","181971542013107","100","80446306237"
"002B","TOPIX Mid400","20230627","2362.91","-6.78","-0.29","2369.69","118491554365753","-339863999276","118831418365029","29771747328079","50146503868065","398","51026844559"
"002C","TOPIX 500","20230627","1758.84","-4.71","-0.27","1763.55","393992234741594","-1056814614110","395049049355705","79114906574617","224007272100365","498","131473150796"
"002D","TOPIX Small","20230627","2588.44","-11.17","-0.43","2599.61","36975790768763","-159486878106","37135277646869","2230144195945","14284951030318","1658","26801536701"
"002E","TOPIX 1000","20230627","2131.21","-5.81","-0.27","2137.02","418141310218574","-1140245319959","419281555538533","42066530203076","196198772695312","994","146417166544"
"002F","TOPIX Small500","20230627","1131.67","-3.91","-0.34","1135.58","24149075476980","-83430705848","24232506182828","4868765217133","21339263559488","496","14944015748"
"0040","水産・農林業","20230627","507.2","-1.02","-0.2","508.22","361735260834","-731515268","362466776102","4521690760428","71320558945","8","284170158"
"0041","鉱業","20230627","467.78","2","0.43","465.78","1292286069798","5532829537","1286753240261","21538101163298","276257918095","6","762237128"
"0042","建設業","20230627","1391.9","3.95","0.28","1387.95","8685967427921","24627580332","8661339847588","9047882737417","624037632930","96","4530090436"
"0043","食料品","20230627","2056.14","-15.95","-0.77","2072.09","14950655003837","-115939079896","15066594083733","17589005886867","727121182632","85","4320891955"
"0044","繊維製品","20230627","661.43","-1.65","-0.25","663.08","1850064260957","-4620946807","1854685207764","4743754515274","279708772244","39","1651777842"
"0045","パルプ・紙","20230627","478.37","-0.31","-0.06","478.68","723242103041","-475775034","723717878075","6027017525344","151189548959","12","939587497"
"0046","化学","20230627","2340.67","-5.26","-0.22","2345.93","26222926981556","-59004297817","26281931279373","17599279853393","11203192729642","149","9987854812"
"0047","医薬品","20230627","3626.91","-58.65","-1.59","3685.56","22658329022449","-366391995639","23024721018088","62939802840136","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230627","1128.7","17.41","1.57","1111.29","1824335249759","28128797222","1796206452537","20270391663984","161631873689","9","2655094112"
"0049","ゴム製品","20230627","4178.78","10.02","0.24","4168.76","3331903583886","7994731446","3323908852441","30290032580785","79733811605","11","815403955"
"004A","ガラス・土石製品","20230627","1201.35","-4.08","-0.34","1205.43","2932295993113","-9959235237","2942255228351","9163424978479","244082759540","32","1043450315"
"004B","鉄鋼","20230627","651.2","2.14","0.33","649.06","3720290448091","12234116362","3708056331729","12000936929326","571299102800","31","1659208728"
"004C","非鉄金属","20230627","1091.73","-2.78","-0.25","1094.51","2833259616697","-7223183930","2840482800627","12318520072594","259521139624","23","1346235412"
"004D","金属製品","20230627","1235.22","-3.85","-0.31","1239.07","2244359191627","-6982612466","2251341804093","5343712361016","181696558217","42","1284196054"
"004E","機械","20230627","2656.81","-15.19","-0.57","2672","23911894953486","-136760928303","24048655881789","16958790747153","900023901326","141","5906053235"
"004F","電気機器","20230627","4034.54","-29.72","-0.73","4064.26","78225936769665","-576190924770","78802127694435","50144831262606","1938906491703","156","14832401070"
"0050","輸送用機器","20230627","3791.84","10.72","0.28","3781.12","33717081479387","95299086797","33621782392590","59152774525240","889202194985","57","14294328091"
"0051","精密機器","20230627","10704.28","-128.72","-1.19","10833","11005061833662","-132335984403","11137397818065","33348672223218","102809921858","33","2681806554"
"0052","その他製品","20230627","4185.39","34.55","0.83","4150.84","10115972736559","83489618485","10032483118074","20231945473117","241697391432","50","2495848248"
"0053","電気・ガス業","20230627","430.31","2.74","0.64","427.57","5578349226859","35574290733","5542774936126","25356132849359","1296351700868","22","4333875419"
"0054","陸運業","20230627","2107.37","10.55","0.5","2096.82","12827259872223","64183884964","12763075987260","30541094933865","608685957843","42","3344802403"
"0055","海運業","20230627","1184.46","51.43","4.54","1133.03","2448276295616","106293838128","2341982457488","30603453695198","206700204527","8","777806751"
"0056","空運業","20230627","263.52","3.97","1.53","259.55","2244902251039","33771901665","2211130349374","74830075034625","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230627","2404.76","-12.06","-0.5","2416.82","603234707239","-3026009101","606260716340","2741975941997","25085076339","22","261975872"
"0058","情報・通信業","20230627","5185.53","-9.87","-0.19","5195.4","35467793885570","-67501801135","35535295686705","15092678249179","683975799199","235","13198178864"
"0059","卸売業","20230627","3135.9","-27.16","-0.86","3163.06","29769822021072","-257837556543","30027659577615","17109093115558","9493244995208","174","7824051924"
"005A","小売業","20230627","1542.01","-3.88","-0.25","1545.89","18699851661468","-47012519647","18746864181115","9492310488055","12126917776793","197","6535398163"
"005B","銀行業","20230627","213.69","1.64","0.77","212.05","25942541653845","198563014559","25743978639286","32838660321323","121404684098225","79","19437519885"
"005C","証券、商品先物取引業","20230627","388.42","-2.86","-0.73","391.28","3025351355111","-22297660099","3047649015210","13153701543960","7788844143601","23","4378975666"
"005D","保険業","20230627","1562.95","2.52","0.16","1560.43","9988254335379","16129339905","9972124995474","124853179192241","6390646083139","8","3004552190"
"005E","その他金融業","20230627","814.52","-0.44","-0.05","814.96","4900547530648","-2629618855","4903177149502","18150176039436","6016452131605","27","2701222927"
