"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240219","2639.69","14.96","0.57","2624.73","500748836286395","2836904414402","497911931871992","23268997968699","18970011260017","2152","206763399786"
"0002","大型","20240219","2615.4","11.25","0.43","2604.15","329166891783493","1415567662271","327751324121223","332491809882317","12585725585873","99","123732913425"
"0003","中型","20240219","2776.2","20.22","0.73","2755.98","131070919720167","954764480578","130116155239588","32849854566458","4721232472256","399","56822699575"
"0004","小型","20240219","4361.02","50.22","1.16","4310.8","40511024782734","466572271553","40044452511181","2449275984446","928933576329","1654","26207786785"
"0028","TOPIX Core30","20240219","1385.03","4.49","0.33","1380.54","201426253211142","653451870172","200772801340970","671420844037139","145430658620918","30","82939458446"
"0029","TOPIX Large70","20240219","2642.25","15.77","0.6","2626.48","127740638572352","762115792099","126978522780253","185131360249785","48345458905931","69","40793454979"
"002A","TOPIX 100","20240219","1814.23","7.8","0.43","1806.43","329166891783493","1415567662271","327751324121223","332491809882317","181436160660941","99","123732913425"
"002B","TOPIX Mid400","20240219","2638.33","19.21","0.73","2619.12","131070919720167","954764480578","130116155239588","32849854566458","49679435570704","399","56822699575"
"002C","TOPIX 500","20240219","2064.61","10.63","0.52","2053.98","460237811503660","2370332142849","457867479360811","92417231225635","222917066065792","498","180555613001"
"002D","TOPIX Small","20240219","2954.02","34.02","1.17","2920","40511024782734","466572271553","40044452511181","2449275984446","13713871723407","1654","26207786785"
"002E","TOPIX 1000","20240219","2497.8","13.72","0.55","2484.08","487298816948987","2676768115070","484622048833917","48876511228584","195090965862297","997","195815777453"
"002F","TOPIX Small500","20240219","1291.46","14.62","1.15","1276.84","27061005445327","306435972221","26754569473106","5423047183432","20953801143325","499","15260164453"
"0040","水産・農林業","20240219","593.41","15.61","2.7","577.8","418319362615","11002799789","407316562826","5228992032690","70493843833","8","281341718"
"0041","鉱業","20240219","605.58","11.29","1.9","594.29","1683009035131","31363223724","1651645811407","28050150585524","277916955273","6","763377686"
"0042","建設業","20240219","1618.68","24.65","1.55","1594.03","10086759341662","153624715537","9933134626125","10617641412276","623147931778","95","4506299980"
"0043","食料品","20240219","2236.39","17.12","0.77","2219.27","15928789608996","121929515940","15806860093056","18521848382553","712254132106","86","4412042594"
"0044","繊維製品","20240219","632.8","7.76","1.24","625.04","1763394109603","21634572443","1741759537159","4521523357955","278664064731","39","1593686961"
"0045","パルプ・紙","20240219","523.77","10.67","2.08","513.1","774833273431","15777906042","759055367389","7043938849374","147934698582","11","917510563"
"0046","化学","20240219","2554.97","9.5","0.37","2545.47","29072046519408","108068081772","28963978437636","19381364346272","11378633867205","150","10340453189"
"0047","医薬品","20240219","3668.97","-13.95","-0.38","3682.92","22676543708808","-86229220098","22762772928907","61287955969752","6180623550486","37","6064994750"
"0048","石油・石炭製品","20240219","1619.73","8.85","0.55","1610.88","2431458012218","13279872246","2418178139972","27016200135752","150115413472","9","3111373589"
"0049","ゴム製品","20240219","4680.86","-21.19","-0.45","4702.05","3440180419234","-15575980866","3455756400100","31274367447586","73494641695","11","763254837"
"004A","ガラス・土石製品","20240219","1387.37","8.32","0.6","1379.05","3347528138482","20060477267","3327467661215","10461025432756","241286679493","32","1068511955"
"004B","鉄鋼","20240219","822.4","16.6","2.06","805.8","4756374788592","96003402500","4660371386092","15343144479328","578353902084","31","1729754587"
"004C","非鉄金属","20240219","1252.55","15.71","1.27","1236.84","3384296330817","42466165507","3341830165310","14714331873118","270191692956","23","1377323973"
"004D","金属製品","20240219","1455.63","9.18","0.63","1446.45","2628768383513","16579744108","2612188639405","6258972341698","180592757541","42","1282138588"
"004E","機械","20240219","2992.32","-6.86","-0.23","2999.18","26608009336114","-60931147394","26668940483507","19005720954367","889209185593","140","5920624235"
"004F","電気機器","20240219","4631.71","-23.85","-0.51","4655.56","87216243483151","-449064114045","87665307597196","55907848386635","1883025141785","156","16635977575"
"0050","輸送用機器","20240219","5140.58","14.73","0.29","5125.85","45717925249860","130981985965","45586943263895","80206886403264","889354077157","57","17559772013"
"0051","精密機器","20240219","11712.19","35.06","0.3","11677.13","11494013133776","34398967951","11459614165825","34830342829624","98137209146","33","2608630415"
"0052","その他製品","20240219","4937.1","-176.23","-3.45","5113.33","11794828393793","-421005875266","12215834269059","23589656787586","238901785447","50","2460233467"
"0053","電気・ガス業","20240219","497.31","7.29","1.49","490.02","6548386403116","95945583438","6452440819678","29765392741434","1316773332561","22","4414623196"
"0054","陸運業","20240219","2180.52","27.22","1.26","2153.3","13259987175051","165517609734","13094469565317","31571398035837","608112401175","42","3747403901"
"0055","海運業","20240219","1829.69","-3.33","-0.18","1833.02","4230039848706","-7717615942","4237757464647","52875498108819","231189391376","8","858915567"
"0056","空運業","20240219","245.48","-0.22","-0.09","245.7","2089791432903","-1801525195","2091592958098","69659714430100","851293218562","3","692231238"
"0057","倉庫・運輸関連業","20240219","2703.05","31.27","1.17","2671.78","682079406316","7889371938","674190034378","3100360937801","25233735243","22","244811491"
"0058","情報・通信業","20240219","5779.15","12.73","0.22","5766.42","37796237802755","83275112520","37712962690236","16291481811532","654010028244","232","50965372458"
"0059","卸売業","20240219","3758.2","87.75","2.39","3670.45","37330827816846","871577588573","36459250228273","21454498745314","9933177358016","174","9994627139"
"005A","小売業","20240219","1770.35","22.39","1.28","1747.96","20957622445039","265014252269","20692608192770","10802898167546","11838144955449","194","6471985511"
"005B","銀行業","20240219","292.53","8.25","2.9","284.28","36073459134956","1017537788714","35055921346242","46248024531995","123313885833072","78","20313947465"
"005C","証券、商品先物取引業","20240219","587.65","13.06","2.27","574.59","4484435317710","99667689384","4384767628326","19497544859608","7631092150791","23","4224661450"
"005D","保険業","20240219","2118.67","33.28","1.6","2085.39","13432318033642","210976796827","13221341236815","149247978151577","6339986259674","9","2980648934"
"005E","その他金融業","20240219","1029.93","20.27","2.01","1009.66","5995724071314","118013885486","5877710185828","22206385449310","5821477489301","27","2731284342"
"005F","不動産業","20240219","1851.51","0.19","0.01","1851.32","9500853491303","971262921","9499882228381","12501123014872","513140306921","76","4791063386"
"0060","サービス業","20240219","2917.88","15.85","0.55","2902.03","23143753277534","125671520612","23018081756921","10240598795369","793171483301","226","10934521034"
"0070","東証グロース市場250指数","20240219","765.49","12.24","1.62","753.25","2398536857971","38343758706","2360193099265","869035093468","3133338574822","276","3023856986"
"0075","REIT","20240219","1707.3","-7.31","-0.43","1714.61","13475476973559","-57684148851","13533161122410","23233580988895","7892846407746","58","8757513226"
"0080","TOPIX-17 食品","20240219","383.84","3.12","0.82","380.72","16347108971611","132932315729","16214176655882","17390541459161","4258812046686","94","4693384312"
"0081","TOPIX-17 エネルギー資源","20240219","203.42","2.21","1.1","201.21","4114467047349","44643095970","4069823951379","27429780315661","2022628659678","15","3874751275"
"0082","TOPIX-17 建設・資材","20240219","324.59","3.84","1.2","320.75","16063055863657","190264936912","15872790926745","9504766783229","4948715423599","169","6856950522"
"0083","TOPIX-17 素材・化学","20240219","322.29","1.48","0.46","320.81","31610273902442","145480560258","31464793342184","15805136951221","9807992409575","200","12851650713"
"0084","TOPIX-17 医薬品","20240219","283.63","-1.08","-0.38","284.71","22676543708808","-86229220098","22762772928907","61287955969752","7995019928641","37","6064994750"
"0085","TOPIX-17 自動車・輸送機","20240219","378.6","0.89","0.24","377.71","49158105669095","115406005099","49042699663995","72291331866316","12984294309232","68","18323026851"
"0086","TOPIX-17 鉄鋼・非鉄","20240219","299.1","5.09","1.73","294.01","8140671119409","138469568007","8002201551402","15075316887794","2721745888193","54","3107078559"
"0087","TOPIX-17 機械","20240219","589.71","-1.35","-0.23","591.06","26608009336114","-60931147394","26668940483507","19005720954367","4512056352398","140","5920624235"
