"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240123","2542.07","-2.85","-0.11","2544.92","482366693307731","-540504169914","482907197477645","22425229814399","18975366783458","2151","207066130221"
"0002","大型","20240123","2490.8","-1.96","-0.08","2492.76","313551243151555","-246929752959","313798172904513","316718427425813","12588378223698","99","123830424204"
"0003","中型","20240123","2736.61","-3.38","-0.12","2739.99","129307695197738","-159939586636","129467634784373","32407943658581","4725108195991","399","56829133183"
"0004","小型","20240123","4256.83","-14.4","-0.34","4271.23","39507754958439","-133634830320","39641389788758","2390063820837","928101685116","1653","26406572834"
"0028","TOPIX Core30","20240123","1305.31","-1.97","-0.15","1307.28","189831246146976","-286276317941","190117522464917","632770820489919","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240123","2557.7","0.81","0.03","2556.89","123719997004579","39346564982","123680650439597","179304343484897","48371541514400","69","40891219663"
"002A","TOPIX 100","20240123","1727.8","-1.36","-0.08","1729.16","313551243151555","-246929752959","313798172904513","316718427425813","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240123","2600.71","-3.21","-0.12","2603.92","129307695197738","-159939586636","129467634784373","32407943658581","49720218092789","399","56829133183"
"002C","TOPIX 500","20240123","1985.88","-1.83","-0.09","1987.71","442858938349292","-406869339594","443265807688887","88927497660500","223003715726260","498","180659557388"
"002D","TOPIX Small","20240123","2883.44","-9.76","-0.34","2893.2","39507754958439","-133634830320","39641389788758","2390063820837","13701590490734","1653","26406572834"
"002E","TOPIX 1000","20240123","2404.71","-2.53","-0.11","2407.24","469297714708471","-494384872620","469792099581091","47070984424119","195157978734570","997","195898946354"
"002F","TOPIX Small500","20240123","1262.28","-4.18","-0.33","1266.46","26438776359179","-87515533025","26526291892204","5298351975787","20945280360105","499","15239388966"
"0040","水産・農林業","20240123","551.54","-0.47","-0.09","552.01","389796088270","-334734756","390130823026","4872451103370","70674613081","8","282121551"
"0041","鉱業","20240123","590.84","-0.19","-0.03","591.03","1637535632905","-527107694","1638062740599","27292260548417","277156114784","6","760727508"
"0042","建設業","20240123","1643.87","-7.41","-0.45","1651.28","10261478618269","-46247521604","10307726139873","10801556440283","624226071877","95","4517874338"
"0043","食料品","20240123","2247.93","9.41","0.42","2238.52","16015403987526","67018235663","15948385751863","18622562776193","712452125164","86","4418245962"
