"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230606","2236.28","16.49","0.74","2219.79","427642417403162","3153853113833","424488564289329","19825795892590","19122950460834","2157","158275807172"
"0002","大型","20230606","2165.31","20.28","0.95","2145.03","273324200776083","2559504251777","270764696524306","273324200776083","12622859829877","100","80446314373"
"0003","中型","20230606","2473.58","12.32","0.5","2461.26","117881425332195","586909907769","117294515424426","29618448575928","4765619758820","398","51026842159"
"0004","小型","20230606","3762.8","0.76","0.02","3762.04","36436791294884","7438954287","36429352340597","2196310506021","968341559213","1659","26802650640"
"0028","TOPIX Core30","20230606","1123.18","10.74","0.97","1112.44","163987429766057","1568503436292","162418926329765","546624765886855","146002523443933","30","40149561538"
"0029","TOPIX Large70","20230606","2258.34","20.47","0.91","2237.87","109336771010026","991000815485","108345770194541","156195387157180","48414740306659","70","40296752836"
"002A","TOPIX 100","20230606","1502.02","14.07","0.95","1487.95","273324200776083","2559504251777","270764696524306","273324200776083","181971488927482","100","80446314373"
"002B","TOPIX Mid400","20230606","2350.74","11.7","0.5","2339.04","117881425332195","586909907769","117294515424426","29618448575928","50146503302692","398","51026842159"
"002C","TOPIX 500","20230606","1746.4","14.05","0.81","1732.35","391205626108278","3146414159546","388059211948732","78555346608088","224007225914446","498","131473156533"
"002D","TOPIX Small","20230606","2548.8","0.52","0.02","2548.28","36436791294884","7438954287","36429352340597","2196310506021","14295652849546","1659","26802650640"
"002E","TOPIX 1000","20230606","2115.57","16","0.76","2099.57","415102447864827","3138551575942","411963896288885","41718838981390","196213104162489","995","146420401219"
"002F","TOPIX Small500","20230606","1118.44","-0.37","-0.03","1118.81","23896821756549","-7862583604","23904684340153","4808213633108","21366187038455","497","14947244687"
"0040","水産・農林業","20230606","502.85","4.8","0.96","498.05","358634060799","3424719382","355209341417","4482925759987","71320558945","8","284170158"
"0041","鉱業","20230606","464.38","11.18","2.47","453.2","1282898824761","30885980305","1252012844456","21381647079356","276257918095","6","762237128"
"0042","建設業","20230606","1368.64","17.17","1.27","1351.47","8540900589470","107137617645","8433762971825","8896771447364","624042545979","96","4530111546"
"0043","食料品","20230606","2061.12","21.21","1.04","2039.91","14986809686945","154177833096","14832631853849","17631540808171","727121182632","85","4320891955"
"0044","繊維製品","20230606","662.4","5.07","0.77","657.33","1852781125388","14184512401","1838596612987","4750720834328","279708772244","39","1651777842"
"0045","パルプ・紙","20230606","477.03","3.15","0.66","473.88","721225438791","4767674582","716457764209","6010211989926","151189548959","12","939587497"
"0046","化学","20230606","2319.68","20.13","0.88","2299.55","25987791707401","225483533783","25762308173617","17441470944564","11203192729642","149","9987854812"
"0047","医薬品","20230606","3777.07","49.12","1.32","3727.95","23596424983912","306849969929","23289575013983","65545624955312","6247279393845","36","6151185521"
"0048","石油・石炭製品","20230606","1116.15","10.18","0.92","1105.97","1804049494006","16453719692","1787595774314","20044994377845","161631873689","9","2655094112"
"0049","ゴム製品","20230606","4055.86","6.35","0.16","4049.51","3233887901381","5056643763","3228831257618","29398980921650","79733811605","11","815403955"
"004A","ガラス・土石製品","20230606","1176.21","-3.72","-0.32","1179.93","2870918889136","-9088858706","2880007747842","8971621528549","244082759540","32","1043450315"
"004B","鉄鋼","20230606","634.65","13.09","2.11","621.56","3625776158211","74803453428","3550972704783","11696052123261","571299102800","31","1659208728"
"004C","非鉄金属","20230606","1087.51","7.33","0.68","1080.18","2822312231091","19007043326","2803305187765","12270922743875","259521139624","23","1346235412"
"004D","金属製品","20230606","1214.41","-3.24","-0.27","1217.65","2206547930269","-5886070613","2212434000882","5253685548260","181696558217","42","1284196054"
"004E","機械","20230606","2662.49","30.8","1.17","2631.69","23963017543123","277145410252","23685872132871","16995047902924","900023901326","141","5906053235"
"004F","電気機器","20230606","4137.61","11.58","0.28","4126.03","80221478280682","224533667269","79996944613413","51424024538899","1938834522405","156","14830269154"
"0050","輸送用機器","20230606","3604.05","34.45","0.97","3569.6","32047261812615","306299237417","31740962575198","56223266337921","889202194985","57","14294328091"
"0051","精密機器","20230606","11113.83","-41.84","-0.38","11155.67","11426119538069","-43018339264","11469137877333","34624604660816","102809921858","33","2681806554"
