"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230821","2241.49","4.2","0.19","2237.29","426222699685591","798041402992","425424658282600","19750820189323","19015153144794","2158","199092346561"
"0002","大型","20230821","2148.01","1.07","0.05","2146.94","269701117736056","134424879218","269566692856838","269701117736056","12555868791070","100","121292766745"
"0003","中型","20230821","2517.66","9.91","0.4","2507.75","119398812429361","470206833519","118928605595842","29999701615417","4742445137085","398","51401994119"
"0004","小型","20230821","3874.56","20.19","0.52","3854.37","37122769520174","193409690255","36929359829919","2236311416878","958116601901","1660","26397585697"
"0028","TOPIX Core30","20230821","1111.66","-0.22","-0.02","1111.88","161995385731628","-32333563795","162027719295423","539984619105425","145724194121760","30","81343371746"
"0029","TOPIX Large70","20230821","2248.06","3.49","0.16","2244.57","107705732004428","166758443013","107538973561416","153865331434898","47910621253685","70","39949394999"
"002A","TOPIX 100","20230821","1490.01","0.74","0.05","1489.27","269701117736056","134424879218","269566692856838","269701117736056","181005744299027","100","121292766745"
"002B","TOPIX Mid400","20230821","2392.63","9.42","0.4","2383.21","119398812429361","470206833519","118928605595842","29999701615417","49902647035478","398","51401994119"
"002C","TOPIX 500","20230821","1746.02","2.71","0.16","1743.31","389099930165417","604631712737","388495298452680","78132516097473","222849082194495","498","172694760864"
"002D","TOPIX Small","20230821","2624.5","13.67","0.52","2610.83","37122769520174","193409690255","36929359829919","2236311416878","14144701525869","1660","26397585697"
"002E","TOPIX 1000","20230821","2119.19","3.67","0.17","2115.52","413571534853092","716678315403","412854856537690","41648694345729","195155242501845","993","187533513071"
"002F","TOPIX Small500","20230821","1155.69","5.29","0.46","1150.4","24471604687675","112046602666","24359558085009","4943758522763","21174846571226","495","14838752207"
"0040","水産・農林業","20230821","528.9","2.79","0.53","526.11","376938921076","1989443626","374949477450","4711736513451","71268254593","8","283874093"
"0041","鉱業","20230821","563.93","8.17","1.47","555.76","1556700249940","22539386620","1534160863320","25945004165668","276046408423","6","758998021"
"0042","建設業","20230821","1441.86","5.44","0.38","1436.42","8988513067675","33921500217","8954591567458","9363034445495","623397825329","96","4519295068"
"0043","食料品","20230821","2028.43","7.76","0.38","2020.67","14427570667373","55192096599","14372378570774","16776244962062","711267900084","86","4196468417"
"0044","繊維製品","20230821","646.04","0.69","0.11","645.35","1795383216884","1918331921","1793464884963","4603546709959","277905114716","39","1629040748"
"0045","パルプ・紙","20230821","491.9","0.5","0.1","491.4","741285507655","758611592","740526896063","6177379230457","150697057473","12","936373311"
"0046","化学","20230821","2299.89","0.64","0.03","2299.25","25681886816316","7189540076","25674697276240","17236165648534","11166557815564","149","10028621122"
"0047","医薬品","20230821","3598.4","20.88","0.58","3577.52","22315984371680","129439017174","22186545354506","61988845476888","6201647013112","36","6118683088"
"0048","石油・石炭製品","20230821","1203.14","5.82","0.49","1197.32","1943560885127","9387222147","1934173662980","21595120945853","161541319014","9","2654034907"
"0049","ゴム製品","20230821","3969.44","-24.15","-0.6","3993.59","2936099123996","-17865574221","2953964698216","26691810218144","73967558610","11","768636510"
"004A","ガラス・土石製品","20230821","1213.16","4.21","0.35","1208.95","2917066892798","10133150114","2906933742683","9115834039993","240452079582","32","1060205228"
"004B","鉄鋼","20230821","727.73","4.97","0.69","722.76","4148868562235","28304395718","4120564166517","13383446974953","570113907126","31","1639407712"
"004C","非鉄金属","20230821","1084.75","-3.35","-0.31","1088.1","2813700100679","-8700042285","2822400142964","12233478698603","259387388978","23","1335257766"
"004D","金属製品","20230821","1225.87","0.5","0.04","1225.37","2191094650559","897003307","2190197647252","5216892025140","178737648697","42","1263348842"
"004E","機械","20230821","2551.25","-11.66","-0.45","2562.91","22910345533470","-104716542903","23015062076373","16134046150331","898005540376","142","5879819545"
"004F","電気機器","20230821","3842.69","-5.68","-0.15","3848.37","74188092328212","-109694660976","74297786989188","47556469441162","1930628950790","156","14732501369"
"0050","輸送用機器","20230821","3928.55","5.78","0.15","3922.77","34841366766299","51270792395","34790095973904","61125204853156","886875655320","57","14261106115"
"0051","精密機器","20230821","9887.46","73.55","0.75","9813.91","10100595748934","75136285661","10025459463273","30607865905861","102155659619","33","2649370795"
"0052","その他製品","20230821","4129.9","3.31","0.08","4126.59","9868251784223","7900606706","9860351177518","19736503568447","238946588693","50","2450501456"
"0053","電気・ガス業","20230821","447.71","6.8","1.54","440.91","5798353492025","88134581691","5710218910334","26356152236477","1295104677379","22","4329392245"
"0054","陸運業","20230821","2107.24","6.43","0.31","2100.81","12770511590567","38947588976","12731564001591","30405979977540","606030287448","42","3330986964"
"0055","海運業","20230821","1392.16","5.6","0.4","1386.56","2876302457672","11580887482","2864721570191","35953780720901","206606673816","8","776092634"
"0056","空運業","20230821","255.78","-0.28","-0.11","256.06","2178462582320","-2376109445","2180838691764","72615419410650","851705945581","3","692807959"
"0057","倉庫・運輸関連業","20230821","2466.63","17.98","0.73","2448.65","616452903175","4491783828","611961119347","2802058650796","24991748304","22","256480420"
"0058","情報・通信業","20230821","5134.44","28.41","0.56","5106.03","34768833736787","192340899806","34576492836982","14732556668130","677169258768","236","54312987539"
"0059","卸売業","20230821","3103.56","-6.57","-0.21","3110.13","29306381127191","-62028660123","29368409787314","16842747774248","9442825049054","174","7773521393"
"005A","小売業","20230821","1584.29","14.73","0.94","1569.56","19173097010043","178173604748","18994923405295","9732536553321","12102047992956","197","6481982611"
"005B","銀行業","20230821","228.63","-0.63","-0.27","229.26","27529728060595","-76391911844","27606119972439","34847757038728","120414138072457","79","19366404629"
"005C","証券、商品先物取引業","20230821","401.28","2.03","0.51","399.25","3094217601482","15665613487","3078551987995","13453120006443","7710788672353","23","4321345083"
"005D","保険業","20230821","1509.67","-9.31","-0.61","1518.98","9634067577308","-59399008916","9693466586224","120425844716353","6381573226461","8","2997950050"
"005E","その他金融業","20230821","820.57","4.97","0.61","815.6","4933152084708","29872444639","4903279640069","18270933647065","6011848677387","27","2696746880"
"005F","不動産業","20230821","1576.47","15.07","0.97","1561.4","8001482455313","76511760993","7924970694320","10668643273751","507556298010","75","4792837857"
"0060","サービス業","20230821","2591.06","20.87","0.81","2570.19","20798351811274","167517364181","20630834447093","9284978487176","802697351806","224","9797266186"
"0070","マザーズ","20230821","734.57","20.18","2.82","714.39","2382822901543","65453603833","2317369297710","776163811578","3243837028699","307","3005733709"
"0075","REIT","20230821","1847.36","-6.35","-0.34","1853.71","14488170124480","-49766528885","14537936653365","24146950207467","7842627630532","60","8504427480"
"0080","TOPIX-17 食品","20230821","348","1.34","0.39","346.66","14804509588449","57181540225","14747328048224","15749478285584","4254171541932","94","4480342510"
"0081","TOPIX-17 エネルギー資源","20230821","166.75","1.52","0.92","165.23","3500261135067","31926608767","3468334526300","23335074233779","2099128394891","15","3413032928"
"0082","TOPIX-17 建設・資材","20230821","285.41","0.91","0.32","284.5","14096674611032","44951653638","14051722957394","8292161535901","4939086150645","170","6842849137"
"0083","TOPIX-17 素材・化学","20230821","292.56","0.1","0.03","292.46","28218555540855","9866483589","28208689057266","14109277770427","9645288228009","200","12594035182"
"0084","TOPIX-17 医薬品","20230821","278.18","1.62","0.59","276.56","22315984371680","129439017174","22186545354506","61988845476888","8022215081572","36","6118683088"
"0085","TOPIX-17 自動車・輸送機","20230821","291.56","0.26","0.09","291.3","37777465890295","33405218175","37744060672120","55555096897493","12956974329407","68","15029742625"
"0086","TOPIX-17 鉄鋼・非鉄","20230821","262.28","0.74","0.28","261.54","6962568662914","19604353433","6942964309481","12893645672063","2654646599305","54","2974665478"
"0087","TOPIX-17 機械","20230821","502.78","-2.3","-0.46","505.08","22910345533470","-104716542903","23015062076373","16134046150331","4556691123516","142","5879819545"
"0088","TOPIX-17 電機・精密","20230821","306","-0.12","-0.04","306.12","84288688077146","-34558375314","84323246452461","44597189458807","27545576566924","189","17381872164"
"0089","TOPIX-17 情報通信・サービスその他","20230821","304.93","1.72","0.57","303.21","65435437332285","367758870692","65067678461593","12830477908291","21459352148913","510","66560755180"
"008A","TOPIX-17 電力・ガス","20230821","74.14","1.12","1.53","73.02","5798353492025","88134581691","5710218910334","26356152236477","7820592681491","22","4329392245"
"008B","TOPIX-17 運輸・物流","20230821","196.76","0.56","0.29","196.2","18441729533733","52644150840","18389085382893","24588972711645","9372706897106","75","5056367976"
"008C","TOPIX-17 商社・卸売","20230821","754.1","-1.6","-0.21","755.7","29306381127191","-62028660123","29368409787314","16842747774248","3886270526423","174","7773521393"
"008D","TOPIX-17 小売","20230821","275.22","2.56","0.94","272.66","19173097010043","178173604748","18994923405295","9732536553321","6966494938572","197","6481982611"
"008E","TOPIX-17 銀行","20230821","147.03","-0.41","-0.28","147.44","27529728060595","-76391911844","27606119972439","34847757038728","18723887027751","79","19366404629"
"008F","TOPIX-17 金融（除く銀行）","20230821","176.52","-0.14","-0.08","176.66","17661437263498","-13860950790","17675298214287","30450753902582","10005201369083","58","10016042013"
"0090","TOPIX-17 不動産","20230821","329.75","3.16","0.97","326.59","8001482455313","76511760993","7924970694320","10668643273751","2426557524122","75","4792837857"
"0099","東証インフラファンド指数","20230821","1131.33","-1.82","-0.16","1133.15","141941674536","-228340304","142170014840","2838833490720","125463965490","5","147513824"
"0503","JPXプライム150指数","20230821","1003.35","0.56","0.06","1002.79","220575156439409","121939241806","220453217197602","147050104292939","219838959279680","150","87261150645"
"1000","TOPIX レバレッジ（2倍）指数","20230821","63575.23","240.67","0.38","63334.56","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20230821","2183","-4.16","-0.19","2187.16","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20230821","319.96","-1.22","-0.38","321.18","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20230821","29483.46","76.46","0.26","29407","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20230821","3555.19","-4.63","-0.13","3559.82","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20230821","908.48","-2.37","-0.26","910.85","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20230821","7903.01","26.78","0.34","7876.23","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20230821","8108.01","-55.51","-0.68","8163.52","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20230821","4989.93","33.7","0.68","4956.23","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20230821","1153.47","2.15","0.19","1151.32","425766074020026","792864043352","424973209976674","23227827278779","369118263717981","1833","197540201913"
"5001","東証スタンダード市場指数","20230821","1098.8","4.96","0.45","1093.84","8827194927190","39791366294","8787403560897","614279396464","8033504371951","1437","11477459840"
"5002","東証グロース市場指数","20230821","939.25","25.1","2.75","914.15","2709795101397","72400573921","2637394527476","508404334221","2885066016977","533","3878152558"
"5003","東証プライム市場コンポジット指数","20230821","1153.42","2.14","0.19","1151.28","425954910532029","792473424832","425162437107197","23212801663871","369296900663336","1835","197617291436"
