"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240129","2529.48","31.83","1.27","2497.65","479974611128857","6039058658119","473935552470738","22324400517621","18975237575052","2150","207062579022"
"0002","大型","20240129","2475.81","35.86","1.47","2439.95","311664146507555","4514020467837","307150126039718","314812269199550","12588378223698","99","123830424204"
"0003","中型","20240129","2720.27","23.53","0.87","2696.74","128535877109247","1112018655679","127423858453568","32214505541165","4725108888021","399","56829136236"
"0004","小型","20240129","4285.94","44.5","1.05","4241.44","39774587512055","413019534603","39361567977452","2407662682328","928024173207","1652","26403018582"
"0028","TOPIX Core30","20240129","1297.32","20.25","1.59","1277.07","188670279987700","2945783172967","185724496814734","628900933292335","145430273635108","30","82939204541"
"0029","TOPIX Large70","20240129","2542.69","32.42","1.29","2510.27","122993866519854","1568237294870","121425629224984","178251980463557","48371541514400","69","40891219663"
"002A","TOPIX 100","20240129","1717.4","24.87","1.47","1692.53","311664146507555","4514020467837","307150126039718","314812269199550","181474401159616","99","123830424204"
"002B","TOPIX Mid400","20240129","2585.18","22.36","0.87","2562.82","128535877109247","1112018655679","127423858453568","32214505541165","49720225374715","399","56829136236"
"002C","TOPIX 500","20240129","1973.96","25.23","1.29","1948.73","440200023616801","5626039123516","434573984493286","88393579039518","223003725269634","498","180659560440"
"002D","TOPIX Small","20240129","2903.16","30.15","1.05","2873.01","39774587512055","413019534603","39361567977452","2407662682328","13700446180305","1652","26403018582"
"002E","TOPIX 1000","20240129","2391.66","30.15","1.28","2361.51","466751952999971","5883486798851","460868466201121","46815642226677","195157985766192","997","195898946217"
"002F","TOPIX Small500","20240129","1267.68","12.29","0.98","1255.39","26551929383170","257447675335","26294481707835","5321027932499","20945278769716","499","15239385777"
"0040","水産・農林業","20240129","552.56","6.93","1.27","545.63","390518780518","4895164957","385623615561","4881484756477","70674613081","8","282121551"
"0041","鉱業","20240129","609.88","21.98","3.74","587.9","1690312882881","60909731412","1629403151469","28171881381348","277156114784","6","760727508"
"0042","建設業","20240129","1622.78","13.37","0.83","1609.41","10129792485594","83455708063","10046336777531","10662939458520","624226071877","95","4517874338"
"0043","食料品","20240129","2233.11","26.77","1.21","2206.34","15909812628157","190708845033","15719103783124","18499782125764","712452125164","86","4418245962"
"0044","繊維製品","20240129","660.26","10.55","1.62","649.71","1845460132711","29480142071","1815979990640","4731949058232","279504183964","39","1613999087"
"0045","パルプ・紙","20240129","531.87","0.68","0.13","531.19","789357436992","1005466625","788351970367","7175976699930","148413027060","11","920531796"
"0046","化学","20240129","2482.13","16.02","0.65","2466.11","28255418388510","182326445852","28073091942658","18836945592340","11383553262060","150","10361533232"
"0047","医薬品","20240129","3565.29","31.91","0.9","3533.38","22036294051417","197211739969","21839082311448","59557551490315","6180788174534","37","6066677782"
"0048","石油・石炭製品","20240129","1517.12","53.52","3.66","1463.6","2278717493656","80384651676","2198332841979","25319083262840","150199928633","9","3112481276"
"0049","ゴム製品","20240129","4641.88","86","1.89","4555.88","3409631239264","63168423536","3346462815728","30996647629674","73453686952","11","761965296"
"004A","ガラス・土石製品","20240129","1332.61","15.02","1.14","1317.59","3220242792373","36300439803","3183942352570","10063258726164","241649524856","32","1073316168"
"004B","鉄鋼","20240129","810.76","19.48","2.46","791.28","4688403288558","112660911954","4575742376605","15123881575995","578272465015","31","1731081273"
"004C","非鉄金属","20240129","1181.84","15.21","1.3","1166.63","3195133423355","41107026899","3154026396456","13891884449370","270352514205","23","1388486105"
