"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230307","2044.98","8.49","0.42","2036.49","392892669776123","1630348722962","391262321053161","18189475452598","19212574955280","2160","156523111578"
"0002","大型","20230307","1956.71","7.14","0.37","1949.57","248344292957797","905592363074","247438700594723","248344292957797","12691933671577","100","78698057073"
"0003","中型","20230307","2276.39","10.01","0.44","2266.38","108807466698253","478364474586","108329102223667","27338559471923","4779819616450","398","50696754228"
"0004","小型","20230307","3674.92","25.34","0.69","3649.58","35740910120073","246391885302","35494518234771","2150475939836","972563308978","1662","27128300278"
"0028","TOPIX Core30","20230307","1010.49","4.63","0.46","1005.86","148487500368737","680311675048","147807188693689","494958334562458","146945764951332","30","38856025871"
"0029","TOPIX Large70","20230307","2054.16","4.63","0.23","2049.53","99856792589059","225280688025","99631511901034","142652560841513","48611982141852","70","39842031202"
"002A","TOPIX 100","20230307","1357.32","4.95","0.37","1352.37","248344292957797","905592363074","247438700594723","248344292957797","182967259298811","100","78698057073"
"002B","TOPIX Mid400","20230307","2163.35","9.52","0.44","2153.83","108807466698253","478364474586","108329102223667","27338559471923","50295922107288","398","50696754228"
"002C","TOPIX 500","20230307","1586.9","6.15","0.39","1580.75","357151759656050","1383956837660","355767802818390","71717220814468","225062341307281","498","129394811301"
"002D","TOPIX Small","20230307","2489.27","17.16","0.69","2472.11","35740910120073","246391885302","35494518234771","2150475939836","14357978656476","1662","27128300278"
"002E","TOPIX 1000","20230307","1931.07","7.84","0.41","1923.23","380806190129754","1545417651388","379260772478366","38233553225879","197199554416033","996","144465921947"
"002F","TOPIX Small500","20230307","1096.23","7.49","0.69","1088.74","23654430473704","161460813728","23492969659976","4749885637290","21578061401730","498","15071110646"
"0040","水産・農林業","20230307","484.85","1.83","0.38","483.02","346115610533","1304616431","344810994102","4326445131668","71386663524","8","284499648"
"0041","鉱業","20230307","459.85","12.65","2.83","447.2","1271527223515","34974727658","1236552495857","21192120391920","276509255750","6","765476235"
"0042","建設業","20230307","1226.49","7.88","0.65","1218.61","7739841703733","49722058352","7690119645380","8062335108055","631055453179","96","4562150882"
"0043","食料品","20230307","1829.01","-1.36","-0.07","1830.37","13330990380423","-9875749508","13340866129931","15683518094615","728863687347","85","4254794668"
"0044","繊維製品","20230307","670.76","6.38","0.96","664.38","1887267435262","17939829068","1869327606193","4839147269902","281363170727","39","1674869980"
"0045","パルプ・紙","20230307","457.1","-2.41","-0.52","459.51","692949654753","-3650096139","696599750893","5774580456278","151596011460","12","942801682"
"0046","化学","20230307","2151.14","0.39","0.02","2150.75","24111471510325","4395640172","24107075870153","16291534804274","11208681109414","148","9112687373"
"0047","医薬品","20230307","3350.69","12.23","0.37","3338.46","20876759317066","76175545524","20800583771542","57990998102961","6230587850886","36","6172504570"
"0048","石油・石炭製品","20230307","1139.85","14.92","1.33","1124.93","1914970689190","25062020091","1889908669099","21277452102109","168001590012","9","2804227317"
"0049","ゴム製品","20230307","3713.4","13.7","0.37","3699.7","2961887624751","10925819511","2950961805240","26926251134102","79762165918","11","816459034"
"004A","ガラス・土石製品","20230307","1179.72","5.34","0.45","1174.38","2890086510207","13093672270","2876992837937","9031520344397","244980429869","32","1052494264"
"004B","鉄鋼","20230307","661.05","12.96","2","648.09","3783016063384","74144612452","3708871450932","12203277623820","572274951614","31","1671198575"
"004C","非鉄金属","20230307","1145.94","13.24","1.17","1132.7","2975514405992","34378044129","2941136361862","12937019156486","259657500651","23","1357371189"
"004D","金属製品","20230307","1213.76","5.28","0.44","1208.48","2232150354642","9714137305","2222436217337","5314643701529","183903065681","42","1250634581"
"004E","機械","20230307","2361.5","2.58","0.11","2358.92","21298096328002","23271322860","21274825005142","15105032856739","901888254289","141","5749203210"
"004F","電気機器","20230307","3534.77","-0.21","-0.01","3534.98","68585015896475","-4198140253","68589214036728","43408237909161","1940298512427","158","14178000125"
"0050","輸送用機器","20230307","3317.52","12.01","0.36","3305.51","29510498385878","106820683759","29403677702119","51772804185750","889535905680","57","14311078112"
"0051","精密機器","20230307","9550.94","7","0.07","9543.94","9880557494390","7241218328","9873316276062","29941083316334","103451143236","33","2719045477"
"0052","その他製品","20230307","3582.62","3.56","0.1","3579.06","8711265281357","8641008181","8702624273177","17080912316387","243153675061","51","2260504249"
"0053","電気・ガス業","20230307","362.18","4.15","1.16","358.03","4695032336307","53747437310","4641284898997","21341056074124","1296332343471","22","4333838099"
"0054","陸運業","20230307","1853.87","11.76","0.64","1842.11","11221538097774","71132073291","11150406024482","26717947851842","605305029428","42","3327690353"
"0055","海運業","20230307","1246.04","-7.49","-0.6","1253.53","2623926077992","-15779327617","2639705405609","32799075974900","210581864173","8","792927774"
"0056","空運業","20230307","220.34","0.31","0.14","220.03","1877456626414","2604009724","1874852616690","62581887547133","852090106403","3","693384680"
"0057","倉庫・運輸関連業","20230307","2216.04","19.39","0.88","2196.65","561609490372","4913207896","556696282476","2552770410780","25342949632","22","268584974"
"0058","情報・通信業","20230307","4859.65","27.37","0.57","4832.28","33916711686395","190970877593","33725740808802","14310848812825","697925372625","237","13326021063"
"0059","卸売業","20230307","2547.95","16.35","0.65","2531.6","24567222243350","157732869786","24409489373564","14038412710486","9641938005314","175","7898372789"
"005A","小売業","20230307","1438.92","2.88","0.2","1436.04","17578032882291","35126953743","17542905928548","8922859331112","12216160911384","197","6643491953"
"005B","銀行業","20230307","217.38","3","1.4","214.38","26431332361472","363998213848","26067334147624","33457382736040","121591277538113","79","19531006964"
"005C","証券、商品先物取引業","20230307","398.65","3.86","0.98","394.79","3120842969129","30223355430","3090619613699","13568882474474","7828565568527","23","4397568650"
"005D","保険業","20230307","1455.03","10.38","0.72","1444.65","9443711547282","67395444570","9376316102713","118046394341031","6490374358998","8","3055951007"
"005E","その他金融業","20230307","755.19","2.45","0.33","752.74","4552020169366","14794800119","4537225369247","16859333960616","6027612046416","27","2709906182"
"005F","不動産業","20230307","1423.43","-3.13","-0.22","1426.56","7302486259866","-16052314573","7318538574439","9736648346488","513021123315","75","4862117374"
"0060","サービス業","20230307","2499.68","23.68","0.96","2476","20000765158234","189460151649","19811305006585","8928913017069","800133322063","224","8742248546"
"0070","マザーズ","20230307","773.24","7.3","0.95","765.94","2591191912267","24466239193","2566725673074","508076845542","3351065455714","510","3095353213"
"0075","REIT","20230307","1825.29","-9.01","-0.49","1834.3","14186768992908","-69986578763","14256755571671","23644614988180","7772332212175","60","8400968185"
"0080","TOPIX-17 食品","20230307","313.91","-0.2","-0.06","314.11","13677105990956","-8571133076","13685677124033","14706565581674","4357009893826","93","4539294316"
"0081","TOPIX-17 エネルギー資源","20230307","148.12","2.79","1.92","145.33","3186497912705","60036747749","3126461164956","21243319418034","2151260749041","15","3569703551"
