"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231013","2308.75","-33.74","-1.44","2342.49","438661030164328","-6411899095799","445072929260127","20355500239644","18999964901453","2155","205460417401"
"0002","大型","20231013","2232","-30.05","-1.33","2262.05","280111810674771","-3771113908490","283882924583261","280111810674771","12549813299094","100","125473162698"
"0003","中型","20231013","2553.46","-41.51","-1.6","2594.97","120864258329861","-1964962627587","122829220957448","30444397564197","4733356226013","397","53519059387"
"0004","小型","20231013","3931.42","-70.51","-1.76","4001.93","37684961159696","-675822559722","38360783719419","2272916837135","958557948194","1658","26468195316"
"0028","TOPIX Core30","20231013","1164.44","-16.41","-1.39","1180.85","169609176433731","-2390762181562","171999938615293","565363921445769","145657561704405","30","84314772404"
"0029","TOPIX Large70","20231013","2307.63","-28.83","-1.23","2336.46","110502634241040","-1380351726928","111882985967968","157860906058628","47885732444489","70","41158390294"
"002A","TOPIX 100","20231013","1548.28","-20.84","-1.33","1569.12","280111810674771","-3771113908490","283882924583261","280111810674771","180918448162813","100","125473162698"
"002B","TOPIX Mid400","20231013","2426.65","-39.45","-1.6","2466.1","120864258329861","-1964962627587","122829220957448","30444397564197","49807008454946","397","53519059387"
"002C","TOPIX 500","20231013","1800.97","-25.77","-1.41","1826.74","400976069004631","-5736076536077","406712145540708","80679289538155","222644228990741","497","178992222085"
"002D","TOPIX Small","20231013","2663.02","-47.76","-1.76","2710.78","37684961159696","-675822559722","38360783719419","2272916837135","14151217133223","1658","26468195316"
"002E","TOPIX 1000","20231013","2183.67","-31.68","-1.43","2215.35","425756286282574","-6176678127135","431932964409708","43005685483088","194972955517860","990","193850676677"
"002F","TOPIX Small500","20231013","1171.64","-20.83","-1.75","1192.47","24780217277942","-440601591058","25220818869000","5026413240962","21150048823809","493","14858454592"
"0040","水産・農林業","20231013","520.81","-7.76","-1.47","528.57","371174420672","-5527458471","376701879142","4639680258395","71268254593","8","283874093"
"0041","鉱業","20231013","593.91","3.54","0.6","590.37","1639454661442","9756790316","1629697871125","27324244357360","276046408423","6","758998021"
"0042","建設業","20231013","1484.54","-23.25","-1.54","1507.79","9246207613060","-144811679490","9391019292550","9732850119010","622833521953","95","4501294412"
"0043","食料品","20231013","2092.46","-20.19","-0.96","2112.65","14883391988140","-143602190892","15026994179032","17306269753651","711285126571","86","4266275600"
"0044","繊維製品","20231013","641.24","-15.33","-2.33","656.57","1782059628248","-42583182326","1824642810574","4569383662174","277906805421","39","1629608648"
"0045","パルプ・紙","20231013","528.12","-7.69","-1.44","535.81","794001826056","-11570790994","805572617050","7218198418691","150345341616","11","933568172"
"0046","化学","20231013","2277.86","-26.07","-1.13","2303.93","25435609269994","-291150714831","25726759984826","16957072846663","11166446031355","150","10031106902"
"0047","医薬品","20231013","3552.97","-65.87","-1.82","3618.84","22034701275194","-408552411947","22443253687141","61207503542206","6201772934589","36","6120515078"
"0048","石油・石炭製品","20231013","1288.13","-15","-1.15","1303.13","2080860742133","-24239033252","2105099775385","23120674912586","161541319014","9","2654034907"
"0049","ゴム製品","20231013","4272.21","-93.59","-2.14","4365.8","3160048598588","-69225055130","3229273653718","28727714532619","73967558610","11","768636510"
"004A","ガラス・土石製品","20231013","1227.73","-18.87","-1.51","1246.6","2952132554951","-45389064682","2997521619633","9225414234220","240455040730","32","1075339344"
"004B","鉄鋼","20231013","731.85","-13.39","-1.8","745.24","4202737621875","-76890567630","4279628189505","13557218135082","574264089305","31","1654258047"
