"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231214","2321.35","-33.57","-1.43","2354.92","441012287608463","-6378636615372","447390924223836","20474108059817","18998119259857","2154","202975239489"
"0002","大型","20231214","2244.41","-34.87","-1.53","2279.28","282936389934383","-4394750710585","287331140644968","285794333267053","12606247662244","99","121350404092"
"0003","中型","20231214","2556.67","-35.06","-1.35","2591.73","120948438358481","-1658894398398","122607332756879","30312891819168","4730708806641","399","55356377487"
"0004","小型","20231214","4002.04","-35.03","-0.87","4037.07","37127459315600","-324991506389","37452450821989","2241996335483","927713427744","1656","26268457909"
"0028","TOPIX Core30","20231214","1163.93","-19.28","-1.63","1183.21","169578734145086","-2809412005977","172388146151063","565262447150287","145694899933681","30","81300038615"
"0029","TOPIX Large70","20231214","2341.57","-32.75","-1.38","2374.32","113357655789297","-1585338704608","114942994493905","164286457665647","48410991584683","69","40050365478"
"002A","TOPIX 100","20231214","1556.89","-24.18","-1.53","1581.07","282936389934383","-4394750710585","287331140644968","285794333267053","181732007469295","99","121350404092"
"002B","TOPIX Mid400","20231214","2429.7","-33.33","-1.35","2463.03","120948438358481","-1658894398398","122607332756879","30312891819168","49779150834945","399","55356377487"
"002C","TOPIX 500","20231214","1808.67","-27.11","-1.48","1835.78","403884828292863","-6053645108983","409938473401847","81101371143145","223304675195664","498","176706781579"
"002D","TOPIX Small","20231214","2710.85","-23.73","-0.87","2734.58","37127459315600","-324991506389","37452450821989","2241996335483","13695858636567","1656","26268457909"
"002E","TOPIX 1000","20231214","2194.84","-32.12","-1.44","2226.96","428887400474151","-6275518658336","435162919132487","43017793427698","195406883262656","997","191870976993"
"002F","TOPIX Small500","20231214","1193.61","-10.59","-0.88","1204.2","25002572181287","-221873549353","25224445730640","5010535507272","20947035343836","499","15164195414"
"0040","水産・農林業","20231214","549.97","-1.55","-0.28","551.52","388688365698","-1098245976","389786611674","4858604571219","70674613081","8","282121551"
"0041","鉱業","20231214","538.55","-11.94","-2.17","550.49","1492632370332","-33090454546","1525722824879","24877206172203","277156114784","6","760727508"
"0042","建設業","20231214","1496.78","-7.79","-0.52","1504.57","9349857947444","-48658133285","9398516080729","9841955734152","624663758408","95","4519980968"
"0043","食料品","20231214","2137.05","-19.84","-0.92","2156.89","15230009515566","-141384155080","15371393670646","17709313390193","712665893500","86","4291652330"
"0044","繊維製品","20231214","646.07","-5.68","-0.87","651.75","1805924431987","-15877332573","1821801764560","4630575466632","279525594719","39","1614316987"
"0045","パルプ・紙","20231214","507.98","-0.51","-0.1","508.49","753905719490","-762060652","754667780142","6853688359002","148413027060","11","920531796"
"0046","化学","20231214","2329.77","13.02","0.56","2316.75","26539989632531","148386689033","26391602943498","17693326421687","11391668799505","150","10281637172"
"0047","医薬品","20231214","3407.57","-19.53","-0.57","3427.1","21062929574884","-120728264232","21183657839116","56926836688876","6181217935698","37","6067321907"
"0048","石油・石炭製品","20231214","1399.84","-33.68","-2.35","1433.52","2102552614027","-50593183269","2153145797297","23361695711413","150199928633","9","2516751840"
"0049","ゴム製品","20231214","4293.88","-108.17","-2.46","4402.05","3154015712218","-79455461206","3233471173424","28672870111075","73453686952","11","761965296"
"004A","ガラス・土石製品","20231214","1212.51","-14.91","-1.21","1227.42","2930027628627","-36021831920","2966049460547","9156336339460","241649484019","32","1073315258"
"004B","鉄鋼","20231214","715.53","-16.03","-2.19","731.56","4137722368455","-92697432550","4230419801005","13347491511146","578272363119","31","1661561922"
"004C","非鉄金属","20231214","1081.84","-25.93","-2.34","1107.77","2924779742453","-70098286429","2994878028881","12716433662837","270352514205","23","1388486105"
"004D","金属製品","20231214","1274.78","0.47","0.04","1274.31","2310837926310","858749287","2309979177022","5501995062642","181273208340","42","1287655548"
"004E","機械","20231214","2552.37","-38.96","-1.5","2591.33","22727011714883","-346852172338","23073863887221","16118448024740","890426136814","141","5938767096"
"004F","電気機器","20231214","4055.55","-56.39","-1.37","4111.94","76404987096971","-1062357403233","77467344500203","48977555831392","1883959701523","156","15923005790"
"0050","輸送用機器","20231214","4022.82","-166.62","-3.98","4189.44","35854421687692","-1485025547226","37339447234918","62902494188933","891274750943","57","17287811260"
"0051","精密機器","20231214","10677.42","-95.79","-0.89","10773.21","10485124930166","-94065562460","10579190492626","31773105848989","98199019348","33","2600401928"
"0052","その他製品","20231214","4264.2","-47.22","-1.1","4311.42","10163654440823","-112535349413","10276189790235","20742151920046","238348272083","49","2461344300"
"0053","電気・ガス業","20231214","497.82","-13.85","-2.71","511.67","6554703401439","-182280604836","6736984006274","29794106370176","1316671424562","22","4413527249"
"0054","陸運業","20231214","2121.42","-2.97","-0.14","2124.39","12901773103179","-18094347343","12919867450523","30718507388522","608167268631","42","3748858479"
"0055","海運業","20231214","1374.42","-44.76","-3.15","1419.18","3207875396722","-104465457225","3312340853946","40098442459023","233398894529","8","866414682"
"0056","空運業","20231214","240.65","-1.44","-0.59","242.09","2049155779698","-12282182619","2061437962317","68305192656583","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231214","2603.52","-17.91","-0.68","2621.43","668035461719","-4594711274","672630172993","3036524825997","25658897116","22","249925785"
"0058","情報・通信業","20231214","5251.29","-22.85","-0.43","5274.14","34277701214057","-149119768883","34426820982940","14586255835769","652748093215","235","50990488525"
"0059","卸売業","20231214","3085.47","-59.69","-1.9","3145.16","30657282032360","-593131716858","31250413749219","17619127604805","9936021686043","174","8124227988"
"005A","小売業","20231214","1619.39","-7.55","-0.46","1626.94","19211721411572","-89516820571","19301238232143","9902949181223","11863533920983","194","6488103845"
"005B","銀行業","20231214","253.63","-10.08","-3.82","263.71","31549961602693","-1254086934300","32804048536993","40448668721401","124394275850978","78","20165238598"
"005C","証券、商品先物取引業","20231214","465.19","-5.27","-1.12","470.46","3547069991087","-40171209166","3587241200252","15422043439507","7625029229439","23","4218132247"
"005D","保険業","20231214","1700.05","-63.94","-3.62","1763.99","10917660152706","-410614084528","11328274237234","121307335030068","6421972879345","9","3020416356"
"005E","その他金融業","20231214","871.28","-4.22","-0.48","875.5","5073497520931","-24573805024","5098071325955","18790731559005","5823064459664","27","2660764453"
"005F","不動産業","20231214","1694.93","-24.06","-1.4","1718.99","8700194665870","-123491700089","8823686365960","11447624560356","513307897307","76","4790406368"
"0060","サービス業","20231214","2757.67","34.02","1.25","2723.65","21876582453874","269842165410","21606740288464","9722925535055","793300164771","225","10906858753"
