"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230719","2278.97","26.69","1.19","2252.28","435396548519386","5098788956379","430297759563007","20194645107578","19105011510772","2156","199637496071"
"0002","大型","20230719","2202.14","27.01","1.24","2175.13","277783912053980","3406332424776","274377579629204","277783912053980","12614281427432","100","121654769453"
"0003","中型","20230719","2520.93","27.08","1.09","2493.85","119985984238255","1289048731808","118696935506447","30147232220667","4759587056426","398","51151823385"
"0004","小型","20230719","3892.72","41.73","1.08","3850.99","37626652227151","403407799795","37223244427355","2269400013700","966589443879","1658","26830903233"
"0028","TOPIX Core30","20230719","1144.08","14.26","1.26","1129.82","166893836722909","2080132230690","164813704492219","556312789076364","145876260800309","30","81369433537"
"0029","TOPIX Large70","20230719","2291.34","27.41","1.21","2263.93","110890075331071","1326200194086","109563875136985","158414393330101","48395339273712","70","40285335916"
"002A","TOPIX 100","20230719","1527.56","18.73","1.24","1508.83","277783912053980","3406332424776","274377579629204","277783912053980","181847822445678","100","121654769453"
"002B","TOPIX Mid400","20230719","2395.74","25.74","1.09","2370","119985984238255","1289048731808","118696935506447","30147232220667","50083023850736","398","51151823385"
"002C","TOPIX 500","20230719","1777.22","20.98","1.19","1756.24","397769896292235","4695381156584","393074515135651","79873473151051","223815682931697","498","172806592838"
"002D","TOPIX Small","20230719","2636.81","28.27","1.08","2608.54","37626652227151","403407799795","37223244427355","2269400013700","14269786323076","1658","26830903233"
"002E","TOPIX 1000","20230719","2155.15","25.18","1.18","2129.97","422437483156002","4935074768915","417502408387088","42541539089225","196013230890296","993","187756189917"
"002F","TOPIX Small500","20230719","1158.75","11.26","0.98","1147.49","24667586863767","239693612331","24427893251436","4983350881569","21288067634338","495","14949597079"
"0040","水産・農林業","20230719","507.86","0.68","0.13","507.18","362205584253","479422726","361726161527","4527569803160","71320558945","8","284170158"
"0041","鉱業","20230719","494.13","9.87","2.04","484.26","1365064502762","27269499944","1337795002818","22751075046034","276257918095","6","762237128"
"0042","建設業","20230719","1408.46","13.98","1","1394.48","8750871447501","86860418644","8664011028857","9115491091147","621306842581","96","4512931434"
"0043","食料品","20230719","2014.55","11.38","0.57","2003.17","14648367393536","82706751164","14565660642373","17233373404160","727129698222","85","4320974127"
"0044","繊維製品","20230719","678.31","8.13","1.21","670.18","1893234951807","22675230278","1870559721529","4854448594377","279110966508","39","1651040392"
"0045","パルプ・紙","20230719","464.6","4.35","0.95","460.25","702432239133","6589084636","695843154498","5853601992779","151189548959","12","939587497"
"0046","化学","20230719","2329","18.83","0.82","2310.17","26062654669067","210808188437","25851846480630","17491714542998","11190468538317","149","9971264875"
"0047","医薬品","20230719","3433.93","53.79","1.59","3380.14","21452899671839","336027353891","21116872317948","59591387977330","6247328623681","36","6151555696"
"0048","石油・石炭製品","20230719","1140.59","14.2","1.26","1126.39","1843555151376","22947431774","1820607719603","20483946126405","161631873689","9","2655094112"
"0049","ゴム製品","20230719","4124.2","51.83","1.27","4072.37","3287604437442","41317480281","3246286957161","29887313067651","79714905347","11","815203955"
"004A","ガラス・土石製品","20230719","1196.55","13.3","1.12","1183.25","2920578388689","32479578423","2888098810266","9126807464654","244082759540","32","1064809915"
"004B","鉄鋼","20230719","671.17","7.51","1.13","663.66","3834384439439","42927093937","3791457345502","12368982062707","571299102800","31","1659208728"
"004C","非鉄金属","20230719","1116.22","13.62","1.24","1102.6","2896819743494","35341067363","2861478676131","12594868449972","259521139624","23","1346235412"
"004D","金属製品","20230719","1266.22","11.68","0.93","1254.54","2298851901258","21213609442","2277638291816","5473456907758","181552141101","42","1282997034"
"004E","機械","20230719","2690.61","37.28","1.41","2653.33","24221728661587","335584055744","23886144605843","17057555395484","900231370360","142","5912762870"
"004F","電気機器","20230719","4155.1","42.09","1.02","4113.01","80533440045281","815861924660","79717578120621","51624000029027","1938180859113","156","14827066676"
"0050","輸送用機器","20230719","3908.52","95.54","2.51","3812.98","34744625841941","849241876458","33895383965484","60955483933230","888946555483","57","14293922181"
"0051","精密機器","20230719","10701.79","61.46","0.58","10640.33","10964909527076","62974391871","10901935135206","33226998566898","102458603504","33","2679546729"
"0052","その他製品","20230719","4195.29","52.53","1.27","4142.76","10106786825811","126545508265","9980241317546","20213573651622","240907800611","50","2484160703"
"0053","電気・ガス業","20230719","415.88","4.65","1.13","411.23","5390070836465","60214729632","5329856106833","24500321983930","1296062041029","22","4333191934"
"0054","陸運業","20230719","2043.58","27.48","1.36","2016.1","12438976573687","167263621581","12271712952106","29616610889730","608685957843","42","3344802403"
"0055","海運業","20230719","1267.2","33.79","2.74","1233.41","2619305334938","69853576236","2549451758702","32741316686724","206700204527","8","777806751"
"0056","空運業","20230719","259.81","3.76","1.47","256.05","2213334915395","32033552351","2181301363044","73777830513167","851902009419","3","693096319"
"0057","倉庫・運輸関連業","20230719","2396.85","28.77","1.21","2368.08","601251356880","7215886062","594035470818","2732960713091","25085076339","22","261975872"
"0058","情報・通信業","20230719","5244.63","46.63","0.9","5198","35852506327333","318807297002","35533699030331","15256385671206","683603945904","235","54445603698"
"0059","卸売業","20230719","3143.91","47.44","1.53","3096.47","29758394601244","449041728881","29309352872363","17102525632899","9465409278032","174","7811165727"
"005A","小売業","20230719","1552.2","10.68","0.69","1541.52","18820243711172","129432388651","18690811322520","9553423203641","12124921476259","197","6538419043"
"005B","銀行業","20230719","228.07","0.84","0.37","227.23","27667987431417","101143049408","27566844382008","35022768900527","121315525640626","79","19421941316"
"005C","証券、商品先物取引業","20230719","406.5","8.51","2.14","397.99","3166139734336","66235622754","3099904111582","13765824931897","7788869612094","23","4378979306"
"005D","保険業","20230719","1553.65","22.34","1.46","1531.31","9914764293915","142593900518","9772170393397","123934553673942","6381578512649","8","2997951630"
"005E","その他金融業","20230719","819.65","11.87","1.47","807.78","4931407107275","71402017673","4860005089601","18264470767685","6016465694632","27","2701231027"
"005F","不動産業","20230719","1531.83","27.34","1.82","1504.49","7835285501440","139862671110","7695422830330","10447047335253","511496916503","75","4835209919"
