"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231018","2295.34","3.26","0.14","2292.08","436113634217722","619529273514","435494104944208","20237291611031","18999964901453","2155","205460417401"
"0002","大型","20231018","2220.13","1.19","0.05","2218.94","278622327595428","149363091772","278472964503656","278622327595428","12549813299094","100","125473162698"
"0003","中型","20231018","2532.27","4.31","0.17","2527.96","119861441164213","203947848098","119657493316115","30191798781918","4733356226013","397","53519059387"
"0004","小型","20231018","3925.67","27.77","0.71","3897.9","37629865458081","266218333644","37363647124437","2269593815325","958557948194","1658","26468195316"
"0028","TOPIX Core30","20231018","1157.52","-0.33","-0.03","1157.85","168602234587903","-47848815391","168650083403294","562007448626344","145657561704405","30","84314772404"
"0029","TOPIX Large70","20231018","2297.55","4.11","0.18","2293.44","110020093007524","197211907162","109822881100362","157171561439320","47885732444489","70","41158390294"
"002A","TOPIX 100","20231018","1540.04","0.82","0.05","1539.22","278622327595428","149363091772","278472964503656","278622327595428","180918448162813","100","125473162698"
"002B","TOPIX Mid400","20231018","2406.52","4.1","0.17","2402.42","119861441164213","203947848098","119657493316115","30191798781918","49807008454946","397","53519059387"
"002C","TOPIX 500","20231018","1789.78","1.59","0.09","1788.19","398483768759641","353310939869","398130457819771","80177820675984","222644228990741","497","178992222085"
"002D","TOPIX Small","20231018","2659.13","18.82","0.71","2640.31","37629865458081","266218333644","37363647124437","2269593815325","14151217133223","1658","26468195316"
"002E","TOPIX 1000","20231018","2170.5","2.53","0.12","2167.97","423188956395607","494108178238","422694848217369","42746359231879","194972955517860","990","193850676677"
"002F","TOPIX Small500","20231018","1168.09","6.66","0.57","1161.43","24705187635966","140797238369","24564390397598","5011194246646","21150048823809","493","14858454592"
"0040","水産・農林業","20231018","514.02","1.6","0.31","512.42","366336426352","1143169898","365193256454","4579205329400","71268254593","8","283874093"
"0041","鉱業","20231018","631.94","25.45","4.2","606.49","1744443965191","70243608427","1674200356763","29074066086511","276046408423","6","758998021"
"0042","建設業","20231018","1478.91","7.41","0.5","1471.5","9211174973092","46197528177","9164977444915","9695973655886","622833521953","95","4501294412"
