"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230905","2377.85","4.12","0.17","2373.73","452122698781440","783847149898","451338851631542","20951005504237","19013891104838","2158","199138870191"
"0002","大型","20230905","2281.85","4.86","0.21","2276.99","286468446790009","610199031871","285858247758139","286468446790009","12554232520448","100","121271417155"
"0003","中型","20230905","2659.02","1.19","0.04","2657.83","126098059131803","56432055344","126041627076458","31682929430101","4742269222861","398","51441344605"
"0004","小型","20230905","4127.29","12.23","0.3","4115.06","39556192859628","117216062683","39438976796945","2382903184315","958406442048","1660","26426108432"
"0028","TOPIX Core30","20230905","1181.06","2.42","0.21","1178.64","172109771819105","353261507231","171756510311873","573699239397016","145724774378424","30","81343749521"
"0029","TOPIX Large70","20230905","2387.71","5.36","0.22","2382.35","114358674970904","256937524639","114101737446265","163369535672720","47894702323747","70","39927667633"
"002A","TOPIX 100","20230905","1582.85","3.37","0.21","1579.48","286468446790009","610199031871","285858247758139","286468446790009","180982155777448","100","121271417155"
"002B","TOPIX Mid400","20230905","2526.97","1.13","0.04","2525.84","126098059131803","56432055344","126041627076458","31682929430101","49900795968105","398","51441344605"
"002C","TOPIX 500","20230905","1851.52","3","0.16","1848.52","412566505921812","666631087215","411899874834597","82844679903978","222826425666471","498","172712761760"
"002D","TOPIX Small","20230905","2795.69","8.28","0.3","2787.41","39556192859628","117216062683","39438976796945","2382903184315","14148980443866","1660","26426108432"
"002E","TOPIX 1000","20230905","2247.84","3.87","0.17","2243.97","438619460723636","755588275783","437863872447853","44215671443915","195129326427398","992","187569125468"
"002F","TOPIX Small500","20230905","1231.14","4.2","0.34","1226.94","26052954801824","88957188568","25963997613256","5273877490248","21161581623407","494","14856363709"
"0040","水産・農林業","20230905","546.78","0.86","0.16","545.92","389679414255","613252887","389066161368","4870992678191","71268254593","8","283874093"
"0041","鉱業","20230905","616.43","4.64","0.76","611.79","1701644879354","12832771334","1688812108020","28360747989238","276046408423","6","758998021"
"0042","建設業","20230905","1529.51","-0.09","-0.01","1529.6","9534943337477","-581951273","9535525288750","9932232643206","623398550423","96","4519297718"
"0043","食料品","20230905","2132.13","1.06","0.05","2131.07","15165385170871","7595905503","15157789265368","17634168803338","711277291556","86","4196559378"
"0044","繊維製品","20230905","680.85","4.27","0.63","676.58","1892123152574","11872187726","1880250964848","4851597827112","277905114716","39","1629040748"
"0045","パルプ・紙","20230905","525.34","0.95","0.18","524.39","791669430077","1428998132","790240431945","6597245250641","150697057473","12","936373311"
"0046","化学","20230905","2413.74","11.92","0.5","2401.82","26953235610547","133032990559","26820202619989","18089419872851","11166604008521","149","10028656213"
"0047","医薬品","20230905","3667","-6.63","-0.18","3673.63","22741626818923","-41109718587","22782736537509","63171185608119","6201690846299","36","6119807303"
"0048","石油・石炭製品","20230905","1314.63","-0.05","0","1314.68","2123666921838","-90230194","2123757152032","23596299131531","161541319014","9","2654034907"
"0049","ゴム製品","20230905","4154.72","2.73","0.07","4151.99","3073143273823","2015097972","3071128175852","27937666125666","73967558610","11","768636510"
"004A","ガラス・土石製品","20230905","1282.98","-1.48","-0.12","1284.46","3084976160035","-3554115764","3088530275799","9640550500111","240453580573","32","1060229880"
"004B","鉄鋼","20230905","806.5","-8.82","-1.08","815.32","4597958422609","-50319665877","4648278088486","14832123943899","570113907126","31","1639407712"
"004C","非鉄金属","20230905","1157.38","0.21","0.02","1157.17","3002115464888","559326977","3001556137911","13052675934298","259388104776","23","1335259989"
"004D","金属製品","20230905","1303.02","-2.67","-0.2","1305.69","2329007726748","-4773804134","2333781530881","5545256492256","178739649269","42","1263358012"
"004E","機械","20230905","2778.33","13.86","0.5","2764.47","24935931918211","124371148165","24811560770046","17560515435360","897516524800","142","5874549518"
"004F","電気機器","20230905","4030.09","9.74","0.24","4020.35","77810603029307","188045913818","77622557115489","49878591685453","1930742515807","156","14732787763"
"0050","輸送用機器","20230905","4296.67","-4.2","-0.1","4300.87","38106098871161","-37292806142","38143391677303","66852805037125","886875687733","57","14261107165"
"0051","精密機器","20230905","10613.28","151.1","1.44","10462.18","10842070037474","154365167626","10687704869848","32854757689316","102155659619","33","2649370795"
"0052","その他製品","20230905","4268.96","11.08","0.26","4257.88","10200530928462","26480461559","10174050466903","20401061856925","238946659707","50","2450502506"
"0053","電気・ガス業","20230905","478.13","0.6","0.13","477.53","6192269140251","7811565895","6184457574356","28146677910231","1295104874107","22","4329394612"
"0054","陸運業","20230905","2197.58","8.84","0.4","2188.74","13318028393914","53582193812","13264446200102","31709591414081","606030305549","42","3330987062"
"0055","海運業","20230905","1513.83","10.66","0.71","1503.17","3127678106493","22024285601","3105653820892","39095976331168","206606673816","8","776092634"
"0056","空運業","20230905","257.52","0.97","0.38","256.55","2193332751976","8289473223","2185043278753","73111091732525","851705945581","3","692807959"
"0057","倉庫・運輸関連業","20230905","2604.45","0.65","0.02","2603.8","650898213765","162681215","650735532550","2958628244388","24991748304","22","256480420"
"0058","情報・通信業","20230905","5311.56","-8.01","-0.15","5319.57","35977571543393","-54225146964","36031796690357","15180409933921","677344319895","237","54315254468"
"0059","卸売業","20230905","3331.54","7.14","0.21","3324.4","31441549362740","67445566750","31374103795990","18069855955598","9437537046411","174","7767868072"
"005A","小売業","20230905","1630.3","5.1","0.31","1625.2","19730331828365","61722454854","19668609373511","10066495830798","12102284150802","196","6548382687"
"005B","銀行業","20230905","252.15","0.02","0.01","252.13","30354230804272","3169899399","30351060904873","38423076967433","120379863441476","79","19355658719"
"005C","証券、商品先物取引業","20230905","437.92","0.14","0.03","437.78","3377402767382","1053884904","3376348882479","14684359858184","7712392399114","23","4321575663"
"005D","保険業","20230905","1610.89","-0.68","-0.04","1611.57","10280024357782","-4345621232","10284369979014","128500304472278","6381573226461","8","2997950050"
"005E","その他金融業","20230905","884.45","2.61","0.3","881.84","5317202456604","15693989232","5301508467372","19693342431865","6011876868047","27","2696759172"
"005F","不動産業","20230905","1732.1","19.42","1.13","1712.68","8783637841025","98469543606","8685168297418","11711517121366","507109215664","75","4789761695"
"0060","サービス業","20230905","2753.34","-2.8","-0.1","2756.14","22102130644841","-22498550685","22124629195527","9867022609304","802738907352","224","9798045436"
"0070","マザーズ","20230905","768.79","10.7","1.41","758.09","2568281598076","35730604236","2532550993840","815327491453","3340700140127","315","3081619795"
"0075","REIT","20230905","1918.34","12.59","0.66","1905.75","15067746822009","98926017114","14968820804895","25112911370015","7854560268804","60","8544954394"
"0080","TOPIX-17 食品","20230905","365.64","0.2","0.05","365.44","15555064585126","8209158390","15546855426736","16547941048006","4254226303654","94","4480433471"
"0081","TOPIX-17 エネルギー資源","20230905","182.23","0.6","0.33","181.63","3825311801192","12742541140","3812569260052","25502078674614","2099128394891","15","3413032928"
"0082","TOPIX-17 建設・資材","20230905","302.66","-0.19","-0.06","302.85","14948927224261","-8909871170","14957837095430","8793486602506","4939104821503","170","6842885610"
"0083","TOPIX-17 素材・化学","20230905","307.27","1.52","0.5","305.75","29637028193198","146334176417","29490694016781","14818514096599","9645324513568","200","12594070272"
"0084","TOPIX-17 医薬品","20230905","283.48","-0.51","-0.18","283.99","22741626818923","-41109718587","22782736537509","63171185608119","8022271782518","36","6119807303"
"0085","TOPIX-17 自動車・輸送機","20230905","317.82","-0.27","-0.08","318.09","41179242144984","-35277708170","41214519853155","60557709036742","12956974766476","68","15029743675"
"0086","TOPIX-17 鉄鋼・非鉄","20230905","286.29","-1.88","-0.65","288.17","7600073887497","-49760338900","7649834226397","14074210902773","2654649559746","54","2974667702"
"0087","TOPIX-17 機械","20230905","547.54","2.74","0.5","544.8","24935931918211","124371148165","24811560770046","17560515435360","4554209743577","142","5874549518"
"0088","TOPIX-17 電機・精密","20230905","321.82","1.24","0.39","320.58","88652673066781","342411081444","88310261985337","46906176225810","27547000314524","189","17382158558"
"0089","TOPIX-17 情報通信・サービスその他","20230905","318.14","-0.23","-0.07","318.37","68280233116697","-50243236091","68330476352787","13362080844755","21462656455804","511","66563802410"
