"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231116","2368.62","-4.6","-0.19","2373.22","450580871775390","-875728942806","451456600718196","20898927262309","19022939050857","2156","203019766591"
"0002","大型","20231116","2304.96","2.95","0.13","2302.01","291145228220724","371943486248","290773284734476","291145228220724","12631252303032","100","121466254628"
"0003","中型","20231116","2588.98","-19.86","-0.76","2608.84","122640684703257","-940883539281","123581568242537","30660171175814","4737029485566","400","55340885799"
"0004","小型","20231116","3981.96","-33.21","-0.83","4015.17","36794958851409","-306788889773","37101747741182","2221917805037","924040283936","1656","26212626163"
"0028","TOPIX Core30","20231116","1204.8","4.74","0.39","1200.06","175611401659822","690991172401","174920410487421","585371338866075","145759883240816","30","81307603287"
"0029","TOPIX Large70","20231116","2376.3","-6.56","-0.28","2382.86","115533826560902","-319047686153","115852874247055","165048323658431","48619282588195","70","40158651342"
"002A","TOPIX 100","20231116","1598.89","2.05","0.13","1596.84","291145228220724","371943486248","290773284734476","291145228220724","182092475047613","100","121466254628"
"002B","TOPIX Mid400","20231116","2460.41","-18.87","-0.76","2479.28","122640684703257","-940883539281","123581568242537","30660171175814","49845660536231","400","55340885799"
"002C","TOPIX 500","20231116","1849.7","-2.55","-0.14","1852.25","413785912923981","-568940053033","414354852977014","82757182584796","223703938843425","500","176807140428"
"002D","TOPIX Small","20231116","2697.25","-22.49","-0.83","2719.74","36794958851409","-306788889773","37101747741182","2221917805037","13641631914350","1656","26212626163"
"002E","TOPIX 1000","20231116","2240.86","-4.08","-0.18","2244.94","438629625890500","-799181670954","439428807561455","43862962589050","195741722119400","1000","191975109089"
"002F","TOPIX Small500","20231116","1185.44","-10.98","-0.92","1196.42","24843712966519","-230241617921","25073954584441","4968742593304","20957408644435","500","15167968661"
"0040","水産・農林業","20231116","523.5","-5.85","-1.11","529.35","369979786185","-4139430803","374119216989","4624747327316","70674613081","8","282121551"
"0041","鉱業","20231116","597.23","-3.86","-0.64","601.09","1655247186155","-10706316232","1665953502387","27587453102578","277156114784","6","760727508"
"0042","建設業","20231116","1497.69","-8.52","-0.57","1506.21","9355500760965","-53231112132","9408731873097","9847895537858","624663758408","95","4519980968"
"0043","食料品","20231116","2192.89","-28.38","-1.28","2221.27","15627766169554","-202244711366","15830010880920","18171821127388","712657070476","86","4267636069"
"0044","繊維製品","20231116","670.99","-3.13","-0.46","674.12","1876791926564","-8767320241","1885559246805","4812286991189","279705975611","39","1615851537"
"0045","パルプ・紙","20231116","512.11","-5.55","-1.07","517.66","760040774916","-8231391175","768272166091","6909461590150","148413027060","11","920531796"
"0046","化学","20231116","2356.28","-0.52","-0.02","2356.8","26857819281091","-5939845434","26863759126525","17786635285491","11398392262994","151","10286483054"
"0047","医薬品","20231116","3390.92","-49.24","-1.43","3440.16","20953891175707","-304311851972","21258203027680","58205253265854","6179420043282","36","6063487376"
"0048","石油・石炭製品","20231116","1462.93","24.01","1.67","1438.92","2197318402148","36063378018","2161255024129","24414648912751","150199928633","9","2516751840"
"0049","ゴム製品","20231116","4398.25","-11.92","-0.27","4410.17","3230673959041","-8759317964","3239433277005","29369763264013","73453686952","11","761965296"
"004A","ガラス・土石製品","20231116","1256.5","-5.74","-0.45","1262.24","3065829077143","-14005852593","3079834929736","9580715866071","243998013878","32","1078792763"
"004B","鉄鋼","20231116","754.19","8.2","1.1","745.99","4361252757996","47419730593","4313833027403","14068557283858","578272363119","31","1661561922"
"004C","非鉄金属","20231116","1152.31","-1.19","-0.1","1153.5","3115303462155","-3226027410","3118529489565","13544797661541","270352514205","23","1388486105"
"004D","金属製品","20231116","1294.17","-3.88","-0.3","1298.05","2346521196016","-7022613546","2353543809562","5586955228611","181314107829","42","1288015408"
"004E","機械","20231116","2648.46","-9.08","-0.34","2657.54","23586852031374","-80863576322","23667715607697","16728263852039","890586875340","141","5940336374"
"004F","電気機器","20231116","4103.78","1.33","0.03","4102.45","77704497180887","25158677175","77679338503711","49810575115953","1893486402932","156","15980292682"
"0050","輸送用機器","20231116","4537.25","21.46","0.48","4515.79","40439333017273","191280942458","40248052074815","70946198275917","891274750943","57","17287811260"
"0051","精密機器","20231116","10557.84","52.17","0.5","10505.67","10367695855817","51234459826","10316461395991","31417260169142","98199019348","33","2600401928"
"0052","その他製品","20231116","4378.4","8.14","0.19","4370.26","10448044798651","19418245786","10428626552865","20896089597302","238627060211","50","2441351756"
"0053","電気・ガス業","20231116","468.37","-1.55","-0.33","469.92","6166931828385","-20365766717","6187297595102","28031508310840","1316671424562","22","4413527249"
"0054","陸運業","20231116","2049.33","-12.87","-0.62","2062.2","12460605834029","-78280028792","12538885862821","29668109128641","608033064841","42","3746970979"
"0055","海運業","20231116","1360.06","3.5","0.26","1356.56","3174356628440","8162520747","3166194107694","39679457855503","233398894529","8","866414682"
"0056","空運業","20231116","237.95","-2.09","-0.87","240.04","2026125660473","-17827070411","2043952730884","67537522015758","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231116","2531.89","-20.1","-0.79","2551.99","649654158155","-5159116456","654813274611","2952973446161","25658897116","22","249925785"
"0058","情報・通信業","20231116","5246.82","-24.68","-0.47","5271.5","34407788051982","-161886227956","34569674279938","14579571208467","655784093559","236","51032878953"
"0059","卸売業","20231116","3274.54","-28.38","-0.86","3302.92","32535760533297","-281968018369","32817728551666","18698712950171","9935984106605","174","8124231808"
"005A","小売業","20231116","1621.89","-26.48","-1.61","1648.37","19249803314448","-314303949891","19564107264338","9871694007409","11868767172185","195","6479975464"
"005B","銀行業","20231116","259.14","1.13","0.44","258.01","32234967083106","139925936467","32095041146639","41326880875778","124394275850978","78","20165238598"
"005C","証券、商品先物取引業","20231116","467.65","-5.76","-1.22","473.41","3565765983933","-43918624272","3609684608205","15503330364924","7624908143645","23","4218114677"
"005D","保険業","20231116","1677.35","-9.63","-0.57","1686.98","10771838691598","-61829880089","10833668571687","119687096573311","6421923006392","9","3020399166"
"005E","その他金融業","20231116","883.62","-5.86","-0.66","889.48","5145386279017","-34107421502","5179493700519","19056986218582","5823065075552","27","2660763246"
"005F","不動産業","20231116","1716.65","-0.05","0","1716.7","8783359663625","-255151140","8783614814765","11711146218167","511656997798","75","4787259662"
"0060","サービス業","20231116","2657.66","42.47","1.62","2615.19","21088169265264","336957788909","20751211476355","9372519673451","793486795472","225","10898959530"
"0070","東証グロース市場250指数","20231116","691.14","-0.6","-0.09","691.74","2225375558318","-1931942437","2227307500754","862548666015","3219857414017","258","2967626226"
"0075","REIT","20231116","1844.74","0.52","0.03","1844.22","14550625553853","4152989066","14546472564787","25087285437678","7887616033968","58","8741516328"
"0080","TOPIX-17 食品","20231116","375.41","-4.84","-1.27","380.25","15997745955739","-206384142169","16204130097908","17018878676318","4261423219191","94","4549757620"
"0081","TOPIX-17 エネルギー資源","20231116","190.64","1.26","0.67","189.38","3852565588302","25357061786","3827208526516","25683770588681","2020900045950","15","3277479348"
"0082","TOPIX-17 建設・資材","20231116","297.08","-1.49","-0.5","298.57","14767851034124","-74259578272","14842110612395","8738373392973","4971005289787","169","6886789139"
"0083","TOPIX-17 素材・化学","20231116","300.15","-0.24","-0.08","300.39","29494651982571","-22938556850","29517590539421","14673956210234","9826547991484","201","12822866387"
"0084","TOPIX-17 医薬品","20231116","262.14","-3.8","-1.43","265.94","20953891175707","-304311851972","21258203027680","58205253265854","7993463117423","36","6063487376"
"0085","TOPIX-17 自動車・輸送機","20231116","335.67","1.4","0.42","334.27","43670006976314","182521624494","43487485351820","64220598494580","13009611784214","68","18049776555"
"0086","TOPIX-17 鉄鋼・非鉄","20231116","274.65","1.62","0.59","273.03","7476556220150","44193703183","7432362516968","13845474481760","2722173145784","54","3050048028"
"0087","TOPIX-17 機械","20231116","521.94","-1.79","-0.34","523.73","23586852031374","-80863576322","23667715607697","16728263852039","4519047073900","141","5940336374"
"0088","TOPIX-17 電機・精密","20231116","326.77","0.28","0.09","326.49","88072193036703","76393137001","87995799899702","46599043934764","26952240954700","189","18580694610"
"0089","TOPIX-17 情報通信・サービスその他","20231116","313.81","0.92","0.29","312.89","65944002115897","194489806739","65749512309158","12904892781976","21013666003500","511","64373190239"
"008A","TOPIX-17 電力・ガス","20231116","77.56","-0.26","-0.33","77.82","6166931828385","-20365766717","6187297595102","28031508310840","7950825201016","22","4413527249"
