"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230801","2337.36","14.8","0.64","2322.56","444452531389140","2813354699965","441639176689176","20595576060665","19015154856068","2158","199092357260"
"0002","大型","20230801","2252.24","12.15","0.54","2240.09","282789012705895","1526497463195","281262515242700","282789012705895","12555873003787","100","121292772704"
"0003","中型","20230801","2603.73","23.65","0.92","2580.08","123480344578082","1121329164561","122359015413521","31025212205548","4742443797421","398","51402001667"
"0004","小型","20230801","3985.23","17.27","0.44","3967.96","38183174105163","165528072209","38017646032954","2300191211154","958116113682","1660","26397582889"
"0028","TOPIX Core30","20230801","1171.48","8.17","0.7","1163.31","170712396601193","1189854896134","169522541705059","569041322003977","145724266638929","30","81343375637"
"0029","TOPIX Large70","20230801","2339.29","7.03","0.3","2332.26","112076616104702","336642567061","111739973537642","160109451578146","47910625349994","70","39949397067"
"002A","TOPIX 100","20230801","1562.32","8.43","0.54","1553.89","282789012705895","1526497463195","281262515242700","282789012705895","181005805029670","100","121292772704"
"002B","TOPIX Mid400","20230801","2474.43","22.47","0.92","2451.96","123480344578082","1121329164561","122359015413521","31025212205548","49902632938786","398","51402001667"
"002C","TOPIX 500","20230801","1823.07","11.88","0.66","1811.19","406269357283977","2647826627756","403621530656221","81580192225698","222849114904511","498","172694774371"
"002D","TOPIX Small","20230801","2699.47","11.7","0.44","2687.77","38183174105163","165528072209","38017646032954","2300191211154","14144694318281","1660","26397582889"
"002E","TOPIX 1000","20230801","2210.42","14.04","0.64","2196.38","431375367869848","2740428565248","428634939304600","43441628184275","195155264508240","993","187533521651"
"002F","TOPIX Small500","20230801","1185.65","4.37","0.37","1181.28","25106010585871","92601937492","25013408648378","5071921330479","21174837422720","495","14838747280"
"0040","水産・農林業","20230801","515.57","6.1","1.2","509.47","367437174922","4346587543","363090587380","4592964686529","71268254593","8","283874093"
"0041","鉱業","20230801","535.37","5","0.94","530.37","1477879165217","13820535313","1464058629904","24631319420291","276046408423","6","758998021"
"0042","建設業","20230801","1459.49","7.62","0.52","1451.87","9098437540469","47538813239","9050898727230","9477539104655","623396467497","96","4519285070"
