"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240214","2584.59","-27.44","-1.05","2612.03","490297790873964","-5203940285017","495501731158981","22783354594515","18970011260017","2152","206746788801"
"0002","大型","20240214","2559.2","-26.9","-1.04","2586.1","322094063233239","-3384959249081","325479022482320","325347538619434","12585725585873","99","123732913425"
"0003","中型","20240214","2722.61","-30.6","-1.11","2753.21","128540837251346","-1444807149910","129985644401256","32215748684548","4721232472256","399","56806088591"
"0004","小型","20240214","4269.72","-40.28","-0.93","4310","39662890389379","-374173886025","40037064275404","2397998209757","928933576329","1654","26207786785"
"0028","TOPIX Core30","20240214","1357.08","-13.68","-1","1370.76","197361519719467","-1989352079002","199350871798468","657871732398222","145430658620918","30","82939458446"
"0029","TOPIX Large70","20240214","2580.03","-28.86","-1.11","2608.89","124732543513773","-1395607170079","126128150683852","180771802193873","48345458905931","69","40793454979"
"002A","TOPIX 100","20240214","1775.25","-18.65","-1.04","1793.9","322094063233239","-3384959249081","325479022482320","325347538619434","181436160660941","99","123732913425"
"002B","TOPIX Mid400","20240214","2587.41","-29.08","-1.11","2616.49","128540837251346","-1444807149910","129985644401256","32215748684548","49679435570704","399","56806088591"
"002C","TOPIX 500","20240214","2021.54","-21.66","-1.06","2043.2","450634900484585","-4829766398992","455464666883577","90488935840278","222917066065792","498","180539002016"
"002D","TOPIX Small","20240214","2892.17","-27.29","-0.93","2919.46","39662890389379","-374173886025","40037064275404","2397998209757","13713871723407","1654","26207786785"
"002E","TOPIX 1000","20240214","2445.67","-25.98","-1.05","2471.65","477127283618888","-5068354152558","482195637771445","47856297253650","195090965862297","997","195799166469"
"002F","TOPIX Small500","20240214","1264.32","-11.39","-0.89","1275.71","26492383134302","-238587753566","26730970887868","5309094816493","20953801143325","499","15260164453"
"0040","水産・農林業","20240214","578.59","-8.99","-1.53","587.58","407868817364","-6339837293","414208654657","5098360217053","70493843833","8","281341718"
"0041","鉱業","20240214","586.34","-10.55","-1.77","596.89","1629534046217","-29334893248","1658868939465","27158900770279","277916955273","6","763377686"
