"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231101","2310.68","56.96","2.53","2253.72","439560097483834","10837054383067","428723043100767","20387759623554","19022938701328","2156","203019762961"
"0002","大型","20231101","2230.04","64.1","2.96","2165.94","281681390472856","8096482509264","273584907963592","281681390472856","12631252303032","100","121466254628"
"0003","中型","20231101","2559.66","48.81","1.94","2510.85","121251805236097","2311978336088","118939826900010","30312951309024","4737029485566","400","55340885799"
"0004","小型","20231101","3963.78","46.38","1.18","3917.4","36626901774880","428593537715","36198308237166","2211769430850","924040079053","1656","26212622533"
"0028","TOPIX Core30","20231101","1162.61","34.06","3.02","1128.55","169462586684789","4965041882481","164497544802308","564875288949298","145759883240816","30","81307603287"
"0029","TOPIX Large70","20231101","2308.11","64.4","2.87","2243.71","112218803788067","3131440626783","109087363161284","160312576840095","48619282588195","70","40158651342"
"002A","TOPIX 100","20231101","1546.91","44.46","2.96","1502.45","281681390472856","8096482509264","273584907963592","281681390472856","182092475047613","100","121466254628"
"002B","TOPIX Mid400","20231101","2432.54","46.38","1.94","2386.16","121251805236097","2311978336088","118939826900010","30312951309024","49845660536231","400","55340885799"
"002C","TOPIX 500","20231101","1801.19","46.53","2.65","1754.66","402933195708953","10408460845352","392524734863601","80586639141791","223703938843425","500","176807140428"
"002D","TOPIX Small","20231101","2684.94","31.42","1.18","2653.52","36626901774880","428593537715","36198308237166","2211769430850","13641628889649","1656","26212622533"
"002E","TOPIX 1000","20231101","2184.64","54.62","2.56","2130.02","427625549527068","10691140378311","416934409148757","42762554952707","195741718376859","1000","191975105075"
"002F","TOPIX Small500","20231101","1178.22","13.49","1.16","1164.73","24692353818115","282679532959","24409674285156","4938470763623","20957401664533","500","15167964647"
"0040","水産・農林業","20231101","532.26","3.22","0.61","529.04","376174412855","2280489255","373893923600","4702180160692","70674613081","8","282121551"
"0041","鉱業","20231101","631.08","10.11","1.63","620.97","1749066288110","27997585393","1721068702716","29151104801828","277156114784","6","760727508"
"0042","建設業","20231101","1536.55","26.47","1.75","1510.08","9598267314950","165340468660","9432926846290","10103439278894","624663758408","95","4519980968"
"0043","食料品","20231101","2179.24","43.22","2.02","2136.02","15530535676482","308066794377","15222468882105","18058762414514","712657070476","86","4267636069"
"0044","繊維製品","20231101","645.94","10.9","1.72","635.04","1806719469405","30488443638","1776231025767","4632614024115","279705975611","39","1615851537"
"0045","パルプ・紙","20231101","555.85","5.53","1","550.32","824947490578","8203826032","816743664547","7499522641622","148413027060","11","920531796"
"0046","化学","20231101","2291.17","54.15","2.42","2237.02","26115642301456","617164604323","25498477697134","17295127351958","11398392262994","151","10286483054"
"0047","医薬品","20231101","3451.16","93.74","2.79","3357.42","21326190899916","579282726301","20746908173615","59239419166434","6179420043282","36","6063487376"
"0048","石油・石炭製品","20231101","1348.49","21.83","1.65","1326.66","2025426440846","32788100827","1992638340019","22504738231627","150199928633","9","2516751840"
"0049","ゴム製品","20231101","4188.6","102.83","2.52","4085.77","3076680611566","75528315552","3001152296014","27969823741505","73453686952","11","761965296"
"004A","ガラス・土石製品","20231101","1238.94","22.65","1.86","1216.29","3022991736441","55257137480","2967734598960","9446849176377","243998013878","32","1078792763"
"004B","鉄鋼","20231101","746.12","18.66","2.57","727.46","4314615683726","107888394427","4206727289298","13918115108792","578272423222","31","1661562605"
"004C","非鉄金属","20231101","1080.52","20.77","1.96","1059.75","2921217826669","56145070264","2865072756406","12700947072476","270352514205","23","1388486105"
"004D","金属製品","20231101","1251.33","27.22","2.22","1224.11","2268836483907","49359749968","2219476733939","5401991628351","181314099691","42","1288015359"
"004E","機械","20231101","2505.45","49.21","2","2456.24","22313198267168","438209021609","21874989245559","15824963310048","890586875340","141","5940336374"
"004F","電気機器","20231101","3818.69","116.73","3.15","3701.96","72306361312769","2210286998625","70096074314144","46350231610749","1893486402932","156","15980292682"
"0050","輸送用機器","20231101","4323.34","193.15","4.68","4130.19","38532841152797","1721469983575","36811371169221","67601475706661","891274750943","57","17287811260"
"0051","精密機器","20231101","9799.66","316.87","3.34","9482.79","9623166320857","311160019338","9312006301519","29161110063204","98199019348","33","2600401928"
"0052","その他製品","20231101","4164.08","62.52","1.52","4101.56","9936614423571","149171822186","9787442601385","19873228847141","238627060211","50","2441351756"
"0053","電気・ガス業","20231101","480.07","12.28","2.63","467.79","6320943728168","161661035811","6159282692356","28731562400762","1316671424562","22","4413527249"
"0054","陸運業","20231101","2077.38","42.95","2.11","2034.43","12631150702773","261147062278","12370003640495","30074168339936","608033064841","42","3746970979"
"0055","海運業","20231101","1426.11","46.24","3.35","1379.87","3328516087865","107909808388","3220606279477","41606451098314","233398894529","8","866414682"
"0056","空運業","20231101","229.84","-2.77","-1.19","232.61","1957118556109","-23618514655","1980737070764","65237285203638","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231101","2528.42","81.68","3.34","2446.74","648763940604","20957770129","627806170475","2948927002744","25658897116","22","249925785"
"0058","情報・通信業","20231101","5191.31","48.64","0.95","5142.67","34043784429859","318954087089","33724830342769","14425332385533","655784093559","236","51032878953"
"0059","卸売業","20231101","3185.03","77.08","2.48","3107.95","31646409578765","765884266325","30880525312440","18187591711934","9935984106605","174","8124231808"
"005A","小売業","20231101","1591.08","15.02","0.95","1576.06","18884198741509","178284030094","18705914711416","9684204482825","11868762017905","195","6479971450"
