"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20230427","2032.51","8.61","0.43","2023.9","390102508339375","1652086272249","388450422067126","18077039311370","19193119843731","2158","158949758849"
"0002","大型","20230427","1943.25","10.73","0.56","1932.52","246423635852983","1360569051724","245063066801259","246423635852983","12681015749731","100","80847924245"
"0003","中型","20230427","2277.29","4.87","0.21","2272.42","108790322866357","232451459283","108557871407074","27334251976472","4777188585787","398","51012423454"
"0004","小型","20230427","3599.89","6.09","0.17","3593.8","34888549620035","59065761242","34829483858793","2101719856629","969154876475","1660","27089411149"
"0028","TOPIX Core30","20230427","994.74","7.14","0.72","987.6","146076412539689","1048850868226","145027561671463","486921375132295","146848873146703","30","40346275166"
"0029","TOPIX Large70","20230427","2066.64","6.42","0.31","2060.22","100347223313295","311718183498","100035505129796","143353176161850","48555772604454","70","40501649080"
"002A","TOPIX 100","20230427","1347.98","7.44","0.56","1340.54","246423635852983","1360569051724","245063066801259","246423635852983","182809866242002","100","80847924245"
"002B","TOPIX Mid400","20230427","2164.2","4.63","0.21","2159.57","108790322866357","232451459283","108557871407074","27334251976472","50268236938417","398","51012423454"
"002C","TOPIX 500","20230427","1579.5","7.08","0.45","1572.42","355213958719340","1593020511007","353620938208333","71328104160510","224890133967636","498","131860347700"
"002D","TOPIX Small","20230427","2438.45","4.13","0.17","2434.32","34888549620035","59065761242","34829483858793","2101719856629","14307659874471","1660","27089411149"
"002E","TOPIX 1000","20230427","1920.09","8.28","0.43","1911.81","378299370328676","1630342426188","376669027902487","38020037218962","197021943135967","995","146909442050"
"002F","TOPIX Small500","20230427","1073.04","1.73","0.16","1071.31","23085411609336","37321915181","23048089694154","4644952034072","21513993799078","497","15049094351"
"0040","水産・農林業","20230427","483.3","1.12","0.23","482.18","345012071559","802406344","344209665215","4312650894490","71386663524","8","284499648"
"0041","鉱業","20230427","429.15","0.82","0.19","428.33","1186647236151","2267419377","1184379816774","19777453935853","276509255750","6","765476235"
"0042","建設業","20230427","1269.93","1.7","0.13","1268.23","8004627524459","10706344571","7993921179888","8338153671311","630321323155","96","4560392413"
