"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231106","2360.46","38.07","1.64","2322.39","449029744773015","7242247859564","441787496913451","20826982596151","19022938711409","2156","203019763211"
"0002","大型","20231106","2280.95","38.94","1.74","2242.01","288112892864174","4919355086251","283193537777924","288112892864174","12631252303032","100","121466254628"
"0003","中型","20231106","2611.23","38.28","1.49","2572.95","123694666418347","1813472001764","121881194416583","30923666604587","4737029485566","400","55340885799"
"0004","小型","20231106","4028.2","55.13","1.39","3973.07","37222185490493","509420771549","36712764718944","2247716515126","924040084946","1656","26212622783"
"0028","TOPIX Core30","20231106","1188.89","19.15","1.64","1169.74","173292048047129","2790387760624","170501660286505","577640160157097","145759883240816","30","81307603287"
"0029","TOPIX Large70","20231106","2361.63","43.79","1.89","2317.84","114820844817045","2128967325627","112691877491418","164029778310065","48619282588195","70","40158651342"
"002A","TOPIX 100","20231106","1582.23","27.01","1.74","1555.22","288112892864174","4919355086251","283193537777924","288112892864174","182092475047613","100","121466254628"
"002B","TOPIX Mid400","20231106","2481.55","36.38","1.49","2445.17","123694666418347","1813472001764","121881194416583","30923666604587","49845660536231","400","55340885799"
"002C","TOPIX 500","20231106","1840.86","30.1","1.66","1810.76","411807559282521","6732827088015","405074732194507","82361511856504","223703938843425","500","176807140428"
"002D","TOPIX Small","20231106","2728.57","37.34","1.39","2691.23","37222185490493","509420771549","36712764718944","2247716515126","13641628976646","1656","26212622783"
"002E","TOPIX 1000","20231106","2232.14","36.24","1.65","2195.9","436923708903444","7095323116368","429828385787076","43692370890344","195741718376859","1000","191975105075"
"002F","TOPIX Small500","20231106","1198.44","17.3","1.46","1181.14","25116149620923","362496028354","24753653592569","5023229924185","20957401664533","500","15167964647"
"0040","水産・農林業","20231106","515.99","-15.15","-2.85","531.14","364670414419","-10713260718","375383675136","4558380180232","70674613081","8","282121551"
"0041","鉱業","20231106","619.34","-0.57","-0.09","619.91","1716546558523","-1560149672","1718106708195","28609109308723","277156114784","6","760727508"
"0042","建設業","20231106","1543.27","10.14","0.66","1533.13","9640263669402","63358233689","9576905435714","10147645967792","624663758408","95","4519980968"
"0043","食料品","20231106","2222.78","28.23","1.29","2194.55","15840776319910","201180123140","15639596196770","18419507348732","712657070476","86","4267636069"
"0044","繊維製品","20231106","664.81","12.19","1.87","652.62","1859505382160","34075146807","1825430235352","4767962518358","279705975611","39","1615851537"
"0045","パルプ・紙","20231106","545.89","2.74","0.5","543.15","810168833954","4068180760","806100653194","7365171217768","148413027060","11","920531796"
"0046","化学","20231106","2350.64","38.04","1.64","2312.6","26793552186570","433656985670","26359895200900","17744074295742","11398392262994","151","10286483054"
"0047","医薬品","20231106","3428.95","-13.6","-0.4","3442.55","21188912109240","-84053069101","21272965178341","58858089192334","6179420043282","36","6063487376"
"0048","石油・石炭製品","20231106","1341.51","2.22","0.17","1339.29","2014945902698","3329442970","2011616459728","22388287807759","150199928633","9","2516751840"
"0049","ゴム製品","20231106","4250.66","87.97","2.11","4162.69","3122267795884","64619935294","3057647860590","28384252689855","73453686952","11","761965296"
"004A","ガラス・土石製品","20231106","1261.87","22.75","1.84","1239.12","3078935704033","55504174081","3023431529952","9621674075102","243998013878","32","1078792763"
"004B","鉄鋼","20231106","741.41","16.23","2.24","725.18","4287345957171","93833321232","4193512635938","13830148248938","578272423222","31","1661562605"
"004C","非鉄金属","20231106","1131.34","55.33","5.14","1076.01","3058607124125","149574785854","2909032338271","13298291844020","270352514205","23","1388486105"
"004D","金属製品","20231106","1286.77","22.8","1.8","1263.97","2333090820275","41335451889","2291755368386","5554978143512","181314099691","42","1288015359"
"004E","機械","20231106","2631.45","93.41","3.68","2538.04","23435347437525","831859959276","22603487478249","16620813785479","890586875340","141","5940336374"
"004F","電気機器","20231106","3977.7","106.26","2.74","3871.44","75317245282616","2012044016139","73305201266478","48280285437575","1893486402932","156","15980292682"
"0050","輸送用機器","20231106","4478.76","129.29","2.97","4349.47","39918025570030","1152331690907","38765693879123","70031623807070","891274750943","57","17287811260"
"0051","精密機器","20231106","10136.61","253.99","2.57","9882.62","9954055658526","249419496711","9704636161815","30163805025836","98199019348","33","2600401928"
"0052","その他製品","20231106","4229.25","59.51","1.43","4169.74","10092128449306","141992148011","9950136301295","20184256898611","238627060211","50","2441351756"
"0053","電気・ガス業","20231106","496.9","8.9","1.82","488","6542514339638","117133157022","6425381182616","29738701543807","1316671424562","22","4413527249"
"0054","陸運業","20231106","2099.08","4.15","0.2","2094.93","12763129540114","25247039596","12737882500517","30388403666937","608033064841","42","3746970979"
"0055","海運業","20231106","1341.18","-73.75","-5.21","1414.93","3130306720836","-172114989341","3302421710177","39128834010445","233398894529","8","866414682"
"0056","空運業","20231106","237.06","3.94","1.69","233.12","2018547110082","33550342245","1984996767837","67284903669408","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231106","2503.98","-19.87","-0.79","2523.85","642492779087","-5099250766","647592029853","2920421723123","25658897116","22","249925785"
"0058","情報・通信業","20231106","5295.95","85.42","1.64","5210.53","34729979215631","560179962873","34169799252758","14716092887979","655784093559","236","51032878953"
"0059","卸売業","20231106","3255.2","71.72","2.25","3183.48","32343575381189","712542385591","31631032995599","18588261713327","9935984106605","174","8124231808"
"005A","小売業","20231106","1604.99","15.97","1.01","1589.02","19049219552633","189501771615","18859717781018","9768830539812","11868762017905","195","6479971450"
"005B","銀行業","20231106","264.94","-5.57","-2.06","270.51","32956460006921","-693291282743","33649751289664","42251871803745","124394275850978","78","20165238598"
"005C","証券、商品先物取引業","20231106","473.32","6.23","1.33","467.09","3608988807513","47442779289","3561546028224","15691255684839","7624908143645","23","4218114677"
"005D","保険業","20231106","1736.4","18.36","1.07","1718.04","11151010579842","117899822548","11033110757294","123900117553800","6421923006392","9","3020399166"
"005E","その他金融業","20231106","903.28","19.84","2.25","883.44","5259884996566","115545854261","5144339142305","19481055542839","5823065075552","27","2660763246"
"005F","不動産業","20231106","1720.95","38.69","2.3","1682.26","8805341726946","197959151426","8607382575520","11740455635928","511656997798","75","4787259662"
"0060","サービス業","20231106","2671.99","70.56","2.71","2601.43","21201902839651","559894503010","20642008336641","9423067928734","793486795472","225","10898959530"
"0070","東証グロース市場250指数","20231106","692.94","29.08","4.38","663.86","2231177158993","93658183931","2137518975062","864797348447","3219848704046","258","2967624459"
"0075","REIT","20231106","1839.32","7.22","0.39","1832.1","14507817049853","56943188314","14450873861539","25013477672160","7887616033968","58","8741516328"
"0080","TOPIX-17 食品","20231106","380.28","4.47","1.19","375.81","16205446734328","190466862422","16014979871906","17239836951413","4261423219191","94","4549757620"
"0081","TOPIX-17 エネルギー資源","20231106","184.65","0.09","0.05","184.56","3731492461222","1769293298","3729723167924","24876616408145","2020900045950","15","3277479348"
"0082","TOPIX-17 建設・資材","20231106","302.8","3.22","1.07","299.58","15052290193710","160197859658","14892092334052","8906680587994","4971005255103","169","6886789090"
"0083","TOPIX-17 素材・化学","20231106","299.83","4.8","1.63","295.03","29463226402684","471800313238","28991426089447","14658321593375","9826547991484","201","12822866387"
"0084","TOPIX-17 医薬品","20231106","265.08","-1.05","-0.39","266.13","21188912109240","-84053069101","21272965178341","58858089192334","7993463117423","36","6063487376"
"0085","TOPIX-17 自動車・輸送機","20231106","330.83","9.35","2.91","321.48","43040293365914","1216951626201","41823341739713","63294549067520","13009611784214","68","18049776555"
"0086","TOPIX-17 鉄鋼・非鉄","20231106","269.86","8.95","3.43","260.91","7345953081295","243408107086","7102544974209","13603616817214","2722173310911","54","3050048710"
"0087","TOPIX-17 機械","20231106","518.59","18.41","3.68","500.18","23435347437525","831859959276","22603487478249","16620813785479","4519047073900","141","5940336374"
"0088","TOPIX-17 電機・精密","20231106","316.38","8.39","2.72","307.99","85271300941142","2261463512850","83009837428292","45117090445049","26952240954700","189","18580694610"
"0089","TOPIX-17 情報通信・サービスその他","20231106","314.2","6.01","1.95","308.19","66024010504587","1262066613893","64761943890694","12920550000898","21013666003500","511","64373190239"
"008A","TOPIX-17 電力・ガス","20231106","82.29","1.48","1.83","80.81","6542514339638","117133157022","6425381182616","29738701543807","7950825201016","22","4413527249"
"008B","TOPIX-17 運輸・物流","20231106","193.14","-1.23","-0.63","194.37","18554476150119","-118416858266","18672893008385","24739301533491","9606941308505","75","5555831044"
"008C","TOPIX-17 商社・卸売","20231106","790.94","17.42","2.25","773.52","32343575381189","712542385591","31631032995599","18588261713327","4089234099320","174","8124231808"
"008D","TOPIX-17 小売","20231106","278.82","2.78","1.01","276.04","19049219552633","189501771615","18859717781018","9768830539812","6832204811365","195","6479971450"
"008E","TOPIX-17 銀行","20231106","170.38","-3.59","-2.06","173.97","32956460006921","-693291282743","33649751289664","42251871803745","19342781547223","78","20165238598"
"008F","TOPIX-17 金融（除く銀行）","20231106","201.52","2.83","1.42","198.69","20019884383921","280888456098","19738995927823","33932007430375","9934369945397","59","9899277090"
"0090","TOPIX-17 不動産","20231106","359.97","8.1","2.3","351.87","8805341726946","197959151426","8607382575520","11740455635928","2446162411234","75","4787259662"
"0099","東証インフラファンド指数","20231106","1147.16","1.59","0.14","1145.57","143929419352","200350288","143729069064","2878588387040","125465508620","5","147515306"
"0503","JPXプライム150指数","20231106","1034.86","20.44","2.01","1014.42","226701487675608","4478459789574","222223027886034","151134325117072","219064921879419","150","86678006695"
"1000","TOPIX レバレッジ（2倍）指数","20231106","70051.36","2224.71","3.28","67826.65","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20231106","2061","-34.36","-1.64","2095.36","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20231106","283.49","-9.61","-3.28","293.1","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20231106","32102.42","1121.51","3.62","30980.91","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20231106","3375.22","-62.22","-1.81","3437.44","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20231106","813.69","-30.56","-3.62","844.25","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20231106","7911.88","-30.98","-0.39","7942.86","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20231106","8008.51","61.98","0.78","7946.53","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20231106","4984.54","-39.19","-0.78","5023.73","0","0","0","0","0","-","0"
"5000","東証プライム市場指数","20231106","1214.89","19.62","1.64","1195.27","447884147077600","7230471665290","440653675412310","27046144147198","368663521911156","1656","200330059755"
"5001","東証スタンダード市場指数","20231106","1128.61","13.07","1.17","1115.54","9993836677251","115675905150","9878160772101","619580699148","8855021394928","1613","13068417871"
"5002","東証グロース市場指数","20231106","887.31","34.21","4.01","853.1","2640877467840","101818814044","2539058653796","485455416882","2976280696612","544","4075154026"
"5003","東証プライム市場コンポジット指数","20231106","1214.81","19.6","1.64","1195.21","448072412937520","7229899605589","440842513331931","27024874121684","368842134458272","1658","200407149278"
"5004","旧東証市場第一部指数","20231106","2360.08","37.95","1.63","2322.13","449009954042269","7219981170801","441789972871469","21011228546667","19025220174609","2137","204331434486"
"8000","旧東証株価指数","20231106","2461.92","41.18","1.7","2420.74","844356579253738","14124314231232","830232265022506","39163106644422","34296681447170","2156","382907404726"
"8100","TOPIX バリュー","20231106","2692.75","29.42","1.1","2663.33","229242956981574","2504623579170","226738333402404","15121567083217","85133374234750","1516","124239334076"
"812C","TOPIX 500 バリュー","20231106","2609.17","29.02","1.12","2580.15","210140891635736","2336938811119","207803952824618","59869199896221","80539416107470","351","110116422744"
"812D","TOPIX Small バリュー","20231106","3642.45","31.98","0.89","3610.47","19102065345838","167684768052","18934380577786","1639662261445","5244292058704","1165","14122911332"
"8200","TOPIX グロース","20231106","2939.22","63.36","2.2","2875.86","219787303672160","4737639224990","215049664447170","17625284977719","74777423365184","1247","78780602611"
"822C","TOPIX 500 グロース","20231106","2952.63","64.36","2.23","2888.27","201667181790248","4395903211971","197271278578277","72282144010842","68300832212305","279","66690889698"
"822D","TOPIX Small グロース","20231106","2816.23","53.11","1.92","2763.12","18120121881912","341736013018","17778385868894","1871913417553","6434170018635","968","12089712913"
"8500","東証配当フォーカス100指数","20231106","2625.19","17.39","0.67","2607.8","206429093646807","1366908161353","205062185485454","208514236006875","78634025950306","99","116862695770"
"8501","東証REITオフィス指数","20231106","1765.46","4.71","0.27","1760.75","6648924194482","17772126834","6631152067648","28908366062965","3766105497353","23","3546572584"
"8502","東証REIT住宅指数","20231106","3097.87","16.6","0.54","3081.27","1511174927295","8096871290","1503078056005","16790832525500","487811578889","9","671610879"
"8503","東証REIT商業・物流等指数","20231106","2246.81","11","0.49","2235.81","6347717928076","31074190190","6316643737886","24414299723369","2825217237177","26","4523332865"
"8506","TOPIX Ex-Financials","20231106","2038.43","39.74","1.99","1998.69","393897166574823","7678878032359","386218288542464","19519185657821","193235559075396","2018","171340091113"
"8507","JPX日経インデックス400","20231106","21197.41","377.25","1.81","20820.16","317365080825702","5648185097080","311716895728622","79341270206425","149718801503481","400","125674025397"
"8508","JPX日経中小型株指数","20231106","16793.33","258.96","1.57","16534.37","6111413138276","94242975415","6017170162861","3071061878530","3639189893250","199","4027320206"
"8801","東証グロース市場Core指数","20231106","894.97","51.84","6.15","843.13","6461756594","374296603","6087459991","32308782968","7220090659","20","0"
"8802","東証スタンダード市場TOP20","20231106","1039.74","16.05","1.57","1023.69","10242223712","158074127","10084149585","51211118559","9850773108","20","0"
"A404","TOPIX高配当40指数","20231106","1627.37","17.68","1.1","1609.69","118246792607910","1284418049145","116962374558765","295616981519776","72661343477564","40","72065311979"
"A800","東証REIT Core指数","20231106","1086.85","3.41","0.31","1083.44","292763637690","918179900","291845457790","975878792300","269369750531","30","0"
"A810","東証REIT物流フォーカス指数","20231106","927.64","10.45","1.14","917.19","96004794970","1082111600","94922683370","640031966467","103493223794","15","0"
"A820","京大川北／JPX日本株指数","20231106","11408.44","253.87","2.28","11154.57","9991926804","222343405","9769583400","4995963402","8758366681","200","0"
"A821","東証REITオフィスフォーカス指数","20231106","1002.55","2.62","0.26","999.93","102062581420","267140830","101795440590","680417209467","101802927530","15","0"
"A822","東証REIT住宅フォーカス指数","20231106","987.15","4.7","0.48","982.45","96560138860","459481220","96100657640","643734259067","97817182812","15","0"
"A823","東証REITホテル＆リテールフォーカス指数","20231106","976.09","-2.27","-0.23","978.36","97699498530","-227190850","97926689380","651329990200","100092876748","15","0"
