"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20240228","2674.95","-3.51","-0.13","2678.46","507438822385676","-665480669901","508104303055577","23579870928702","18970010802928","2152","207972091579"
"0002","大型","20240228","2653.06","-8.3","-0.31","2661.36","333907239360944","-1044813325348","334952052686293","337280039758530","12585725585873","99","124707999607"
"0003","中型","20240228","2803.51","5.13","0.18","2798.38","132360132733205","242155202751","132117977530454","33172965597295","4721232040510","399","57003925029"
"0004","小型","20240228","4432.12","14.77","0.33","4417.35","41171450291527","137177452696","41034272838831","2489204975304","928933573085","1654","26260166943"
"0028","TOPIX Core30","20240228","1408.14","-6.56","-0.46","1414.7","204786435360984","-954385581942","205740820942926","682621451203281","145430658620918","30","83914544627"
"0029","TOPIX Large70","20240228","2670.79","-1.88","-0.07","2672.67","129120803999960","-90427743406","129211231743366","187131599999942","48345458905931","69","40793454979"
"002A","TOPIX 100","20240228","1840.36","-5.76","-0.31","1846.12","333907239360944","-1044813325348","334952052686293","337280039758530","181436160660941","99","124707999607"
"002B","TOPIX Mid400","20240228","2664.28","4.87","0.18","2659.41","132360132733205","242155202751","132117977530454","33172965597295","49679431027627","399","57003925029"
"002C","TOPIX 500","20240228","2091.66","-3.6","-0.17","2095.26","466267372094150","-802658122597","467070030216747","93627986364287","222917060292667","498","181711924636"
"002D","TOPIX Small","20240228","3002.18","10.01","0.33","2992.17","41171450291527","137177452696","41034272838831","2489204975304","13713871675507","1654","26260166943"
"002E","TOPIX 1000","20240228","2531.31","-3.55","-0.14","2534.86","493836612782242","-692621127382","494529233909623","49532258052381","195090961089119","997","197016785489"
"002F","TOPIX Small500","20240228","1315.72","5.26","0.4","1310.46","27569240688092","110036995215","27459203692877","5524897933485","20953801143325","499","15304860853"
"0040","水産・農林業","20240228","587.33","6.5","1.12","580.83","414033892879","4582289302","409451603577","5175423660988","70493843833","8","281341718"
"0041","鉱業","20240228","598.66","4.86","0.82","593.8","1663787831024","13504678507","1650283152517","27729797183738","277916955273","6","763377686"
"0042","建設業","20240228","1618.23","4.9","0.3","1613.33","10083938713156","30488529149","10053450184006","10614672329637","623147931778","95","4506299980"
"0043","食料品","20240228","2224.23","-10.36","-0.46","2234.59","15842163072176","-73781447856","15915944520032","18421119851367","712254132106","86","4412042594"
"0044","繊維製品","20240228","635.93","1.04","0.16","634.89","1772108531860","2903374360","1769205157500","4543868030410","278664064731","39","1593686961"
"0045","パルプ・紙","20240228","533.39","13.27","2.55","520.12","789070199668","19632826388","769437373280","7173365451526","147934698582","11","917510563"
"0046","化学","20240228","2589.57","-4.15","-0.16","2593.72","29465777582678","-47241807179","29513019389856","19643851721785","11378633867205","150","10340453189"
"0047","医薬品","20240228","3752.43","-20.36","-0.54","3772.79","23192340917417","-125865080889","23318205998306","62682002479506","6180623550486","37","6064994750"
"0048","石油・石炭製品","20240228","1624.61","17.52","1.09","1607.09","2438796372366","26313478238","2412482894128","27097737470738","150115413472","9","3111373589"
"0049","ゴム製品","20240228","4706.61","-34.56","-0.73","4741.17","3459108747573","-25397855784","3484506603358","31446443159755","73494641695","11","763254837"
"004A","ガラス・土石製品","20240228","1426.91","3.01","0.21","1423.9","3442945298274","7255448667","3435689849607","10759204057105","241286679493","32","1068511955"
