"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231201","2382.52","7.59","0.32","2374.93","452616618524176","1442016079153","451174602445023","20983616992312","18997408547204","2157","202973981005"
"0002","大型","20231201","2309.43","9.86","0.43","2299.57","291132550781149","1242468722695","289890082058454","294073283617322","12606255397066","99","121350417634"
"0003","中型","20231201","2613.05","4.06","0.16","2608.99","123579925982299","191617604695","123388308377604","30972412526892","4729342499549","399","55345661413"
"0004","小型","20231201","4083.74","0.86","0.02","4082.88","37904141760728","7929751762","37896212008965","2284758394257","928173101305","1659","26277901957"
"0028","TOPIX Core30","20231201","1200.17","5.15","0.43","1195.02","174859070297503","749846646756","174109223650747","582863567658342","145695049125907","30","81300052157"
"0029","TOPIX Large70","20231201","2401.8","10.18","0.43","2391.62","116273480483646","492622075939","115780858407707","168512290556009","48410991584683","69","40050365478"
"002A","TOPIX 100","20231201","1601.99","6.84","0.43","1595.15","291132550781149","1242468722695","289890082058454","294073283617322","181732118974711","99","121350417634"
"002B","TOPIX Mid400","20231201","2483.28","3.85","0.16","2479.43","123579925982299","191617604695","123388308377604","30972412526892","49764773791336","399","55345661413"
"002C","TOPIX 500","20231201","1857.32","6.42","0.35","1850.9","414712476763448","1434086327390","413278390436058","83275597743664","223285428323415","498","176696079048"
"002D","TOPIX Small","20231201","2766.19","0.58","0.02","2765.61","37904141760728","7929751762","37896212008965","2284758394257","13702644809886","1659","26277901957"
"002E","TOPIX 1000","20231201","2252.92","7.46","0.33","2245.46","440210251800439","1458330876064","438751920924375","44109243667379","195395158812824","998","191862447439"
"002F","TOPIX Small500","20231201","1216.81","1.16","0.1","1215.65","25497775036991","24244548674","25473530488317","5099555007398","20954683787673","500","15166368392"
"0040","水産・農林業","20231201","540.56","1.39","0.26","539.17","382041795591","982782937","381059012654","4775522444881","70674613081","8","282121551"
"0041","鉱業","20231201","605.16","-0.76","-0.13","605.92","1677233447973","-2115269208","1679348717181","27953890799553","277156114784","6","760727508"
"0042","建設業","20231201","1515.4","15.06","1","1500.34","9466164710363","94082029440","9372082680923","9964383905645","624663758408","95","4519980968"
"0043","食料品","20231201","2184.67","11.45","0.53","2173.22","15569383914414","81590856306","15487793058109","18103934784203","712665893500","86","4291652330"
"0044","繊維製品","20231201","673.7","1.71","0.25","671.99","1883164141924","4774403866","1878389738058","4828626004933","279525594719","39","1614316987"
"0045","パルプ・紙","20231201","516.51","2.02","0.39","514.49","766574833797","3009353704","763565480093","6968862125429","148413027060","11","920531796"
"0046","化学","20231201","2363.59","-4.28","-0.18","2367.87","26926076502880","-48764810485","26974841313365","17831838743629","11392016924514","151","10282395204"
"0047","医薬品","20231201","3500.97","28.29","0.81","3472.68","21640243925739","174858676453","21465385249287","58487145745241","6181217935698","37","6067321907"
"0048","石油・石炭製品","20231201","1440.56","4.13","0.29","1436.43","2163720218406","6200590694","2157519627712","24041335760068","150199928633","9","2516751840"
"0049","ゴム製品","20231201","4462.82","18.89","0.43","4443.93","3278102762470","13870501344","3264232261127","29800934204275","73453686952","11","761965296"
"004A","ガラス・土石製品","20231201","1266.77","-0.86","-0.07","1267.63","3061131346151","-2090675321","3063222021472","9566035456721","241649484019","32","1073315258"
"004B","鉄鋼","20231201","770.51","5.76","0.75","764.75","4455620615774","33263069446","4422357546328","14372969728304","578272363119","31","1661561922"
"004C","非鉄金属","20231201","1145.98","4.69","0.41","1141.29","3098193036801","12675367368","3085517669432","13470404507829","270352514205","23","1388486105"
"004D","金属製品","20231201","1308.76","-1.63","-0.12","1310.39","2372434867122","-2943548085","2375378415206","5648654445528","181273208340","42","1287655548"
"004E","機械","20231201","2639.61","-2.85","-0.11","2642.46","23503786480718","-25379375746","23529165856464","16669352113984","890426060330","141","5938766112"
"004F","電気機器","20231201","4130.61","-13.9","-0.34","4144.51","77800597310115","-261896298673","78062493608788","49872177762894","1883514619403","156","15914651358"
"0050","輸送用機器","20231201","4439.57","49.94","1.14","4389.63","39568746459867","445083405949","39123663053919","69418853438364","891274750943","57","17287811260"
"0051","精密機器","20231201","10656.21","-49.61","-0.46","10705.82","10464295536658","-48717258674","10513012795332","31709986474721","98199019348","33","2600401928"
