"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20231115","2373.22","27.93","1.19","2345.29","451456600718196","5313436266960","446143164451236","20939545487857","19022939050857","2156","203019766591"
"0002","大型","20231115","2302.01","30.24","1.33","2271.77","290773284734476","3820311470896","286952973263581","290773284734476","12631252303032","100","121466254628"
"0003","中型","20231115","2608.84","25.32","0.98","2583.52","123581568242537","1199531339604","122382036902933","30895392060634","4737029485566","400","55340885799"
"0004","小型","20231115","4015.17","31.78","0.8","3983.39","37101747741182","293593456460","36808154284722","2240443704178","924040283936","1656","26212626163"
"0028","TOPIX Core30","20231115","1200.06","16.38","1.38","1183.68","174920410487421","2387880785601","172532529701820","583068034958071","145759883240816","30","81307603287"
"0029","TOPIX Large70","20231115","2382.86","29.46","1.25","2353.4","115852874247055","1432430685295","114420443561761","165504106067222","48619282588195","70","40158651342"
"002A","TOPIX 100","20231115","1596.84","20.98","1.33","1575.86","290773284734476","3820311470896","286952973263581","290773284734476","182092475047613","100","121466254628"
"002B","TOPIX Mid400","20231115","2479.28","24.06","0.98","2455.22","123581568242537","1199531339604","122382036902933","30895392060634","49845660536231","400","55340885799"
"002C","TOPIX 500","20231115","1852.25","22.44","1.23","1829.81","414354852977014","5019842810500","409335010166514","82870970595403","223703938843425","500","176807140428"
"002D","TOPIX Small","20231115","2719.74","21.52","0.8","2698.22","37101747741182","293593456460","36808154284722","2240443704178","13641631914350","1656","26212626163"
"002E","TOPIX 1000","20231115","2244.94","26.95","1.22","2217.99","439428807561455","5276403995350","434152403566104","43942880756145","195741722119400","1000","191975109089"
"002F","TOPIX Small500","20231115","1196.42","12.24","1.03","1184.18","25073954584441","256561184850","24817393399590","5014790916888","20957408644435","500","15167968661"
"0040","水産・農林業","20231115","529.35","-3.24","-0.61","532.59","374119216989","-2283264498","376402481487","4676490212358","70674613081","8","282121551"
"0041","鉱業","20231115","601.09","-0.4","-0.07","601.49","1665953502387","-1117106663","1667070609050","27765891706450","277156114784","6","760727508"
"0042","建設業","20231115","1506.21","-7.35","-0.49","1513.56","9408731873097","-45957545537","9454689418635","9903928287471","624663758408","95","4519980968"
"0043","食料品","20231115","2221.27","0.06","0","2221.21","15830010880920","425710617","15829585170303","18406989396418","712657070476","86","4267636069"
"0044","繊維製品","20231115","674.12","6.45","0.97","667.67","1885559246805","18036560922","1867522685883","4834767299499","279705975611","39","1615851537"
"0045","パルプ・紙","20231115","517.66","1.96","0.38","515.7","768272166091","2906952642","765365213450","6984292419012","148413027060","11","920531796"
"0046","化学","20231115","2356.8","44.55","1.93","2312.25","26863759126525","507799328504","26355959798020","17790568957963","11398392262994","151","10286483054"
"0047","医薬品","20231115","3440.16","24.98","0.73","3415.18","21258203027680","154354212159","21103848815520","59050563965777","6179420043282","36","6063487376"
"0048","石油・石炭製品","20231115","1438.92","86.85","6.42","1352.07","2161255024129","130447478795","2030807545335","24013944712546","150199928633","9","2516751840"
"0049","ゴム製品","20231115","4410.17","92.74","2.15","4317.43","3239433277005","68123447448","3171309829557","29449393427321","73453686952","11","761965296"
"004A","ガラス・土石製品","20231115","1262.24","4.77","0.38","1257.47","3079834929736","11644100866","3068190828870","9624484155425","243998013878","32","1078792763"
"004B","鉄鋼","20231115","745.99","3.49","0.47","742.5","4313833027403","20151858218","4293681169185","13915590410977","578272363119","31","1661561922"
"004C","非鉄金属","20231115","1153.5","18.01","1.59","1135.49","3118529489565","48697104918","3069832384647","13558823867673","270352514205","23","1388486105"
"004D","金属製品","20231115","1298.05","17.15","1.34","1280.9","2353543809562","31089083806","2322454725756","5603675737053","181314107829","42","1288015408"
"004E","機械","20231115","2657.54","45.86","1.76","2611.68","23667715607697","408414339004","23259301268693","16785613906168","890586875340","141","5940336374"
"004F","電気機器","20231115","4102.45","127.51","3.21","3974.94","77679338503711","2414469434614","75264869069097","49794447758789","1893486402932","156","15980292682"
"0050","輸送用機器","20231115","4515.79","22.95","0.51","4492.84","40248052074815","204518160526","40043533914289","70610617675113","891274750943","57","17287811260"
"0051","精密機器","20231115","10505.67","479.62","4.78","10026.05","10316461395991","470975070435","9845486325556","31262004230275","98199019348","33","2600401928"
"0052","その他製品","20231115","4370.26","1.28","0.03","4368.98","10428626552865","3067427134","10425559125731","20857253105730","238627060211","50","2441351756"
"0053","電気・ガス業","20231115","469.92","-4.28","-0.9","474.2","6187297595102","-56311752749","6243609347851","28124079977737","1316671424562","22","4413527249"
"0054","陸運業","20231115","2062.2","-0.82","-0.04","2063.02","12538885862821","-4939267323","12543825130144","29854490149574","608033064841","42","3746970979"
"0055","海運業","20231115","1356.56","2.39","0.18","1354.17","3166194107694","5583115123","3160610992570","39577426346169","233398894529","8","866414682"
"0056","空運業","20231115","240.04","0.93","0.39","239.11","2043952730884","7940396206","2036012334677","68131757696117","851508784012","3","692519598"
"0057","倉庫・運輸関連業","20231115","2551.99","5.2","0.2","2546.79","654813274611","1335365575","653477909036","2976423975507","25658897116","22","249925785"
"0058","情報・通信業","20231115","5271.5","47.83","0.92","5223.67","34569674279938","313695652251","34255978627687","14648167067770","655784093559","236","51032878953"
"0059","卸売業","20231115","3302.92","34.67","1.06","3268.25","32817728551666","344400636200","32473327915466","18860763535440","9935984106605","174","8124231808"
"005A","小売業","20231115","1648.37","32.01","1.98","1616.36","19564107264338","379884747479","19184222516860","10032875520173","11868767172185","195","6479975464"
"005B","銀行業","20231115","258.01","-4.33","-1.65","262.34","32095041146639","-538567656149","32633608802788","41147488649538","124394275850978","78","20165238598"
"005C","証券、商品先物取引業","20231115","473.41","7.74","1.66","465.67","3609684608205","58993600844","3550691007361","15694280905239","7624908143645","23","4218114677"
"005D","保険業","20231115","1686.98","-31.78","-1.85","1718.76","10833668571687","-204056906306","11037725477993","120374095240971","6421923006392","9","3020399166"
"005E","その他金融業","20231115","889.48","0.06","0.01","889.42","5179493700519","368785389","5179124915130","19183310001922","5823065075552","27","2660763246"
"005F","不動産業","20231115","1716.7","30.84","1.83","1685.86","8783614814765","157779235283","8625835579482","11711486419687","511656997798","75","4787259662"
"0060","サービス業","20231115","2615.19","50.6","1.97","2564.59","20751211476355","401567961229","20349643515127","9222760656158","793486795472","225","10898959530"
"0070","東証グロース市場250指数","20231115","691.74","19.37","2.88","672.37","2227307500754","62373160166","2164934340588","863297480913","3219857414017","258","2967626226"
"0075","REIT","20231115","1844.22","19.2","1.05","1825.02","14546472564787","151441800930","14395030763857","25080125111702","7887616033968","58","8741516328"
"0080","TOPIX-17 食品","20231115","380.25","-0.05","-0.01","380.3","16204130097908","-1857553881","16205987651789","17238436274370","4261423219191","94","4549757620"
"0081","TOPIX-17 エネルギー資源","20231115","189.38","6.4","3.5","182.98","3827208526516","129330372131","3697878154385","25514723510108","2020900045950","15","3277479348"
"0082","TOPIX-17 建設・資材","20231115","298.57","-0.07","-0.02","298.64","14842110612395","-3224360866","14845334973261","8782313971832","4971005289787","169","6886789139"
"0083","TOPIX-17 素材・化学","20231115","300.39","5.38","1.82","295.01","29517590539421","528742842068","28988847697353","14685368427573","9826547991484","201","12822866387"
"0084","TOPIX-17 医薬品","20231115","265.94","1.93","0.73","264.01","21258203027680","154354212159","21103848815520","59050563965777","7993463117423","36","6063487376"
"0085","TOPIX-17 自動車・輸送機","20231115","334.27","2.09","0.63","332.18","43487485351820","272641607974","43214843743846","63952184340912","13009611784214","68","18049776555"
"0086","TOPIX-17 鉄鋼・非鉄","20231115","273.03","2.53","0.94","270.5","7432362516968","68848963136","7363513553832","13763634290681","2722173145784","54","3050048028"
"0087","TOPIX-17 機械","20231115","523.73","9.04","1.76","514.69","23667715607697","408414339004","23259301268693","16785613906168","4519047073900","141","5940336374"
"0088","TOPIX-17 電機・精密","20231115","326.49","10.71","3.39","315.78","87995799899702","2885444505049","85110355394654","46558624285557","26952240954700","189","18580694610"
"0089","TOPIX-17 情報通信・サービスその他","20231115","312.89","3.42","1.11","309.47","65749512309158","718331040613","65031181268545","12866832154434","21013666003500","511","64373190239"
"008A","TOPIX-17 電力・ガス","20231115","77.82","-0.71","-0.9","78.53","6187297595102","-56311752749","6243609347851","28124079977737","7950825201016","22","4413527249"
"008B","TOPIX-17 運輸・物流","20231115","191.57","0.11","0.06","191.46","18403845976010","9919609582","18393926366428","24538461301346","9606941308505","75","5555831044"
"008C","TOPIX-17 商社・卸売","20231115","802.54","8.42","1.06","794.12","32817728551666","344400636200","32473327915466","18860763535440","4089234099320","174","8124231808"
"008D","TOPIX-17 小売","20231115","286.35","5.56","1.98","280.79","19564107264338","379884747479","19184222516860","10032875520173","6832207778405","195","6479975464"
"008E","TOPIX-17 銀行","20231115","165.93","-2.78","-1.65","168.71","32095041146639","-538567656149","32633608802788","41147488649538","19342781547223","78","20165238598"
"008F","TOPIX-17 金融（除く銀行）","20231115","197.52","-1.46","-0.73","198.98","19622846880411","-144694520073","19767541400484","33259062509171","9934369945397","59","9899277090"
"0090","TOPIX-17 不動産","20231115","359.08","6.45","1.83","352.63","8783614814765","157779235283","8625835579482","11711486419687","2446162411234","75","4787259662"
"0099","東証インフラファンド指数","20231115","1140.98","-0.9","-0.08","1141.88","143153080904","-113750006","143266830910","2863061618080","125465508620","5","147515306"
