"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230825","2","2534","-41","28","-8","90.5","528","-43","28","-8","2006","2","-","-"
"2972","20230825","1","3760","-88","7","7","537.14","484","-13","-","-","3276","-75","7","7"
"2979","20230825","2","2951","222","32","31","92.22","2701","371","32","31","250","-149","-","-"
"2989","20230825","1","1825","-65","-","-","-","737","-14","-","-","1088","-51","-","-"
"3226","20230825","2","26","-89","192","94","0.14","4","-89","142","44","22","-","50","50"
"3234","20230825","2","1230","-34","65","-24","18.92","337","-23","65","-24","893","-11","-","-"
"3249","20230825","2","1183","-54","13","-211","91","456","-16","13","-211","727","-38","-","-"
"3269","20230825","2","228","-25","123","54","1.85","85","-19","116","54","143","-6","7","-"
"3278","20230825","2","235","-1","19","-17","12.37","220","5","19","-16","15","-6","-","-1"
"3279","20230825","2","711","4","5","-19","142.2","180","-2","5","-19","531","6","-","-"
"3281","20230825","2","2903","-102","2238","364","1.3","1268","-77","306","-82","1635","-25","1932","446"
"3282","20230825","2","117","-171","651","-148","0.18","88","-167","617","-128","29","-4","34","-20"
"3283","20230825","2","441","-150","176","8","2.51","302","-144","176","8","139","-6","-","-"
"3287","20230825","2","1004","-77","54","-9","18.59","625","-74","53","-8","379","-3","1","-1"
"3290","20230825","2","1809","-8","129","-11","14.02","1365","-","129","-11","444","-8","-","-"
"3292","20230825","2","645","-4","102","-75","6.32","330","26","98","-75","315","-30","4","-"
"3295","20230825","2","435","-9","617","138","0.71","179","41","473","-5","256","-50","144","143"
"3296","20230825","2","743","-15","43","-14","17.28","145","-6","43","-14","598","-9","-","-"
"3309","20230825","2","4744","-135","525","-140","9.04","253","-35","516","-140","4491","-100","9","-"
"3451","20230825","1","1820","-9","-","-","-","759","-3","-","-","1061","-6","-","-"
"3453","20230825","2","1268","25","103","-","12.31","947","26","102","-","321","-1","1","-"
"3455","20230825","2","964","8","161","-2","5.99","723","-","160","-2","241","8","1","-"
"3459","20230825","2","1614","-30","1","-9","1614","995","-30","1","-9","619","-","-","-"
"3462","20230825","2","2466","119","1870","771","1.32","283","109","802","115","2183","10","1068","656"
"3463","20230825","1","4111","1377","1","-","4111","813","-69","-","-","3298","1446","1","-"
"3466","20230825","2","1573","-1136","587","161","2.68","1085","-1015","400","-26","488","-121","187","187"
"3468","20230825","2","8499","-17639","21522","-85840","0.39","3331","-17251","20522","-79504","5168","-388","1000","-6336"
"3470","20230825","1","1284","13","-","-","-","496","16","-","-","788","-3","-","-"
"3471","20230825","2","398","-68","167","-185","2.38","296","-68","167","-110","102","-","-","-75"
"3472","20230825","1","5059","-53","-","-","-","3971","-11","-","-","1088","-42","-","-"
"3476","20230825","2","10275","195","125","-97","82.2","3091","301","114","-97","7184","-106","11","-"
"3481","20230825","2","341","-9","97","59","3.52","224","-1","42","9","117","-8","55","50"
"3487","20230825","2","3161","254","26","-18","121.58","2734","246","26","-18","427","8","-","-"
"3488","20230825","1","2344","60","-","-","-","941","-6","-","-","1403","66","-","-"
"3492","20230825","2","8900","-122","2771","629","3.21","1485","-94","2771","629","7415","-28","-","-"
"3493","20230825","1","2566","-71","-","-","-","2323","-78","-","-","243","7","-","-"
"8951","20230825","2","896","-323","123","-79","7.28","265","-22","113","-79","631","-301","10","-"
"8952","20230825","2","364","1","244","-8","1.49","120","9","223","-12","244","-8","21","4"
"8953","20230825","2","9896","254","317","65","31.22","1492","-84","263","65","8404","338","54","-"
"8954","20230825","2","702","96","87","-30","8.07","283","-14","67","-30","419","110","20","-"
"8955","20230825","2","299","-10","16","-49","18.69","159","-4","15","-49","140","-6","1","-"
"8956","20230825","2","1333","-37","219","-46","6.09","150","-24","217","-46","1183","-13","2","-"
"8957","20230825","2","290","84","380","-44","0.76","150","-","378","-44","140","84","2","-"
"8958","20230825","2","2538","90","59","-42","43.02","1084","60","59","-42","1454","30","-","-"
"8960","20230825","2","2632","-125","59","-92","44.61","1244","-47","38","-92","1388","-78","21","-"
"8961","20230825","2","938","-45","72","-2","13.03","373","-17","72","-","565","-28","-","-2"
"8963","20230825","2","46642","-2146","3746","-1477","12.45","15031","-1867","3604","-1477","31611","-279","142","-"
"8964","20230825","2","474","-34","53","-8","8.94","241","-14","12","-6","233","-20","41","-2"
"8966","20230825","2","3710","-243","112","-156","33.13","2552","-223","111","-156","1158","-20","1","-"
"8967","20230825","2","99","-9","347","8","0.29","49","-6","338","8","50","-3","9","-"
"8968","20230825","2","1083","111","51","-27","21.24","508","99","51","-26","575","12","-","-1"
"8972","20230825","2","571","-97","294","26","1.94","450","-95","114","26","121","-2","180","-"
"8975","20230825","2","11355","-29","41","-35","276.95","913","10","41","-35","10442","-39","-","-"
"8976","20230825","2","63","-4","202","38","0.31","10","-1","201","38","53","-3","1","-"
"8977","20230825","2","472","5","322","-26","1.47","184","-43","316","-26","288","48","6","-"
"8979","20230825","1","748","-1","44","-","17","426","10","-","-","322","-11","44","-"
"8984","20230825","2","954","170","121","-142","7.88","454","171","109","-118","500","-1","12","-24"
"8985","20230825","2","15994","2553","327","-120","48.91","9632","1839","217","-109","6362","714","110","-11"
"8986","20230825","2","863","103","20","-46","43.15","546","57","20","-41","317","46","-","-5"
"8987","20230825","2","1137","-150","433","3","2.63","90","-58","433","3","1047","-92","-","-"
