"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20240209","2","2564","-308","454","-90","5.65","535","-115","454","-90","2029","-193","-","-"
"2972","20240209","1","4820","-104","-","-","-","602","8","-","-","4218","-112","-","-"
"2979","20240209","2","5970","522","3","-8","1990","5304","402","3","-8","666","120","-","-"
"2989","20240209","1","4585","-126","210","-","21.83","833","-157","-","-","3752","31","210","-"
"3226","20240209","2","197","13","42","-31","4.69","123","-3","42","-23","74","16","-","-8"
"3234","20240209","2","2317","520","201","-27","11.53","562","74","201","-26","1755","446","-","-1"
"3249","20240209","2","2589","-243","20","-3","129.45","1030","-73","20","-3","1559","-170","-","-"
"3269","20240209","2","427","41","267","10","1.6","205","52","256","10","222","-11","11","-"
"3279","20240209","2","616","-8","35","-22","17.6","196","2","35","-21","420","-10","-","-1"
"3281","20240209","2","3991","649","73","23","54.67","983","154","22","3","3008","495","51","20"
"3282","20240209","2","368","37","4","-3","92","230","43","4","-3","138","-6","-","-"
"3283","20240209","2","628","-127","597","229","1.05","396","-87","578","229","232","-40","19","-"
"3287","20240209","2","1124","-52","64","24","17.56","837","-36","63","24","287","-16","1","-"
"3290","20240209","2","1515","-281","265","20","5.72","1015","-280","265","20","500","-1","-","-"
"3292","20240209","2","2435","165","58","-12","41.98","812","68","54","-8","1623","97","4","-4"
"3295","20240209","2","736","25","76","20","9.68","310","21","76","20","426","4","-","-"
"3296","20240209","2","1026","39","9","-7","114","260","30","7","-7","766","9","2","-"
"3309","20240209","2","3771","669","658","-8","5.73","311","-24","651","-8","3460","693","7","-"
"3451","20240209","1","1520","12","-","-","-","434","1","-","-","1086","11","-","-"
"3455","20240209","2","1771","-28","21","-72","84.33","982","-59","19","-72","789","31","2","-"
"3459","20240209","2","2007","-366","12","-13","167.25","1047","-371","12","-13","960","5","-","-"
"3462","20240209","2","1290","-84","118","-32","10.93","926","2","53","-17","364","-86","65","-15"
"3463","20240209","1","4616","-4","-","-2","-","2648","-15","-","-","1968","11","-","-2"
"3466","20240209","2","732","-696","673","154","1.09","119","-105","168","19","613","-591","505","135"
"3468","20240209","2","5838","-750","783","319","7.46","1187","-280","783","319","4651","-470","-","-"
"3470","20240209","1","1516","85","-","-","-","472","1","-","-","1044","84","-","-"
"3471","20240209","2","375","61","32","12","11.72","120","-52","32","12","255","113","-","-"
"3472","20240209","1","1618","-95","-","-","-","765","-103","-","-","853","8","-","-"
"3476","20240209","2","21938","465","16","-8","1371.13","6334","452","15","-8","15604","13","1","-"
"3481","20240209","2","735","-11","18","-3","40.83","152","9","18","-3","583","-20","-","-"
"3487","20240209","2","1280","-570","6","-3","213.33","794","-598","6","-3","486","28","-","-"
"3488","20240209","1","2168","-349","-","-","-","1254","-399","-","-","914","50","-","-"
"3492","20240209","2","7904","-101","1234","24","6.41","2133","-103","1231","24","5771","2","3","-"
"3493","20240209","2","443","-57","3","-14","147.67","125","-38","3","-14","318","-19","-","-"
"8951","20240209","2","800","82","156","-3","5.13","494","34","132","3","306","48","24","-6"
"8952","20240209","2","812","314","51","-37","15.92","309","126","42","-36","503","188","9","-1"
"8953","20240209","2","5023","524","539","-133","9.32","955","404","460","-133","4068","120","79","-"
"8954","20240209","2","1067","192","72","-9","14.82","618","119","35","-29","449","73","37","20"
"8955","20240209","2","339","117","7","-1","48.43","183","95","1","-","156","22","6","-1"
"8956","20240209","2","2066","126","167","25","12.37","686","159","167","29","1380","-33","-","-4"
"8957","20240209","2","678","300","256","-52","2.65","472","244","255","-52","206","56","1","-"
"8958","20240209","2","3757","87","9","-3","417.44","1098","56","9","-3","2659","31","-","-"
"8960","20240209","2","2531","50","48","10","52.73","715","35","13","-5","1816","15","35","15"
"8961","20240209","2","2725","257","70","12","38.93","806","128","70","12","1919","129","-","-"
"8963","20240209","2","67596","2476","690","-275","97.97","23117","1365","540","-274","44479","1111","150","-1"
"8964","20240209","2","918","66","44","-10","20.86","323","35","3","-10","595","31","41","-"
"8966","20240209","2","7166","-236","56","14","127.96","5432","-101","55","14","1734","-135","1","-"
"8967","20240209","2","279","2","385","53","0.72","164","-13","376","55","115","15","9","-2"
"8968","20240209","2","774","124","1223","97","0.63","165","26","641","-11","609","98","582","108"
"8972","20240209","2","5589","2636","65","3","85.98","4785","2168","65","3","804","468","-","-"
"8975","20240209","2","2585","34","-","-","-","1049","218","-","-","1536","-184","-","-"
"8976","20240209","2","343","38","3","-","114.33","273","32","2","-","70","6","1","-"
"8977","20240209","2","810","71","608","-11","1.33","160","7","603","-11","650","64","5","-"
"8979","20240209","1","688","16","44","-","15.64","322","14","-","-","366","2","44","-"
"8984","20240209","2","2225","444","363","-23","6.13","739","68","245","-123","1486","376","118","100"
"8985","20240209","2","17111","576","303","-72","56.47","8627","909","242","-72","8484","-333","61","-"
"8986","20240209","2","1141","14","32","-5","35.66","634","37","32","-","507","-23","-","-5"
"8987","20240209","2","2098","19","140","-25","14.99","607","20","140","-25","1491","-1","-","-"
