"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230922","2","2363","-8","25","1","94.52","581","-28","25","1","1782","20","-","-"
"2972","20230922","1","4050","76","-","-1","-","593","33","-","-","3457","43","-","-1"
"2979","20230922","2","2784","1021","82","4","33.95","2013","557","82","4","771","464","-","-"
"2989","20230922","1","4143","-50","-","-","-","609","-46","-","-","3534","-4","-","-"
"3226","20230922","2","160","-20","84","2","1.9","125","-16","84","2","35","-4","-","-"
"3234","20230922","2","1650","478","95","35","17.37","619","318","95","35","1031","160","-","-"
"3249","20230922","2","2037","922","15","-18","135.8","1184","719","15","-18","853","203","-","-"
"3269","20230922","2","1843","698","7530","5685","0.24","1289","363","5231","4147","554","335","2299","1538"
"3278","20230922","2","284","60","29","-17","9.79","254","60","29","-17","30","-","-","-"
"3279","20230922","2","638","-13","30","-6","21.27","134","-18","30","-6","504","5","-","-"
"3281","20230922","2","2865","629","330","-61","8.68","1522","336","256","-61","1343","293","74","-"
"3282","20230922","2","108","20","103","-23","1.05","72","20","103","-23","36","-","-","-"
"3283","20230922","2","781","-47","153","82","5.1","579","-52","153","82","202","5","-","-"
"3287","20230922","2","957","-15","49","-23","19.53","564","-5","48","-23","393","-10","1","-"
"3290","20230922","2","1765","82","121","12","14.59","1317","67","121","12","448","15","-","-"
"3292","20230922","2","717","23","47","-34","15.26","321","23","43","-34","396","-","4","-"
"3295","20230922","2","405","26","492","5","0.82","129","1","492","5","276","25","-","-"
"3296","20230922","2","753","2","46","-15","16.37","173","6","44","-15","580","-4","2","-"
"3309","20230922","2","4763","-18","189","12","25.2","348","108","180","10","4415","-126","9","2"
"3451","20230922","1","1817","8","-","-","-","816","25","-","-","1001","-17","-","-"
"3453","20230922","2","599","-26","130","-1","4.61","268","-28","130","-1","331","2","-","-"
"3455","20230922","2","848","79","112","-40","7.57","491","23","111","-40","357","56","1","-"
"3459","20230922","2","1326","-77","-","-15","-","737","-37","-","-15","589","-40","-","-"
"3462","20230922","2","1581","2","1420","-307","1.11","234","4","873","-73","1347","-2","547","-234"
"3463","20230922","1","5626","-54","-","-","-","805","4","-","-","4821","-58","-","-"
"3466","20230922","2","1485","-279","186","27","7.98","942","-382","186","27","543","103","-","-"
"3468","20230922","2","5632","-1999","782","-759","7.2","1150","-1282","782","-759","4482","-717","-","-"
"3470","20230922","1","1374","63","-","-","-","451","6","-","-","923","57","-","-"
"3471","20230922","2","345","56","106","24","3.25","202","6","106","24","143","50","-","-"
"3472","20230922","1","5142","41","-","-","-","4007","107","-","-","1135","-66","-","-"
"3476","20230922","2","10372","-24","166","93","62.48","3262","-199","165","93","7110","175","1","-"
"3481","20230922","2","797","377","23","-1","34.65","542","255","18","-1","255","122","5","-"
"3487","20230922","2","1038","-144","18","3","57.67","653","-155","18","3","385","11","-","-"
"3488","20230922","1","2800","-278","-","-","-","1440","-39","-","-","1360","-239","-","-"
"3492","20230922","2","8343","-816","941","-37","8.87","2300","14","941","-37","6043","-830","-","-"
"3493","20230922","1","2531","764","-","-","-","2243","716","-","-","288","48","-","-"
"8951","20230922","2","451","-54","258","-18","1.75","169","-10","248","-12","282","-44","10","-6"
"8952","20230922","2","324","-64","362","-8","0.9","94","-57","353","-8","230","-7","9","-"
"8953","20230922","2","9957","181","184","-14","54.11","1693","225","135","-14","8264","-44","49","-"
"8954","20230922","2","658","-88","68","6","9.68","375","8","51","6","283","-96","17","-"
"8955","20230922","2","256","13","37","-1","6.92","116","13","36","-1","140","-","1","-"
"8956","20230922","2","1374","20","194","-23","7.08","164","15","192","-23","1210","5","2","-"
"8957","20230922","2","192","-30","393","1","0.49","130","4","392","1","62","-34","1","-"
"8958","20230922","2","3010","-193","160","11","18.81","1022","-18","160","11","1988","-175","-","-"
"8960","20230922","2","2442","-227","65","13","37.57","1097","-137","48","13","1345","-90","17","-"
"8961","20230922","2","1701","106","173","23","9.83","1056","130","173","23","645","-24","-","-"
"8963","20230922","2","46682","2816","2895","-105","16.13","19035","2835","2754","-105","27647","-19","141","-"
"8964","20230922","2","442","-5","45","-1","9.82","191","-1","4","-1","251","-4","41","-"
"8966","20230922","2","2737","-552","88","-3","31.1","1707","-571","87","-3","1030","19","1","-"
"8967","20230922","2","179","28","371","-44","0.48","121","27","363","-44","58","1","8","-"
"8968","20230922","2","1268","55","19","2","66.74","571","15","19","2","697","40","-","-"
"8972","20230922","2","597","33","257","1","2.32","454","14","157","1","143","19","100","-"
"8975","20230922","2","2211","-32","-","-","-","1404","10","-","-","807","-42","-","-"
"8976","20230922","2","95","-4","86","-6","1.1","46","-6","85","-6","49","2","1","-"
"8977","20230922","2","487","19","320","17","1.52","197","4","314","17","290","15","6","-"
"8979","20230922","1","595","15","44","-","13.52","283","-1","-","-","312","16","44","-"
"8984","20230922","2","5455","508","985","-1675","5.54","4075","167","833","-1290","1380","341","152","-385"
"8985","20230922","2","14014","-2635","1182","-305","11.86","9588","-1086","1095","-303","4426","-1549","87","-2"
"8986","20230922","2","717","3","153","-48","4.69","172","-31","151","-49","545","34","2","1"
"8987","20230922","2","1095","-115","450","16","2.43","42","-36","450","16","1053","-79","-","-"
