"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230707","2","2329","-43","63","25","36.97","403","21","63","25","1926","-64","-","-"
"2972","20230707","1","4765","-18","-","-","-","1101","-48","-","-","3664","30","-","-"
"2979","20230707","2","1018","-106","2","-1","509","803","-101","2","-1","215","-5","-","-"
"2989","20230707","1","1429","-384","-","-","-","410","-333","-","-","1019","-51","-","-"
"3226","20230707","2","84","23","48","13","1.75","64","22","48","13","20","1","-","-"
"3234","20230707","2","1469","225","149","-98","9.86","363","-13","123","-58","1106","238","26","-40"
"3249","20230707","2","962","28","237","15","4.06","329","-51","237","15","633","79","-","-"
"3269","20230707","2","567","223","185","-14","3.06","257","70","178","-14","310","153","7","-"
"3278","20230707","2","378","82","71","-33","5.32","362","87","66","-35","16","-5","5","2"
"3279","20230707","2","731","11","21","-8","34.81","228","4","21","-8","503","7","-","-"
"3281","20230707","2","2259","171","2946","-65","0.77","1379","-54","1277","-55","880","225","1669","-10"
"3282","20230707","2","73","-13","632","249","0.12","58","-14","318","103","15","1","314","146"
"3283","20230707","2","494","-76","85","-20","5.81","343","-71","85","-20","151","-5","-","-"
"3287","20230707","2","1549","121","53","-8","29.23","1139","101","50","-10","410","20","3","2"
"3290","20230707","2","2170","41","135","-20","16.07","1620","34","135","-20","550","7","-","-"
"3292","20230707","2","462","76","110","20","4.2","155","12","106","26","307","64","4","-6"
"3295","20230707","2","470","67","201","129","2.34","72","3","200","129","398","64","1","-"
"3296","20230707","2","871","-67","63","4","13.83","123","-75","46","-13","748","8","17","17"
"3309","20230707","2","5503","-223","690","-242","7.98","1095","472","681","-12","4408","-695","9","-230"
"3451","20230707","1","1782","-11","-","-","-","733","7","-","-","1049","-18","-","-"
"3453","20230707","2","662","-653","463","-256","1.43","232","-616","282","-436","430","-37","181","180"
"3455","20230707","2","441","67","241","23","1.83","353","48","229","13","88","19","12","10"
"3459","20230707","1","997","-158","-","-","-","511","-75","-","-","486","-83","-","-"
"3462","20230707","2","2317","344","528","28","4.39","243","57","166","-10","2074","287","362","38"
"3463","20230707","1","5402","-227","22","9","245.55","2141","-71","-","-","3261","-156","22","9"
"3466","20230707","2","3652","-4973","3506","-4102","1.04","3252","-4594","2748","-2161","400","-379","758","-1941"
"3468","20230707","2","4374","46","53","44","82.53","566","5","53","44","3808","41","-","-"
"3470","20230707","1","1304","-189","-","-","-","414","-168","-","-","890","-21","-","-"
"3471","20230707","2","287","27","165","3","1.74","186","23","165","15","101","4","-","-12"
"3472","20230707","1","5074","11","-","-","-","3955","54","-","-","1119","-43","-","-"
"3476","20230707","2","9318","76","140","-40","66.56","2997","93","128","-39","6321","-17","12","-1"
"3481","20230707","2","282","40","36","-6","7.83","219","24","31","-6","63","16","5","-"
"3487","20230707","2","829","-134","106","-17","7.82","443","-86","106","-15","386","-48","-","-2"
"3488","20230707","1","2649","-58","-","-","-","1935","-23","-","-","714","-35","-","-"
"3492","20230707","2","9328","-202","38","-251","245.47","2987","-256","38","-251","6341","54","-","-"
"3493","20230707","1","1022","-84","-","-","-","884","-98","-","-","138","14","-","-"
"8951","20230707","2","1686","-560","227","82","7.43","305","-263","216","82","1381","-297","11","-"
"8952","20230707","2","740","5","92","-69","8.04","345","-39","81","-69","395","44","11","-"
"8953","20230707","2","10270","1503","158","65","65","2243","839","104","65","8027","664","54","-"
"8954","20230707","2","873","315","64","-17","13.64","598","227","44","-17","275","88","20","-"
"8955","20230707","2","286","49","52","-40","5.5","94","41","51","-40","192","8","1","-"
"8956","20230707","2","1451","-74","162","37","8.96","246","-81","160","37","1205","7","2","-"
"8957","20230707","2","214","-16","352","37","0.61","162","-21","350","37","52","5","2","-"
"8958","20230707","2","2697","-150","156","-44","17.29","934","-111","156","-12","1763","-39","-","-32"
"8960","20230707","2","2310","28","74","46","31.22","568","29","53","46","1742","-1","21","-"
"8961","20230707","2","953","31","48","27","19.85","319","59","46","27","634","-28","2","-"
"8963","20230707","2","60556","3634","2649","-162","22.86","28132","3298","2116","-167","32424","336","533","5"
"8964","20230707","2","608","-25","57","7","10.67","357","-28","16","7","251","3","41","-"
"8966","20230707","2","2340","681","427","-183","5.48","1636","708","426","-183","704","-27","1","-"
"8967","20230707","2","112","20","446","-74","0.25","68","19","437","-74","44","1","9","-"
"8968","20230707","2","726","111","174","-4","4.17","257","115","173","-4","469","-4","1","-"
"8972","20230707","2","480","45","647","189","0.74","356","42","467","189","124","3","180","-"
"8975","20230707","2","11487","-95","318","-85","36.12","1042","-75","318","-85","10445","-20","-","-"
"8976","20230707","2","128","-59","108","21","1.19","37","-45","106","21","91","-14","2","-"
"8977","20230707","2","502","86","377","-45","1.33","214","77","371","-45","288","9","6","-"
"8979","20230707","1","393","105","44","-","8.93","152","48","-","-","241","57","44","-"
"8984","20230707","2","1293","-8","94","6","13.76","524","-22","83","6","769","14","11","-"
"8985","20230707","2","12264","1029","447","60","27.44","6003","-284","315","60","6261","1313","132","-"
"8986","20230707","2","644","-91","20","7","32.2","412","-91","15","7","232","-","5","-"
"8987","20230707","2","1494","-90","356","50","4.2","147","-86","304","18","1347","-4","52","32"
