"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20231215","2","2844","53","7","-20","406.29","1029","123","7","-20","1815","-70","-","-"
"2972","20231215","1","4141","-22","-","-","-","691","28","-","-","3450","-50","-","-"
"2979","20231215","2","5616","-846","164","33","34.24","5158","-766","164","33","458","-80","-","-"
"2989","20231215","1","4148","169","-","-","-","557","116","-","-","3591","53","-","-"
"3226","20231215","2","203","21","31","-18","6.55","146","-3","31","-18","57","24","-","-"
"3234","20231215","2","1432","-57","56","10","25.57","327","27","56","10","1105","-84","-","-"
"3249","20231215","2","2908","-670","35","-12","83.09","1343","-154","35","-12","1565","-516","-","-"
"3269","20231215","2","471","119","116","-36","4.06","261","69","105","-36","210","50","11","-"
"3279","20231215","2","620","-103","7","-4","88.57","248","-12","7","-4","372","-91","-","-"
"3281","20231215","2","2521","554","504","143","5","1325","656","415","138","1196","-102","89","5"
"3282","20231215","2","65","1","321","230","0.2","33","1","271","180","32","-","50","50"
"3283","20231215","2","805","-156","58","-","13.88","388","-150","44","-","417","-6","14","-"
"3287","20231215","2","609","-24","93","10","6.55","355","-31","92","10","254","7","1","-"
"3290","20231215","2","1776","31","206","-12","8.62","1184","25","206","-12","592","6","-","-"
"3292","20231215","2","3654","510","62","-15","58.94","2489","62","58","-15","1165","448","4","-"
"3295","20231215","2","725","-128","102","7","7.11","310","-139","102","7","415","11","-","-"
"3296","20231215","2","874","8","21","-","41.62","247","-6","19","-","627","14","2","-"
"3309","20231215","2","3427","-103","803","233","4.27","1030","372","796","233","2397","-475","7","-"
"3451","20231215","1","2233","80","-","-","-","763","28","-","-","1470","52","-","-"
"3455","20231215","2","1033","116","20","-12","51.65","510","13","19","-12","523","103","1","-"
"3459","20231215","2","1972","7","7","-1","281.71","1074","-2","7","-1","898","9","-","-"
"3462","20231215","2","619","-20","1068","364","0.58","394","-30","620","207","225","10","448","157"
"3463","20231215","1","6373","-731","7","7","910.43","1426","-596","-","-","4947","-135","7","7"
"3466","20231215","2","510","-305","252","101","2.02","177","-226","97","74","333","-79","155","27"
"3468","20231215","2","5638","104","74","-4","76.19","2102","250","74","-4","3536","-146","-","-"
"3470","20231215","1","1762","107","-","-","-","834","96","-","-","928","11","-","-"
"3471","20231215","2","258","-35","31","-15","8.32","142","-29","31","-15","116","-6","-","-"
"3472","20231215","1","2962","-1059","-","-","-","1954","-1069","-","-","1008","10","-","-"
"3476","20231215","2","18230","1369","383","-357","47.6","7224","-180","382","-351","11006","1549","1","-6"
"3481","20231215","2","425","-10","27","-4","15.74","254","-19","27","-4","171","9","-","-"
"3487","20231215","2","1254","-70","9","-","139.33","708","-23","9","-","546","-47","-","-"
"3488","20231215","1","2862","-129","-","-","-","1862","-178","-","-","1000","49","-","-"
"3492","20231215","2","6363","-288","931","-36","6.83","1060","55","931","-36","5303","-343","-","-"
"3493","20231215","2","1285","-19","1","1","1285","1050","-17","1","1","235","-2","-","-"
"8951","20231215","2","334","-35","256","13","1.3","103","-20","227","31","231","-15","29","-18"
"8952","20231215","2","401","-62","105","5","3.82","166","-19","96","5","235","-43","9","-"
"8953","20231215","2","2668","-258","1407","940","1.9","625","180","1358","940","2043","-438","49","-"
"8954","20231215","2","1720","1088","67","-77","25.67","927","417","50","-47","793","671","17","-30"
"8955","20231215","2","332","-48","42","4","7.9","142","-33","36","4","190","-15","6","-"
"8956","20231215","2","1980","-58","209","-10","9.47","615","-60","207","-10","1365","2","2","-"
"8957","20231215","2","477","-103","141","29","3.38","312","-33","140","29","165","-70","1","-"
"8958","20231215","2","3188","-20","57","1","55.93","1203","8","57","1","1985","-28","-","-"
"8960","20231215","2","1989","95","17","-20","117","717","14","-","-20","1272","81","17","-"
"8961","20231215","2","1869","290","73","23","25.6","828","130","53","23","1041","160","20","-"
"8963","20231215","2","58116","1796","1767","-224","32.89","23002","2278","1611","-229","35114","-482","156","5"
"8964","20231215","2","606","46","47","-","12.89","228","53","6","-","378","-7","41","-"
"8966","20231215","2","5169","1075","28","10","184.61","3743","927","27","10","1426","148","1","-"
"8967","20231215","2","151","21","247","-73","0.61","77","12","239","-73","74","9","8","-"
"8968","20231215","2","761","14","1040","373","0.73","173","23","503","45","588","-9","537","328"
"8972","20231215","2","3576","779","280","-1","12.77","3255","748","280","-1","321","31","-","-"
"8975","20231215","2","1942","-29","-","-","-","851","-3","-","-","1091","-26","-","-"
"8976","20231215","2","59","-20","30","8","1.97","17","-22","29","8","42","2","1","-"
"8977","20231215","2","778","-3","544","5","1.43","349","-3","538","5","429","-","6","-"
"8979","20231215","1","611","32","44","-","13.89","280","26","-","-","331","6","44","-"
"8984","20231215","2","1277","91","34","-33","37.56","459","21","14","-33","818","70","20","-"
"8985","20231215","2","19747","-621","189","15","104.48","13497","-739","128","15","6250","118","61","-"
"8986","20231215","2","1110","93","1382","1349","0.8","658","97","1382","1349","452","-4","-","-"
"8987","20231215","2","914","34","496","-63","1.84","185","16","496","-63","729","18","-","-"
