"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230616","2","2609","-59","23","16","113.43","504","-60","23","16","2105","1","-","-"
"2972","20230616","1","5187","-1503","1","-","5187","1474","-1308","-","-","3713","-195","1","-"
"2979","20230616","2","803","123","9","6","89.22","615","147","9","6","188","-24","-","-"
"2989","20230616","1","2861","-1042","-","-","-","1690","-991","-","-","1171","-51","-","-"
"3226","20230616","2","31","2","87","-27","0.36","14","1","86","-26","17","1","1","-1"
"3234","20230616","2","872","122","326","46","2.67","179","1","260","46","693","121","66","-"
"3249","20230616","2","669","51","217","-27","3.08","203","49","217","-27","466","2","-","-"
"3269","20230616","2","227","10","572","27","0.4","79","-","564","26","148","10","8","1"
"3278","20230616","2","564","405","22","2","25.64","528","423","20","1","36","-18","2","1"
"3279","20230616","2","719","16","34","-30","21.15","227","20","34","2","492","-4","-","-32"
"3281","20230616","2","1160","15","3182","-2275","0.36","685","77","1263","-2070","475","-62","1919","-205"
"3282","20230616","2","44","-2","635","84","0.07","34","-2","471","18","10","-","164","66"
"3283","20230616","2","423","202","174","-334","2.43","300","122","174","-313","123","80","-","-21"
"3287","20230616","2","860","122","53","-174","16.23","554","92","52","-174","306","30","1","-"
"3290","20230616","2","2206","55","146","-8","15.11","1569","38","146","-8","637","17","-","-"
"3292","20230616","2","719","50","82","-53","8.77","485","37","57","-48","234","13","25","-5"
"3295","20230616","2","583","134","65","-31","8.97","303","120","64","-31","280","14","1","-"
"3296","20230616","2","1535","-252","39","-22","39.36","794","-258","39","-22","741","6","-","-"
"3309","20230616","2","4595","-6","808","14","5.69","234","-13","799","14","4361","7","9","-"
"3451","20230616","1","2002","-16","-","-","-","868","-16","-","-","1134","-","-","-"
"3453","20230616","2","1939","80","173","139","11.21","1376","120","172","139","563","-40","1","-"
"3455","20230616","2","266","12","303","85","0.88","198","9","302","85","68","3","1","-"
"3459","20230616","1","1193","-109","-","-","-","641","-17","-","-","552","-92","-","-"
"3462","20230616","2","2104","377","256","-273","8.22","484","164","96","-85","1620","213","160","-188"
"3463","20230616","1","6683","-166","-","-","-","2337","-75","-","-","4346","-91","-","-"
"3466","20230616","2","397","31","393","36","1.01","68","27","277","9","329","4","116","27"
"3468","20230616","2","4177","-368","77","36","54.25","515","-56","77","36","3662","-312","-","-"
"3470","20230616","1","1338","-337","-","-","-","550","-156","-","-","788","-181","-","-"
"3471","20230616","2","242","-31","180","40","1.34","155","-25","180","40","87","-6","-","-"
"3472","20230616","1","5262","185","-","-","-","3807","190","-","-","1455","-5","-","-"
"3476","20230616","2","9106","-32","39","-17","233.49","2686","-140","28","-17","6420","108","11","-"
"3481","20230616","2","235","-33","26","-26","9.04","189","-49","21","1","46","16","5","-27"
"3487","20230616","2","491","-47","177","-89","2.77","163","-33","171","-63","328","-14","6","-26"
"3488","20230616","1","2491","-151","-","-","-","1747","-157","-","-","744","6","-","-"
"3492","20230616","2","9888","-2087","62","30","159.48","3280","-2179","62","30","6608","92","-","-"
"3493","20230616","1","773","-113","-","-","-","670","-121","-","-","103","8","-","-"
"8951","20230616","2","2826","777","62","-57","45.58","819","210","51","-55","2007","567","11","-2"
"8952","20230616","2","1095","-114","116","-1","9.44","512","-115","93","-9","583","1","23","8"
"8953","20230616","2","7269","858","87","-138","83.55","1326","163","33","-138","5943","695","54","-"
"8954","20230616","2","468","23","126","3","3.71","376","9","106","3","92","14","20","-"
"8955","20230616","2","289","83","188","-31","1.54","130","83","187","-31","159","-","1","-"
"8956","20230616","2","1694","196","48","11","35.29","401","170","46","11","1293","26","2","-"
"8957","20230616","2","342","5","275","-32","1.24","178","5","273","-32","164","-","2","-"
"8958","20230616","2","2992","-295","89","-","33.62","1129","-380","89","-","1863","85","-","-"
"8960","20230616","2","1755","-55","344","254","5.1","289","-66","323","254","1466","11","21","-"
"8961","20230616","2","1169","86","10","-20","116.9","358","-1","8","-20","811","87","2","-"
"8963","20230616","2","57430","1323","2718","57","21.13","25278","744","2176","46","32152","579","542","11"
"8964","20230616","2","290","-211","50","-140","5.8","95","3","9","-140","195","-214","41","-"
"8966","20230616","2","880","405","608","-216","1.45","376","78","607","-216","504","327","1","-"
"8967","20230616","2","60","10","580","109","0.1","27","6","571","109","33","4","9","-"
"8968","20230616","2","762","-107","133","54","5.73","224","-79","132","54","538","-28","1","-"
"8972","20230616","2","742","142","497","458","1.49","631","176","337","298","111","-34","160","160"
"8975","20230616","2","11900","-226","510","-191","23.33","1233","-309","510","-191","10667","83","-","-"
"8976","20230616","2","294","-84","48","-21","6.13","170","-78","46","-21","124","-6","2","-"
"8977","20230616","2","455","18","463","-70","0.98","156","12","457","-70","299","6","6","-"
"8979","20230616","1","286","-4","45","-","6.36","103","-6","-","-","183","2","45","-"
"8984","20230616","2","768","158","37","-24","20.76","248","93","26","-24","520","65","11","-"
"8985","20230616","2","12082","3145","291","-81","41.52","6409","1586","148","-92","5673","1559","143","11"
"8986","20230616","2","932","-9","11","-3","84.73","677","-4","6","-3","255","-5","5","-"
"8987","20230616","2","1975","-114","165","59","11.97","626","-82","165","59","1349","-32","-","-"
