"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230915","2","2371","-116","24","-8","98.79","609","53","24","-8","1762","-169","-","-"
"2972","20230915","1","3974","87","1","-3","3974","560","25","-","-","3414","62","1","-3"
"2979","20230915","2","1763","-205","78","13","22.6","1456","-209","78","13","307","4","-","-"
"2989","20230915","1","4193","1202","-","-","-","655","-11","-","-","3538","1213","-","-"
"3226","20230915","2","180","6","82","-15","2.2","141","7","82","-15","39","-1","-","-"
"3234","20230915","2","1172","93","60","-9","19.53","301","56","60","-9","871","37","-","-"
"3249","20230915","2","1115","-13","33","10","33.79","465","19","33","10","650","-32","-","-"
"3269","20230915","2","1145","745","1845","1785","0.62","926","668","1084","1030","219","77","761","755"
"3278","20230915","2","224","20","46","21","4.87","194","-3","46","21","30","23","-","-"
"3279","20230915","2","651","-44","36","24","18.08","152","-43","36","24","499","-1","-","-"
"3281","20230915","2","2236","-1212","391","-7","5.72","1186","-1104","317","-7","1050","-108","74","-"
"3282","20230915","2","88","-19","126","-24","0.7","52","-27","126","-24","36","8","-","-"
"3283","20230915","2","828","189","71","11","11.66","631","146","71","11","197","43","-","-"
"3287","20230915","2","972","33","72","15","13.5","569","-1","71","15","403","34","1","-"
"3290","20230915","2","1683","36","109","-1","15.44","1250","29","109","6","433","7","-","-7"
"3292","20230915","2","694","72","81","32","8.57","298","51","77","32","396","21","4","-"
"3295","20230915","2","379","-47","487","-6","0.78","128","-52","487","-6","251","5","-","-"
"3296","20230915","2","751","8","61","5","12.31","167","11","59","3","584","-3","2","2"
"3309","20230915","2","4781","137","177","-104","27.01","240","38","170","-102","4541","99","7","-2"
"3451","20230915","1","1809","58","-","-","-","791","18","-","-","1018","40","-","-"
"3453","20230915","2","625","-191","131","-26","4.77","296","-211","131","-26","329","20","-","-"
"3455","20230915","2","769","12","152","29","5.06","468","-7","151","29","301","19","1","-"
"3459","20230915","2","1403","-46","15","15","93.53","774","-46","15","15","629","-","-","-"
"3462","20230915","2","1579","-270","1727","639","0.91","230","129","946","195","1349","-399","781","444"
"3463","20230915","1","5680","-9","-","-","-","801","170","-","-","4879","-179","-","-"
"3466","20230915","2","1764","600","159","-67","11.09","1324","547","159","-67","440","53","-","-"
"3468","20230915","2","7631","364","1541","-1674","4.95","2432","381","1541","-1674","5199","-17","-","-"
"3470","20230915","1","1311","-21","-","-","-","445","-55","-","-","866","34","-","-"
"3471","20230915","2","289","44","82","-113","3.52","196","44","82","-113","93","-","-","-"
"3472","20230915","1","5101","-106","-","-","-","3900","-7","-","-","1201","-99","-","-"
"3476","20230915","2","10396","66","73","-75","142.41","3461","68","72","-75","6935","-2","1","-"
"3481","20230915","2","420","44","24","-1","17.5","287","35","19","-1","133","9","5","-"
"3487","20230915","2","1182","-324","15","-","78.8","808","-316","15","-","374","-8","-","-"
"3488","20230915","1","3078","215","-","-","-","1479","132","-","-","1599","83","-","-"
"3492","20230915","2","9159","-229","978","26","9.37","2286","-135","978","26","6873","-94","-","-"
"3493","20230915","1","1767","72","-","-","-","1527","74","-","-","240","-2","-","-"
"8951","20230915","2","505","55","276","123","1.83","179","41","260","119","326","14","16","4"
"8952","20230915","2","388","90","370","136","1.05","151","66","361","137","237","24","9","-1"
"8953","20230915","2","9776","910","198","-37","49.37","1468","494","149","-37","8308","416","49","-"
"8954","20230915","2","746","524","62","-38","12.03","367","220","45","-38","379","304","17","-"
"8955","20230915","2","243","-1","38","-3","6.39","103","-9","37","-3","140","8","1","-"
"8956","20230915","2","1354","52","217","62","6.24","149","6","215","62","1205","46","2","-"
"8957","20230915","2","222","57","392","21","0.57","126","15","391","22","96","42","1","-1"
"8958","20230915","2","3203","629","149","31","21.5","1040","33","149","34","2163","596","-","-3"
"8960","20230915","2","2669","21","52","-32","51.33","1234","7","35","-32","1435","14","17","-"
"8961","20230915","2","1595","105","150","-93","10.63","926","-5","150","-91","669","110","-","-2"
"8963","20230915","2","43866","4154","3000","-2552","14.62","16200","2860","2859","-2552","27666","1294","141","-"
"8964","20230915","2","447","20","46","-1","9.72","192","-5","5","-1","255","25","41","-"
"8966","20230915","2","3289","-4","91","-11","36.14","2278","1","90","-11","1011","-5","1","-"
"8967","20230915","2","151","40","415","-17","0.36","94","28","407","-17","57","12","8","-"
"8968","20230915","2","1213","5","17","-109","71.35","556","-4","17","-109","657","9","-","-"
"8972","20230915","2","564","-34","256","-84","2.2","440","-31","156","-4","124","-3","100","-80"
"8975","20230915","2","2243","519","-","-","-","1394","453","-","-","849","66","-","-"
"8976","20230915","2","99","41","92","-96","1.08","52","36","91","-96","47","5","1","-"
"8977","20230915","2","468","42","303","2","1.54","193","31","297","2","275","11","6","-"
"8979","20230915","1","580","-21","44","-","13.18","284","-18","-","-","296","-3","44","-"
"8984","20230915","2","4947","-104","2660","-14785","1.86","3908","389","2123","-12148","1039","-493","537","-2637"
"8985","20230915","2","16649","-418","1487","1103","11.2","10674","-463","1398","1103","5975","45","89","-"
"8986","20230915","2","714","-192","201","8","3.55","203","-350","200","7","511","158","1","1"
"8987","20230915","2","1210","10","434","19","2.79","78","23","434","19","1132","-13","-","-"
