"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230721","2","2332","-196","63","11","37.02","430","-143","63","11","1902","-53","-","-"
"2972","20230721","1","4585","-57","-","-","-","1058","-46","-","-","3527","-11","-","-"
"2979","20230721","2","2349","1092","-","-","-","2078","1038","-","-","271","54","-","-"
"2989","20230721","1","1619","-13","-","-","-","559","-65","-","-","1060","52","-","-"
"3226","20230721","2","64","10","47","3","1.36","43","9","47","3","21","1","-","-"
"3234","20230721","2","1716","632","59","21","29.08","332","106","59","22","1384","526","-","-1"
"3249","20230721","2","899","-10","267","48","3.37","363","-11","267","48","536","1","-","-"
"3269","20230721","2","300","-67","124","4","2.42","158","-20","117","4","142","-47","7","-"
"3278","20230721","2","373","113","51","-1","7.31","333","98","16","-28","40","15","35","27"
"3279","20230721","2","719","3","57","19","12.61","225","12","57","19","494","-9","-","-"
"3281","20230721","2","2332","508","2929","31","0.8","1210","317","1305","31","1122","191","1624","-"
"3282","20230721","2","49","3","341","-266","0.14","38","4","299","-20","11","-1","42","-246"
"3283","20230721","2","494","13","159","69","3.11","354","17","159","69","140","-4","-","-"
"3287","20230721","2","1089","-79","101","12","10.78","709","-79","100","12","380","-","1","-"
"3290","20230721","2","1990","-7","134","-1","14.85","1494","-7","134","-1","496","-","-","-"
"3292","20230721","2","557","86","256","84","2.18","213","52","252","84","344","34","4","-"
"3295","20230721","2","532","7","304","58","1.75","83","8","303","58","449","-1","1","-"
"3296","20230721","2","1420","587","29","-13","48.97","671","580","29","-7","749","7","-","-6"
"3309","20230721","2","4010","-436","873","109","4.59","240","-153","864","109","3770","-283","9","-"
"3451","20230721","1","1630","-162","-","-","-","584","-121","-","-","1046","-41","-","-"
"3453","20230721","2","1568","-248","165","-256","9.5","1214","-246","114","-126","354","-2","51","-130"
"3455","20230721","2","488","43","278","42","1.76","373","29","236","14","115","14","42","28"
"3459","20230721","1","978","-32","-","-","-","511","-24","-","-","467","-8","-","-"
"3462","20230721","2","2486","22","186","-37","13.37","254","15","162","35","2232","7","24","-72"
"3463","20230721","1","3973","-1468","60","23","66.22","2235","-93","-","-","1738","-1375","60","23"
"3466","20230721","2","2334","37","1239","-1009","1.88","1959","17","1033","-682","375","20","206","-327"
"3468","20230721","2","4583","-114","181","96","25.32","511","-150","141","56","4072","36","40","40"
"3470","20230721","1","1266","-118","-","-","-","426","-20","-","-","840","-98","-","-"
"3471","20230721","2","294","-24","248","54","1.19","187","-26","248","54","107","2","-","-"
"3472","20230721","1","5710","376","-","-","-","4480","292","-","-","1230","84","-","-"
"3476","20230721","2","9113","-387","188","5","48.47","2413","-430","177","5","6700","43","11","-"
"3481","20230721","2","332","87","35","-7","9.49","283","84","30","-7","49","3","5","-"
"3487","20230721","2","802","28","132","22","6.08","452","49","132","22","350","-21","-","-"
"3488","20230721","1","2367","-108","-","-","-","1597","-121","-","-","770","13","-","-"
"3492","20230721","2","8316","-317","171","125","48.63","1903","-453","171","125","6413","136","-","-"
"3493","20230721","1","1451","307","-","-","-","1321","303","-","-","130","4","-","-"
"8951","20230721","2","1598","-16","462","119","3.46","267","5","435","103","1331","-21","27","16"
"8952","20230721","2","563","-105","111","38","5.07","278","-42","96","43","285","-63","15","-5"
"8953","20230721","2","11663","1203","199","89","58.61","2957","774","145","89","8706","429","54","-"
"8954","20230721","2","574","-69","108","35","5.31","462","-46","88","35","112","-23","20","-"
"8955","20230721","2","335","53","42","4","7.98","175","53","41","4","160","-","1","-"
"8956","20230721","2","1402","12","179","22","7.83","204","6","177","22","1198","6","2","-"
"8957","20230721","2","206","-17","397","17","0.52","156","-18","395","17","50","1","2","-"
"8958","20230721","2","2644","2","171","-3","15.46","825","-23","171","-3","1819","25","-","-"
"8960","20230721","2","3302","1057","265","189","12.46","1708","1236","244","189","1594","-179","21","-"
"8961","20230721","2","973","-12","80","46","12.16","333","-14","78","46","640","2","2","-"
"8963","20230721","2","69475","9466","30223","27725","2.3","36133","8763","22478","20508","33342","703","7745","7217"
"8964","20230721","2","899","420","70","5","12.84","670","432","29","5","229","-12","41","-"
"8966","20230721","2","2967","32","269","-136","11.03","2177","2","268","-136","790","30","1","-"
"8967","20230721","2","175","39","326","25","0.54","99","20","317","25","76","19","9","-"
"8968","20230721","2","735","17","232","51","3.17","269","20","231","51","466","-3","1","-"
"8972","20230721","2","864","-127","462","38","1.87","742","-127","282","38","122","-","180","-"
"8975","20230721","2","11375","-33","169","-149","67.31","943","-36","169","-149","10432","3","-","-"
"8976","20230721","2","155","10","138","45","1.12","63","10","136","45","92","-","2","-"
"8977","20230721","2","480","76","425","38","1.13","155","37","419","38","325","39","6","-"
"8979","20230721","1","522","41","44","-","11.86","274","36","-","-","248","5","44","-"
"8984","20230721","2","1207","218","77","19","15.68","453","150","66","19","754","68","11","-"
"8985","20230721","2","16735","5159","449","55","37.27","8220","2240","317","55","8515","2919","132","-"
"8986","20230721","2","614","24","57","33","10.77","382","25","52","33","232","-1","5","-"
"8987","20230721","2","1342","-92","767","155","1.75","46","-66","493","33","1296","-26","274","122"
