"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230526","2","2885","-163","10","4","288.5","668","-112","10","4","2217","-51","-","-"
"2972","20230526","1","10082","-585","1","-","10082","5888","-665","-","-","4194","80","1","-"
"2979","20230526","2","541","12","86","68","6.29","327","4","13","-5","214","8","73","73"
"2989","20230526","1","4991","-1103","-","-","-","3477","-131","-","-","1514","-972","-","-"
"3226","20230526","2","46","-21","159","-52","0.29","31","-21","134","-64","15","-","25","12"
"3234","20230526","2","922","130","316","-88","2.92","310","102","250","-88","612","28","66","-"
"3249","20230526","2","675","-11","215","1","3.14","146","-15","215","1","529","4","-","-"
"3269","20230526","2","230","-15","449","-414","0.51","90","-16","442","-414","140","1","7","-"
"3278","20230526","2","107","-11","18","-","5.94","58","-16","17","-","49","5","1","-"
"3279","20230526","2","831","-63","211","115","3.94","225","14","84","36","606","-77","127","79"
"3281","20230526","2","2072","-918","8151","-19368","0.25","1080","-593","3790","-18218","992","-325","4361","-1150"
"3282","20230526","2","78","27","556","-196","0.14","62","21","466","-168","16","6","90","-28"
"3283","20230526","2","1650","1498","7179","6900","0.23","728","619","5915","5671","922","879","1264","1229"
"3287","20230526","2","697","130","268","102","2.6","438","81","267","102","259","49","1","-"
"3290","20230526","2","2299","125","568","377","4.05","1561","14","568","377","738","111","-","-"
"3292","20230526","2","332","25","150","-11","2.21","121","23","126","-11","211","2","24","-"
"3295","20230526","2","362","-60","130","67","2.78","74","-63","129","67","288","3","1","-"
"3296","20230526","2","1767","48","64","13","27.61","965","19","64","13","802","29","-","-"
"3309","20230526","2","3706","16","944","-107","3.93","222","-3","932","-110","3484","19","12","3"
"3451","20230526","1","1978","113","-","-","-","827","34","-","-","1151","79","-","-"
"3453","20230526","2","1844","304","43","-10","42.88","1163","304","42","-10","681","-","1","-"
"3455","20230526","2","345","-45","169","69","2.04","283","-45","168","69","62","-","1","-"
"3459","20230526","1","1229","40","-","-","-","603","24","-","-","626","16","-","-"
"3462","20230526","2","1430","51","721","100","1.98","300","-149","280","52","1130","200","441","48"
"3463","20230526","1","7908","1188","-","-1","-","2558","1070","-","-","5350","118","-","-1"
"3466","20230526","2","398","17","222","75","1.79","64","12","215","68","334","5","7","7"
"3468","20230526","2","4919","-182","100","18","49.19","734","-49","49","18","4185","-133","51","-"
"3470","20230526","1","2304","-4","-","-","-","1194","63","-","-","1110","-67","-","-"
"3471","20230526","2","357","29","84","10","4.25","197","-9","84","10","160","38","-","-"
"3472","20230526","1","5150","-264","24","24","214.58","3751","-223","-","-","1399","-41","24","24"
"3476","20230526","2","9658","-183","50","-5","193.16","3015","-185","39","-5","6643","2","11","-"
"3481","20230526","2","319","28","190","125","1.68","286","37","151","106","33","-9","39","19"
"3487","20230526","2","613","30","238","25","2.58","229","12","185","-13","384","18","53","38"
"3488","20230526","1","2317","-8","-","-","-","1539","-53","-","-","778","45","-","-"
"3492","20230526","2","12733","-611","40","1","318.32","6155","-749","40","1","6578","138","-","-"
"3493","20230526","1","636","30","-","-","-","506","18","-","-","130","12","-","-"
"8951","20230526","2","2833","198","296","43","9.57","987","-38","285","43","1846","236","11","-"
"8952","20230526","2","1725","95","463","181","3.73","955","-7","450","182","770","102","13","-1"
"8953","20230526","2","6503","1030","93","11","69.92","1379","275","39","11","5124","755","54","-"
"8954","20230526","2","782","-72","118","5","6.63","531","12","98","5","251","-84","20","-"
"8955","20230526","2","410","81","193","-4","2.12","251","74","192","-4","159","7","1","-"
"8956","20230526","2","1837","-127","49","-7","37.49","529","-58","47","-7","1308","-69","2","-"
"8957","20230526","2","159","-26","517","174","0.31","105","-15","311","-20","54","-11","206","194"
"8958","20230526","2","3925","-1516","70","21","56.07","1792","-1377","70","21","2133","-139","-","-"
"8960","20230526","2","1573","-135","459","252","3.43","256","-33","128","11","1317","-102","331","241"
"8961","20230526","2","1104","-41","58","17","19.03","409","-30","56","17","695","-11","2","-"
"8963","20230526","2","54541","1807","2950","60","18.49","23434","1291","2423","60","31107","516","527","-"
"8964","20230526","2","280","37","58","-16","4.83","86","26","17","-16","194","11","41","-"
"8966","20230526","2","807","700","4144","3374","0.19","384","343","3950","3181","423","357","194","193"
"8967","20230526","2","67","-32","549","118","0.12","36","-13","540","118","31","-19","9","-"
"8968","20230526","2","893","-12","42","-36","21.26","215","1","41","-36","678","-13","1","-"
"8972","20230526","2","532","-17","157","20","3.39","373","-1","63","4","159","-16","94","16"
"8975","20230526","2","11323","-395","702","-1","16.13","1330","-352","702","-","9993","-43","-","-1"
"8976","20230526","2","1020","308","193","131","5.28","804","232","144","83","216","76","49","48"
"8977","20230526","2","506","-13","620","125","0.82","131","65","544","55","375","-78","76","70"
"8979","20230526","1","266","1","44","-","6.05","83","2","-","-","183","-1","44","-"
"8984","20230526","2","476","-133","115","47","4.14","119","-65","89","57","357","-68","26","-10"
"8985","20230526","2","7081","-787","750","-177","9.44","3248","-812","618","-177","3833","25","132","-"
"8986","20230526","2","888","-4","244","36","3.64","637","-16","239","36","251","12","5","-"
"8987","20230526","2","1982","-262","69","-5","28.72","584","-296","69","-5","1398","34","-","-"
