"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230428","2","3448","-111","28","18","123.14","1175","-98","28","18","2273","-13","-","-"
"2972","20230428","1","11782","-1131","1","-","11782","7602","-1113","-","-","4180","-18","1","-"
"2979","20230428","2","630","-48","7","1","90","445","-26","7","1","185","-22","-","-"
"2989","20230428","1","6381","-61","-","-","-","3979","-24","-","-","2402","-37","-","-"
"3226","20230428","2","32","-19","233","25","0.14","7","-16","205","17","25","-3","28","8"
"3234","20230428","2","607","-3","505","-44","1.2","98","-7","434","-44","509","4","71","-"
"3249","20230428","2","979","-43","251","53","3.9","477","-28","251","53","502","-15","-","-"
"3269","20230428","2","243","-77","715","230","0.34","103","-73","708","229","140","-4","7","1"
"3278","20230428","2","202","34","42","-69","4.81","137","15","41","-69","65","19","1","-"
"3279","20230428","2","837","-31","41","22","20.41","250","3","41","22","587","-34","-","-"
"3281","20230428","2","530","-121","402","-56","1.32","338","-109","303","-59","192","-12","99","3"
"3282","20230428","2","31","-20","778","-27","0.04","24","-20","602","9","7","-","176","-36"
"3283","20230428","2","214","-26","300","15","0.71","143","-25","285","14","71","-1","15","1"
"3287","20230428","2","445","-28","150","2","2.97","315","-32","149","2","130","4","1","-"
"3290","20230428","2","1961","473","196","11","10.01","1383","522","196","11","578","-49","-","-"
"3292","20230428","2","305","-33","169","-24","1.8","83","-29","134","-35","222","-4","35","11"
"3295","20230428","2","506","28","88","-19","5.75","166","35","87","-19","340","-7","1","-"
"3296","20230428","2","1844","18","24","-","76.83","1019","20","24","-","825","-2","-","-"
"3309","20230428","2","4555","-236","839","395","5.43","778","-211","830","389","3777","-25","9","6"
"3451","20230428","1","2082","-49","-","-","-","937","66","-","-","1145","-115","-","-"
"3453","20230428","2","1506","-169","19","-22","79.26","807","-140","18","-22","699","-29","1","-"
"3455","20230428","2","280","-46","94","-27","2.98","205","-39","93","-27","75","-7","1","-"
"3459","20230428","1","1231","-11","-","-","-","615","3","-","-","616","-14","-","-"
"3462","20230428","2","1371","-248","332","121","4.13","520","-122","193","3","851","-126","139","118"
"3463","20230428","1","6408","-583","-","-","-","1357","-531","-","-","5051","-52","-","-"
"3466","20230428","2","455","-113","190","-30","2.39","126","-109","190","-30","329","-4","-","-"
"3468","20230428","2","5541","23","57","-3","97.21","964","56","6","-3","4577","-33","51","-"
"3470","20230428","1","2462","62","-","-","-","1332","95","-","-","1130","-33","-","-"
"3471","20230428","2","248","-31","148","9","1.68","56","-26","100","-39","192","-5","48","48"
"3472","20230428","1","5528","76","-","-","-","4023","89","-","-","1505","-13","-","-"
"3476","20230428","2","8591","-258","519","-96","16.55","1898","-135","429","-76","6693","-123","90","-20"
"3481","20230428","2","377","-18","37","12","10.19","325","-12","32","12","52","-6","5","-"
"3487","20230428","2","775","-119","302","-77","2.57","388","-119","285","-78","387","-","17","1"
"3488","20230428","1","2662","-210","-","-","-","1850","-168","-","-","812","-42","-","-"
"3492","20230428","2","13721","-113","88","40","155.92","7658","-209","88","41","6063","96","-","-1"
"3493","20230428","1","663","2","-","-","-","529","9","-","-","134","-7","-","-"
"8951","20230428","2","1382","-205","173","-91","7.99","580","-115","161","-92","802","-90","12","1"
"8952","20230428","2","1510","-200","186","-127","8.12","766","-216","151","-122","744","16","35","-5"
"8953","20230428","2","4287","-407","211","98","20.32","930","-90","157","93","3357","-317","54","5"
"8954","20230428","2","587","-43","95","33","6.18","501","-30","75","31","86","-13","20","2"
"8955","20230428","2","235","-21","149","-12","1.58","83","-23","147","-13","152","2","2","1"
"8956","20230428","2","1778","24","131","-17","13.57","405","31","74","-72","1373","-7","57","55"
"8957","20230428","2","224","-29","381","8","0.59","162","-29","379","8","62","-","2","-"
"8958","20230428","2","4318","-77","30","-15","143.93","3094","-83","30","-15","1224","6","-","-"
"8960","20230428","2","2052","-288","102","8","20.12","460","-190","81","7","1592","-98","21","1"
"8961","20230428","2","1193","-43","166","-6","7.19","387","-51","164","-6","806","8","2","-"
"8963","20230428","2","48705","-2983","3783","460","12.87","18346","-3710","3256","456","30359","727","527","4"
"8964","20230428","2","204","-39","87","-","2.34","53","-38","46","-","151","-1","41","-"
"8966","20230428","2","147","-57","587","-28","0.25","79","-19","586","-28","68","-38","1","-"
"8967","20230428","2","87","9","640","138","0.14","47","4","631","138","40","5","9","-"
"8968","20230428","2","602","-39","146","84","4.12","239","6","145","90","363","-45","1","-6"
"8972","20230428","2","709","-237","473","-520","1.5","428","-150","463","-530","281","-87","10","10"
"8975","20230428","2","12915","2067","808","-147","15.98","2975","1971","805","-41","9940","96","3","-106"
"8976","20230428","2","463","46","4","-1","115.75","389","61","3","-1","74","-15","1","-"
"8977","20230428","2","665","22","416","-","1.6","142","-9","410","-","523","31","6","-"
"8979","20230428","1","347","-67","44","-","7.89","80","-31","-","-","267","-36","44","-"
"8984","20230428","2","525","-122","136","7","3.86","194","-44","90","10","331","-78","46","-3"
"8985","20230428","2","8350","-955","896","401","9.32","4725","-1633","764","398","3625","678","132","3"
"8986","20230428","2","852","21","54","-68","15.78","535","-22","49","-68","317","43","5","-"
"8987","20230428","2","2525","351","140","45","18.04","1031","295","140","45","1494","56","-","-"
