"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20231222","2","2951","107","17","10","173.59","1108","79","17","10","1843","28","-","-"
"2972","20231222","1","4179","38","-","-","-","728","37","-","-","3451","1","-","-"
"2979","20231222","2","6647","1031","88","-76","75.53","6177","1019","88","-76","470","12","-","-"
"2989","20231222","1","4201","53","-","-","-","573","16","-","-","3628","37","-","-"
"3226","20231222","2","219","16","53","22","4.13","148","2","53","22","71","14","-","-"
"3234","20231222","2","1516","84","48","-8","31.58","356","29","48","-8","1160","55","-","-"
"3249","20231222","2","2898","-10","30","-5","96.6","1255","-88","30","-5","1643","78","-","-"
"3269","20231222","2","423","-48","87","-29","4.86","243","-18","76","-29","180","-30","11","-"
"3279","20231222","2","735","115","10","3","73.5","357","109","10","3","378","6","-","-"
"3281","20231222","2","2002","-519","459","-45","4.36","501","-824","359","-56","1501","305","100","11"
"3282","20231222","2","75","10","220","-101","0.34","43","10","217","-54","32","-","3","-47"
"3283","20231222","2","621","-184","87","29","7.14","439","51","73","29","182","-235","14","-"
"3287","20231222","2","929","320","51","-42","18.22","649","294","50","-42","280","26","1","-"
"3290","20231222","2","1627","-149","215","9","7.57","1058","-126","215","9","569","-23","-","-"
"3292","20231222","2","4120","466","100","38","41.2","2772","283","76","18","1348","183","24","20"
"3295","20231222","2","805","80","51","-51","15.78","367","57","51","-51","438","23","-","-"
"3296","20231222","2","859","-15","36","15","23.86","225","-22","34","15","634","7","2","-"
"3309","20231222","2","4240","813","909","106","4.66","1320","290","902","106","2920","523","7","-"
"3451","20231222","1","2196","-37","-","-","-","729","-34","-","-","1467","-3","-","-"
"3455","20231222","2","1080","47","15","-5","72","544","34","14","-5","536","13","1","-"
"3459","20231222","2","2160","188","8","1","270","1155","81","8","1","1005","107","-","-"
"3462","20231222","2","713","94","788","-280","0.9","458","64","448","-172","255","30","340","-108"
"3463","20231222","1","7847","1474","8","1","980.87","2688","1262","-","-","5159","212","8","1"
"3466","20231222","2","537","27","261","9","2.06","181","4","106","9","356","23","155","-"
"3468","20231222","2","6538","900","65","-9","100.58","2907","805","65","-9","3631","95","-","-"
"3470","20231222","1","1874","112","-","-","-","911","77","-","-","963","35","-","-"
"3471","20231222","2","332","74","23","-8","14.43","185","43","23","-8","147","31","-","-"
"3472","20231222","1","2863","-99","-","-","-","1792","-162","-","-","1071","63","-","-"
"3476","20231222","2","19335","1105","53","-330","364.81","7503","279","52","-330","11832","826","1","-"
"3481","20231222","2","658","233","19","-8","34.63","470","216","19","-8","188","17","-","-"
"3487","20231222","2","1477","223","10","1","147.7","861","153","10","1","616","70","-","-"
"3488","20231222","1","2827","-35","-","-","-","1788","-74","-","-","1039","39","-","-"
"3492","20231222","2","6923","560","859","-72","8.06","1111","51","859","-72","5812","509","-","-"
"3493","20231222","2","1254","-31","-","-1","-","999","-51","-","-1","255","20","-","-"
"8951","20231222","2","362","28","234","-22","1.55","126","23","205","-22","236","5","29","-"
"8952","20231222","2","396","-5","101","-4","3.92","157","-9","92","-4","239","4","9","-"
"8953","20231222","2","2865","197","1193","-214","2.4","607","-18","1144","-214","2258","215","49","-"
"8954","20231222","2","1449","-271","123","56","11.78","836","-91","106","56","613","-180","17","-"
"8955","20231222","2","250","-82","29","-13","8.62","94","-48","23","-13","156","-34","6","-"
"8956","20231222","2","1946","-34","224","15","8.69","576","-39","222","15","1370","5","2","-"
"8957","20231222","2","644","167","139","-2","4.63","454","142","138","-2","190","25","1","-"
"8958","20231222","2","3231","43","85","28","38.01","1302","99","85","28","1929","-56","-","-"
"8960","20231222","2","1976","-13","41","24","48.2","695","-22","24","24","1281","9","17","-"
"8961","20231222","2","2451","582","27","-46","90.78","1448","620","27","-26","1003","-38","-","-20"
"8963","20231222","2","54155","-3961","1838","71","29.46","19418","-3584","1664","53","34737","-377","174","18"
"8964","20231222","2","671","65","62","15","10.82","267","39","21","15","404","26","41","-"
"8966","20231222","2","5568","399","10","-18","556.8","4043","300","9","-18","1525","99","1","-"
"8967","20231222","2","169","18","204","-43","0.83","92","15","196","-43","77","3","8","-"
"8968","20231222","2","577","-184","1366","326","0.42","122","-51","710","207","455","-133","656","119"
"8972","20231222","2","3350","-226","291","11","11.51","3071","-184","291","11","279","-42","-","-"
"8975","20231222","2","2119","177","-","-","-","1006","155","-","-","1113","22","-","-"
"8976","20231222","2","61","2","17","-13","3.59","19","2","16","-13","42","-","1","-"
"8977","20231222","2","872","94","543","-1","1.61","418","69","538","-","454","25","5","-1"
"8979","20231222","1","758","147","45","1","16.84","427","147","-","-","331","-","45","1"
"8984","20231222","2","3292","2015","41","7","80.29","2235","1776","21","7","1057","239","20","-"
"8985","20231222","2","17324","-2423","290","101","59.74","11622","-1875","229","101","5702","-548","61","-"
"8986","20231222","2","999","-111","23","-1359","43.43","535","-123","23","-1359","464","12","-","-"
"8987","20231222","2","1047","133","454","-42","2.31","198","13","454","-42","849","120","-","-"
