"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20231201","2","2566","207","35","6","73.31","791","146","35","6","1775","61","-","-"
"2972","20231201","1","4200","-81","-","-","-","689","-41","-","-","3511","-40","-","-"
"2979","20231201","2","6124","-585","227","39","26.98","5631","-557","227","39","493","-28","-","-"
"2989","20231201","1","3925","-61","-","-","-","402","-74","-","-","3523","13","-","-"
"3226","20231201","2","209","31","50","-14","4.18","159","17","50","-14","50","14","-","-"
"3234","20231201","2","1473","117","55","-1","26.78","365","-9","55","-","1108","126","-","-1"
"3249","20231201","2","3661","-500","24","-8","152.54","1561","-591","24","-8","2100","91","-","-"
"3269","20231201","2","397","-12","110","-5","3.61","232","-6","99","-5","165","-6","11","-"
"3279","20231201","2","721","269","31","-24","23.26","244","159","31","-24","477","110","-","-"
"3281","20231201","2","1715","-235","245","-355","7","602","-349","174","-334","1113","114","71","-21"
"3282","20231201","2","71","-5","12","8","5.92","39","-5","12","8","32","-","-","-"
"3283","20231201","2","635","-127","201","138","3.16","229","-45","187","124","406","-82","14","14"
"3287","20231201","2","638","15","147","4","4.34","398","20","146","4","240","-5","1","-"
"3290","20231201","2","1757","25","214","6","8.21","1158","-35","214","6","599","60","-","-"
"3292","20231201","2","2530","768","92","35","27.5","1874","601","88","35","656","167","4","-"
"3295","20231201","2","654","-54","139","-42","4.71","252","-74","139","-42","402","20","-","-"
"3296","20231201","2","817","-11","24","-16","34.04","210","24","22","-16","607","-35","2","-"
"3309","20231201","2","3094","-1250","544","290","5.69","318","-68","537","290","2776","-1182","7","-"
"3451","20231201","1","2374","159","-","-","-","841","96","-","-","1533","63","-","-"
"3455","20231201","2","1013","101","53","-2","19.11","486","12","52","-2","527","89","1","-"
"3459","20231201","2","1975","-312","2","-","987.5","1089","-286","2","-","886","-26","-","-"
"3462","20231201","2","455","55","1395","-217","0.33","241","53","666","-131","214","2","729","-86"
"3463","20231201","1","7252","-231","-","-","-","2204","-254","-","-","5048","23","-","-"
"3466","20231201","2","732","-49","161","-23","4.55","285","-145","33","-23","447","96","128","-"
"3468","20231201","2","6268","787","66","-6","94.97","2338","607","66","-6","3930","180","-","-"
"3470","20231201","1","1546","170","-","-","-","714","173","-","-","832","-3","-","-"
"3471","20231201","2","235","42","49","-43","4.8","115","44","49","-43","120","-2","-","-"
"3472","20231201","1","3706","94","-","-","-","2731","1","-","-","975","93","-","-"
"3476","20231201","2","18595","2341","3801","-22610","4.89","7371","-324","3387","-16961","11224","2665","414","-5649"
"3481","20231201","2","463","71","9","3","51.44","276","40","9","3","187","31","-","-"
"3487","20231201","2","1125","26","6","5","187.5","563","-28","6","5","562","54","-","-"
"3488","20231201","1","2844","-216","-","-","-","1904","144","-","-","940","-360","-","-"
"3492","20231201","2","6659","-691","985","-75","6.76","1096","-782","985","-75","5563","91","-","-"
"3493","20231201","1","1905","-653","-","-1","-","1628","-653","-","-","277","-","-","-1"
"8951","20231201","2","413","33","262","35","1.58","164","39","223","35","249","-6","39","-"
"8952","20231201","2","485","51","74","-40","6.55","209","35","65","-40","276","16","9","-"
"8953","20231201","2","3305","-2506","305","-136","10.84","663","-1009","256","-136","2642","-1497","49","-"
"8954","20231201","2","999","-221","72","14","13.88","616","6","55","14","383","-227","17","-"
"8955","20231201","2","410","40","84","36","4.88","204","19","78","36","206","21","6","-"
"8956","20231201","2","2638","322","342","-53","7.71","782","181","314","-53","1856","141","28","-"
"8957","20231201","2","365","138","120","-4","3.04","251","85","119","-4","114","53","1","-"
"8958","20231201","2","3598","-927","293","277","12.28","1313","-337","293","277","2285","-590","-","-"
"8960","20231201","2","2054","665","53","15","38.75","869","646","36","15","1185","19","17","-"
"8961","20231201","2","1645","-436","51","-11","32.25","814","-534","31","-11","831","98","20","-"
"8963","20231201","2","55378","648","1994","-4","27.77","21153","388","1853","-5","34225","260","141","1"
"8964","20231201","2","566","-51","51","5","11.1","171","-60","10","5","395","9","41","-"
"8966","20231201","2","4524","2489","43","25","105.21","3081","2377","42","25","1443","112","1","-"
"8967","20231201","2","160","-12","186","-78","0.86","75","-2","178","-78","85","-10","8","-"
"8968","20231201","2","813","-34","618","-54","1.32","172","-28","422","22","641","-6","196","-76"
"8972","20231201","2","2662","-439","416","-117","6.4","2294","-323","416","-117","368","-116","-","-"
"8975","20231201","2","1807","-30","-","-","-","711","-31","-","-","1096","1","-","-"
"8976","20231201","2","94","29","23","-83","4.09","54","30","22","-83","40","-1","1","-"
"8977","20231201","2","764","101","547","38","1.4","366","109","541","38","398","-8","6","-"
"8979","20231201","1","567","72","44","-","12.89","235","60","-","-","332","12","44","-"
"8984","20231201","2","1553","232","121","-80","12.83","763","187","101","-80","790","45","20","-"
"8985","20231201","2","20324","-159","185","-","109.86","13859","-224","124","-","6465","65","61","-"
"8986","20231201","2","884","-398","35","-42","25.26","443","17","35","-42","441","-415","-","-"
"8987","20231201","2","983","162","662","118","1.48","102","26","662","118","881","136","-","-"
