"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230519","2","3048","-5","6","-9","508","780","1","6","-9","2268","-6","-","-"
"2972","20230519","1","10667","-954","1","-","10667","6553","-846","-","-","4114","-108","1","-"
"2979","20230519","2","529","-38","18","-30","29.39","323","-37","18","-30","206","-1","-","-"
"2989","20230519","1","6094","-38","-","-","-","3608","-56","-","-","2486","18","-","-"
"3226","20230519","2","67","41","211","33","0.32","52","42","198","44","15","-1","13","-11"
"3234","20230519","2","792","37","404","-24","1.96","208","8","338","-24","584","29","66","-"
"3249","20230519","2","686","-173","214","-8","3.21","161","-205","214","-8","525","32","-","-"
"3269","20230519","2","245","3","863","81","0.28","106","4","856","81","139","-1","7","-"
"3278","20230519","2","118","-80","18","-22","6.56","74","-55","17","-22","44","-25","1","-"
"3279","20230519","2","894","33","96","18","9.31","211","-57","48","-1","683","90","48","19"
"3281","20230519","2","2990","2448","27519","27287","0.11","1673","1336","22008","21875","1317","1112","5511","5412"
"3282","20230519","2","51","13","752","8","0.07","41","13","634","46","10","-","118","-38"
"3283","20230519","2","152","3","279","-2","0.54","109","27","244","-12","43","-24","35","10"
"3287","20230519","2","567","165","166","6","3.42","357","96","165","6","210","69","1","-"
"3290","20230519","2","2174","92","191","3","11.38","1547","57","191","3","627","35","-","-"
"3292","20230519","2","307","13","161","-54","1.91","98","4","137","13","209","9","24","-67"
"3295","20230519","2","422","-179","63","8","6.7","137","-92","62","8","285","-87","1","-"
"3296","20230519","2","1719","-146","51","31","33.71","946","-65","51","31","773","-81","-","-"
"3309","20230519","2","3690","-415","1051","108","3.51","225","-82","1042","108","3465","-333","9","-"
"3451","20230519","1","1865","-7","-","-","-","793","17","-","-","1072","-24","-","-"
"3453","20230519","2","1540","-108","53","31","29.06","859","46","52","31","681","-154","1","-"
"3455","20230519","2","390","136","100","12","3.9","328","140","99","12","62","-4","1","-"
"3459","20230519","1","1189","15","-","-","-","579","5","-","-","610","10","-","-"
"3462","20230519","2","1379","136","621","176","2.22","449","-51","228","39","930","187","393","137"
"3463","20230519","1","6720","510","1","1","6720","1488","385","-","-","5232","125","1","1"
"3466","20230519","2","381","-62","147","-14","2.59","52","-57","147","-14","329","-5","-","-"
"3468","20230519","2","5101","-405","82","-9","62.21","783","-212","31","-9","4318","-193","51","-"
"3470","20230519","1","2308","-2","-","-","-","1131","-15","-","-","1177","13","-","-"
"3471","20230519","2","328","-50","74","-31","4.43","206","43","74","-31","122","-93","-","-"
"3472","20230519","1","5414","24","-","-","-","3974","6","-","-","1440","18","-","-"
"3476","20230519","2","9841","377","55","-75","178.93","3200","430","44","-47","6641","-53","11","-28"
"3481","20230519","2","291","-36","65","22","4.48","249","-38","45","7","42","2","20","15"
"3487","20230519","2","583","-120","213","12","2.74","217","-101","198","-","366","-19","15","12"
"3488","20230519","1","2325","-314","-","-","-","1592","-259","-","-","733","-55","-","-"
"3492","20230519","2","13344","-964","39","-8","342.15","6904","-737","39","-8","6440","-227","-","-"
"3493","20230519","1","606","-28","-","-","-","488","-24","-","-","118","-4","-","-"
"8951","20230519","2","2635","558","253","-3","10.42","1025","-3","242","-3","1610","561","11","-"
"8952","20230519","2","1630","-36","282","54","5.78","962","-2","268","54","668","-34","14","-"
"8953","20230519","2","5473","1157","82","-59","66.74","1104","65","28","-59","4369","1092","54","-"
"8954","20230519","2","854","206","113","16","7.56","519","16","93","16","335","190","20","-"
"8955","20230519","2","329","3","197","23","1.67","177","6","196","24","152","-3","1","-1"
"8956","20230519","2","1964","43","56","-30","35.07","587","23","54","-30","1377","20","2","-"
"8957","20230519","2","185","-28","343","-7","0.54","120","-31","331","-17","65","3","12","10"
"8958","20230519","2","5441","34","49","43","111.04","3169","-415","49","43","2272","449","-","-"
"8960","20230519","2","1708","-442","207","119","8.25","289","-108","117","50","1419","-334","90","69"
"8961","20230519","2","1145","87","41","-55","27.93","439","85","39","-55","706","2","2","-"
"8963","20230519","2","52734","-168","2890","-382","18.25","22143","-133","2363","-382","30591","-35","527","-"
"8964","20230519","2","243","-37","74","-4","3.28","60","-49","33","-4","183","12","41","-"
"8966","20230519","2","107","-14","770","9","0.14","41","-12","769","9","66","-2","1","-"
"8967","20230519","2","99","3","431","-78","0.23","49","8","422","-78","50","-5","9","-"
"8968","20230519","2","905","272","78","46","11.6","214","17","77","46","691","255","1","-"
"8972","20230519","2","549","-21","137","55","4.01","374","-19","59","3","175","-2","78","52"
"8975","20230519","2","11718","10","703","-64","16.67","1682","-110","702","-64","10036","120","1","-"
"8976","20230519","2","712","26","62","5","11.48","572","12","61","5","140","14","1","-"
"8977","20230519","2","519","-22","495","74","1.05","66","-33","489","74","453","11","6","-"
"8979","20230519","1","265","-19","44","-1","6.02","81","-16","-","-","184","-3","44","-1"
"8984","20230519","2","609","-43","68","-33","8.96","184","-61","32","-28","425","18","36","-5"
"8985","20230519","2","7868","637","927","11","8.49","4060","249","795","11","3808","388","132","-"
"8986","20230519","2","892","19","208","80","4.29","653","29","203","80","239","-10","5","-"
"8987","20230519","2","2244","-253","74","32","30.32","880","-95","74","32","1364","-158","-","-"
