"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230810","2","2503","-7","49","-66","51.08","581","-28","49","-66","1922","21","-","-"
"2972","20230810","1","3938","-84","-","-","-","507","-144","-","-","3431","60","-","-"
"2979","20230810","2","2684","34","-","-","-","2424","29","-","-","260","5","-","-"
"2989","20230810","1","2002","-33","-","-","-","818","-41","-","-","1184","8","-","-"
"3226","20230810","2","130","29","76","3","1.71","104","24","76","3","26","5","-","-"
"3234","20230810","2","1297","-734","98","26","13.23","395","-87","98","26","902","-647","-","-"
"3249","20230810","2","1255","-24","231","124","5.43","511","9","231","124","744","-33","-","-"
"3269","20230810","2","250","3","60","28","4.17","106","1","53","28","144","2","7","-"
"3278","20230810","2","278","22","92","-42","3.02","255","13","1","-9","23","9","91","-33"
"3279","20230810","2","709","-43","23","10","30.83","191","-31","23","10","518","-12","-","-"
"3281","20230810","2","2940","-535","1856","84","1.58","1444","-418","365","94","1496","-117","1491","-10"
"3282","20230810","2","391","328","2840","2653","0.14","168","133","2704","2517","223","195","136","136"
"3283","20230810","2","462","-131","293","197","1.58","323","-126","293","198","139","-5","-","-1"
"3287","20230810","2","1117","-79","68","-18","16.43","729","-77","66","-18","388","-2","2","-"
"3290","20230810","2","1796","-177","144","-8","12.47","1347","-180","144","-8","449","3","-","-"
"3292","20230810","2","572","-46","193","47","2.96","259","-57","189","47","313","11","4","-"
"3295","20230810","2","451","-38","490","51","0.92","134","-41","489","51","317","3","1","-"
"3296","20230810","2","1400","-64","34","6","41.18","735","-16","34","6","665","-48","-","-"
"3309","20230810","2","4521","531","763","44","5.93","196","7","754","44","4325","524","9","-"
"3451","20230810","1","1897","38","-","-","-","755","48","-","-","1142","-10","-","-"
"3453","20230810","2","1446","113","108","5","13.39","1110","116","107","5","336","-3","1","-"
"3455","20230810","2","895","67","157","-2","5.7","668","56","156","-2","227","11","1","-"
"3459","20230810","2","1541","69","5","5","308.2","971","53","5","5","570","16","-","-"
"3462","20230810","2","2327","28","1060","-403","2.2","134","22","783","-195","2193","6","277","-208"
"3463","20230810","1","3026","-179","1","-","3026","1069","-213","-","-","1957","34","1","-"
"3466","20230810","2","2631","-377","454","-2","5.8","2086","-353","454","6","545","-24","-","-8"
"3468","20230810","2","72554","67871","82070","81922","0.88","66739","66259","76370","76222","5815","1612","5700","5700"
"3470","20230810","1","1296","40","-","-","-","425","28","-","-","871","12","-","-"
"3471","20230810","2","435","-451","984","-3062","0.44","332","-170","798","-2245","103","-281","186","-817"
"3472","20230810","1","5195","93","-","-","-","3984","72","-","-","1211","21","-","-"
"3476","20230810","2","9918","-109","237","36","41.85","2711","227","226","36","7207","-336","11","-"
"3481","20230810","2","353","-5","37","2","9.54","256","-4","32","2","97","-1","5","-"
"3487","20230810","2","1704","20","66","-19","25.82","1305","25","66","-19","399","-5","-","-"
"3488","20230810","1","2348","185","-","-","-","991","-209","-","-","1357","394","-","-"
"3492","20230810","2","8052","414","616","447","13.07","1268","-281","616","447","6784","695","-","-"
"3493","20230810","1","2338","-111","-","-","-","2107","-113","-","-","231","2","-","-"
"8951","20230810","2","1297","-277","297","9","4.37","157","-32","270","3","1140","-245","27","6"
"8952","20230810","2","364","-36","134","29","2.72","114","-12","117","27","250","-24","17","2"
"8953","20230810","2","10144","-2072","322","172","31.5","2008","-1805","268","172","8136","-267","54","-"
"8954","20230810","2","461","-37","153","54","3.01","257","-125","133","54","204","88","20","-"
"8955","20230810","2","316","-10","46","17","6.87","162","-4","45","17","154","-6","1","-"
"8956","20230810","2","1346","-29","263","12","5.12","168","-1","261","12","1178","-28","2","-"
"8957","20230810","2","228","-25","430","-4","0.53","173","-2","428","-4","55","-23","2","-"
"8958","20230810","2","2432","107","136","-4","17.88","942","64","136","-4","1490","43","-","-"
"8960","20230810","2","2770","-74","128","50","21.64","1367","-126","107","50","1403","52","21","-"
"8961","20230810","2","889","88","105","4","8.47","318","88","103","4","571","-","2","-"
"8963","20230810","2","38345","-7264","11723","-11890","3.27","12544","-2135","10995","-10647","25801","-5129","728","-1243"
"8964","20230810","2","1006","-50","60","5","16.77","747","-32","17","5","259","-18","43","-"
"8966","20230810","2","3692","3","148","-197","24.95","2603","11","147","-197","1089","-8","1","-"
"8967","20230810","2","145","-39","343","41","0.42","84","-33","334","41","61","-6","9","-"
"8968","20230810","2","1095","362","209","-41","5.24","579","306","208","-41","516","56","1","-"
"8972","20230810","2","612","-171","429","179","1.43","483","-172","249","179","129","1","180","-"
"8975","20230810","2","11381","17","92","-1","123.71","920","9","92","-1","10461","8","-","-"
"8976","20230810","2","78","-4","144","-8","0.54","14","3","142","-8","64","-7","2","-"
"8977","20230810","2","464","-17","353","-48","1.31","214","-9","347","-48","250","-8","6","-"
"8979","20230810","1","707","22","44","-","16.07","386","-1","-","-","321","23","44","-"
"8984","20230810","2","808","-156","110","4","7.35","260","-141","97","4","548","-15","13","-"
"8985","20230810","2","14434","-5346","581","262","24.84","8756","-1795","460","262","5678","-3551","121","-"
"8986","20230810","2","803","183","53","21","15.15","512","161","48","21","291","22","5","-"
"8987","20230810","2","1178","-78","607","-16","1.94","73","26","488","14","1105","-104","119","-30"
