"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20231020","2","2358","13","18","-6","131","600","10","18","-6","1758","3","-","-"
"2972","20231020","1","4550","1140","-","-","-","706","64","-","-","3844","1076","-","-"
"2979","20231020","2","6332","1631","174","18","36.39","5890","1575","174","18","442","56","-","-"
"2989","20231020","1","4419","303","-","-","-","920","325","-","-","3499","-22","-","-"
"3226","20231020","2","239","46","89","-149","2.69","198","44","79","-159","41","2","10","10"
"3234","20231020","2","1390","21","54","-818","25.74","413","25","54","-818","977","-4","-","-"
"3249","20231020","2","3365","-299","73","-619","46.1","1594","-273","73","-619","1771","-26","-","-"
"3269","20231020","2","520","64","383","-642","1.36","344","60","331","-561","176","4","52","-81"
"3278","20231020","2","153","-21","-","-10","-","151","-18","-","-10","2","-3","-","-"
"3279","20231020","2","605","-10","1","-300","605","118","-8","1","-300","487","-2","-","-"
"3281","20231020","2","2580","-267","505","-275","5.11","1270","-264","224","-275","1310","-3","281","-"
"3282","20231020","2","122","40","15","-426","8.13","59","15","15","-426","63","25","-","-"
"3283","20231020","2","647","223","60","-563","10.78","490","216","60","-563","157","7","-","-"
"3287","20231020","2","934","50","64","4","14.59","589","45","63","4","345","5","1","-"
"3290","20231020","2","1921","103","144","40","13.34","1338","-28","144","40","583","131","-","-"
"3292","20231020","2","827","14","96","-750","8.61","436","13","92","-750","391","1","4","-"
"3295","20231020","2","625","-248","367","-882","1.7","250","16","367","-882","375","-264","-","-"
"3296","20231020","2","693","20","42","-2","16.5","103","-6","40","-2","590","26","2","-"
"3309","20231020","2","4780","229","416","-1174","11.49","614","229","309","-1274","4166","-","107","100"
"3451","20231020","1","1324","-175","-","-","-","539","5","-","-","785","-180","-","-"
"3453","20231020","2","198","-145","39","-37","5.08","73","-8","39","-37","125","-137","-","-"
"3455","20231020","2","994","53","102","-13","9.75","581","9","101","-13","413","44","1","-"
"3459","20231020","2","1531","44","-","-4","-","881","4","-","-4","650","40","-","-"
"3462","20231020","2","1070","-286","1377","-98","0.78","184","-58","711","-83","886","-228","666","-15"
"3463","20231020","1","5787","189","4","4","1446.75","1043","186","-","-","4744","3","4","4"
"3466","20231020","2","858","-214","274","-611","3.13","507","-162","216","-669","351","-52","58","58"
"3468","20231020","2","4157","-258","156","28","26.65","1186","167","156","28","2971","-425","-","-"
"3470","20231020","1","1281","-98","-","-","-","484","-29","-","-","797","-69","-","-"
"3471","20231020","2","329","3","100","-235","3.29","194","3","100","-235","135","-","-","-"
"3472","20231020","1","4859","-38","-","-","-","3810","30","-","-","1049","-68","-","-"
"3476","20231020","2","8169","-808","1451","388","5.63","2834","12","438","95","5335","-820","1013","293"
"3481","20231020","2","477","-238","9","-20","53","334","-231","9","-14","143","-7","-","-6"
"3487","20231020","2","1294","38","5","3","258.8","830","34","5","3","464","4","-","-"
"3488","20231020","1","2656","5","-","-","-","1473","43","-","-","1183","-38","-","-"
"3492","20231020","2","8175","-146","914","27","8.94","2704","393","914","27","5471","-539","-","-"
"3493","20231020","1","3266","-1180","-","-","-","2989","-1172","-","-","277","-8","-","-"
"8951","20231020","2","496","-8","139","-15","3.57","210","-","115","-26","286","-8","24","11"
"8952","20231020","2","454","27","399","68","1.14","191","26","370","49","263","1","29","19"
"8953","20231020","2","9357","-1610","313","-186","29.89","2298","-609","264","-186","7059","-1001","49","-"
"8954","20231020","2","319","-54","62","-340","5.15","202","-28","45","-340","117","-26","17","-"
"8955","20231020","2","305","20","13","-290","23.46","144","13","12","-290","161","7","1","-"
"8956","20231020","2","1401","51","398","-1002","3.52","184","65","346","-1002","1217","-14","52","-"
"8957","20231020","2","399","52","323","-53","1.24","188","27","322","-53","211","25","1","-"
"8958","20231020","2","4005","-82","26","12","154.04","1603","-80","26","12","2402","-2","-","-"
"8960","20231020","2","2094","-101","38","-524","55.11","1057","-69","21","-524","1037","-32","17","-"
"8961","20231020","2","2036","200","414","-1836","4.92","1258","226","414","-1836","778","-26","-","-"
"8963","20231020","2","57431","3224","1307","-1410","43.94","22998","2647","1167","-1410","34433","577","140","-"
"8964","20231020","2","822","287","44","-247","18.68","532","255","3","-247","290","32","41","-"
"8966","20231020","2","1801","-925","47","-","38.32","783","-920","46","-","1018","-5","1","-"
"8967","20231020","2","110","-31","252","-310","0.44","56","-32","244","-310","54","1","8","-"
"8968","20231020","2","1221","-37","164","46","7.45","583","-12","164","46","638","-25","-","-"
"8972","20231020","2","610","170","382","-412","1.6","457","134","282","-412","153","36","100","-"
"8975","20231020","2","1590","-545","144","139","11.04","819","-434","-","-","771","-111","144","139"
"8976","20231020","2","150","-2","55","-254","2.73","103","-3","54","-254","47","1","1","-"
"8977","20231020","2","552","-56","347","39","1.59","292","49","341","39","260","-105","6","-"
"8979","20231020","1","598","74","44","-","13.59","238","15","-","-","360","59","44","-"
"8984","20231020","2","3207","-296","157","-387","20.43","2325","-195","89","-387","882","-101","68","-"
"8985","20231020","2","20080","3526","313","-1215","64.15","14483","3203","251","-1210","5597","323","62","-5"
"8986","20231020","2","1480","-654","2902","-4363","0.51","563","-653","2713","-3092","917","-1","189","-1271"
"8987","20231020","2","813","-114","596","-999","1.36","110","31","596","-999","703","-145","-","-"
