"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230609","2","2668","-76","7","-3","381.14","564","-28","7","-3","2104","-48","-","-"
"2972","20230609","1","6690","-1876","1","-","6690","2782","-1553","-","-","3908","-323","1","-"
"2979","20230609","2","680","57","3","-","226.67","468","61","3","-","212","-4","-","-"
"2989","20230609","1","3903","-175","-","-","-","2681","-53","-","-","1222","-122","-","-"
"3226","20230609","2","29","-6","114","-42","0.25","13","-6","112","-30","16","-","2","-12"
"3234","20230609","2","750","-95","280","-21","2.68","178","-95","214","-21","572","-","66","-"
"3249","20230609","2","618","-207","244","38","2.53","154","-103","244","38","464","-104","-","-"
"3269","20230609","2","217","-8","545","42","0.4","79","-5","538","42","138","-3","7","-"
"3278","20230609","2","159","-190","20","-12","7.95","105","-14","19","-12","54","-176","1","-"
"3279","20230609","2","703","2","64","-58","10.98","207","-1","32","-44","496","3","32","-14"
"3281","20230609","2","1145","-31","5457","-94","0.21","608","-","3333","49","537","-31","2124","-143"
"3282","20230609","2","46","-18","551","-3","0.08","36","-14","453","-13","10","-4","98","10"
"3283","20230609","2","221","-243","508","-1242","0.44","178","-182","487","-1094","43","-61","21","-148"
"3287","20230609","2","738","-4","227","-29","3.25","462","-13","226","-29","276","9","1","-"
"3290","20230609","2","2151","-158","154","6","13.97","1531","-52","154","6","620","-106","-","-"
"3292","20230609","2","669","236","135","-194","4.96","448","248","105","-200","221","-12","30","6"
"3295","20230609","2","449","37","96","-24","4.68","183","84","95","-24","266","-47","1","-"
"3296","20230609","2","1787","-43","61","-","29.3","1052","3","61","-","735","-46","-","-"
"3309","20230609","2","4601","366","794","-136","5.79","247","-43","785","-128","4354","409","9","-8"
"3451","20230609","1","2018","71","-","-","-","884","75","-","-","1134","-4","-","-"
"3453","20230609","2","1859","-144","34","1","54.68","1256","-121","33","1","603","-23","1","-"
"3455","20230609","2","254","-104","218","43","1.17","189","-85","217","43","65","-19","1","-"
"3459","20230609","1","1302","-32","-","-","-","658","-27","-","-","644","-5","-","-"
"3462","20230609","2","1727","304","529","-170","3.26","320","15","181","-22","1407","289","348","-148"
"3463","20230609","1","6849","-913","-","-","-","2412","51","-","-","4437","-964","-","-"
"3466","20230609","2","366","-5","357","79","1.03","41","5","268","11","325","-10","89","68"
"3468","20230609","2","4545","-258","41","-28","110.85","571","-211","41","23","3974","-47","-","-51"
"3470","20230609","1","1675","-223","-","-","-","706","-138","-","-","969","-85","-","-"
"3471","20230609","2","273","-61","140","68","1.95","180","-8","140","68","93","-53","-","-"
"3472","20230609","1","5077","-117","-","-","-","3617","-134","-","-","1460","17","-","-"
"3476","20230609","2","9138","-546","56","7","163.18","2826","-408","45","7","6312","-138","11","-"
"3481","20230609","2","268","-33","52","-4","5.15","238","-29","20","-4","30","-4","32","-"
"3487","20230609","2","538","-65","266","41","2.02","196","-33","234","50","342","-32","32","-9"
"3488","20230609","1","2642","-63","-","-","-","1904","37","-","-","738","-100","-","-"
"3492","20230609","2","11975","-120","32","-","374.22","5459","-152","32","-","6516","32","-","-"
"3493","20230609","1","886","-20","-","-","-","791","-21","-","-","95","1","-","-"
"8951","20230609","2","2049","-35","119","10","17.22","609","-162","106","8","1440","127","13","2"
"8952","20230609","2","1209","-190","117","-60","10.33","627","-77","102","-62","582","-113","15","2"
"8953","20230609","2","6411","201","225","55","28.49","1163","-184","171","55","5248","385","54","-"
"8954","20230609","2","445","-477","123","29","3.62","367","-315","103","32","78","-162","20","-3"
"8955","20230609","2","206","-113","219","-3","0.94","47","-68","218","-3","159","-45","1","-"
"8956","20230609","2","1498","-218","37","7","40.49","231","-213","35","7","1267","-5","2","-"
"8957","20230609","2","337","175","307","-166","1.1","173","65","305","6","164","110","2","-172"
"8958","20230609","2","3287","-264","89","25","36.93","1509","-128","89","25","1778","-136","-","-"
"8960","20230609","2","1810","-26","90","58","20.11","355","189","69","58","1455","-215","21","-"
"8961","20230609","2","1083","-24","30","-71","36.1","359","-31","28","-71","724","7","2","-"
"8963","20230609","2","56107","3082","2661","-483","21.08","24534","2383","2130","-486","31573","699","531","3"
"8964","20230609","2","501","187","190","136","2.64","92","7","149","136","409","180","41","-"
"8966","20230609","2","475","53","824","-392","0.58","298","45","823","-373","177","8","1","-19"
"8967","20230609","2","50","-8","471","-35","0.11","21","-4","462","-35","29","-4","9","-"
"8968","20230609","2","869","-34","79","-12","11","303","26","78","-12","566","-60","1","-"
"8972","20230609","2","600","-16","39","-111","15.38","455","6","39","-71","145","-22","-","-40"
"8975","20230609","2","12126","728","701","-1","17.3","1542","206","701","-1","10584","522","-","-"
"8976","20230609","2","378","-234","69","-60","5.48","248","-162","67","-60","130","-72","2","-"
"8977","20230609","2","437","-56","533","13","0.82","144","26","527","13","293","-82","6","-"
"8979","20230609","1","290","20","45","1","6.44","109","26","-","-","181","-6","45","1"
"8984","20230609","2","610","31","61","-29","10","155","57","50","-17","455","-26","11","-12"
"8985","20230609","2","8937","1296","372","-224","24.02","4823","898","240","-224","4114","398","132","-"
"8986","20230609","2","941","14","14","-1","67.21","681","23","9","-1","260","-9","5","-"
"8987","20230609","2","2089","42","106","34","19.71","708","247","106","34","1381","-205","-","-"
