"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20231229","2","2723","-228","24","7","113.46","945","-163","24","7","1778","-65","-","-"
"2972","20231229","1","4184","5","-","-","-","763","35","-","-","3421","-30","-","-"
"2979","20231229","2","5805","-842","53","-35","109.53","5392","-785","53","-35","413","-57","-","-"
"2989","20231229","1","3956","-245","-","-","-","362","-211","-","-","3594","-34","-","-"
"3226","20231229","2","168","-51","64","11","2.63","118","-30","64","11","50","-21","-","-"
"3234","20231229","2","1361","-155","75","27","18.15","187","-169","75","27","1174","14","-","-"
"3249","20231229","2","2329","-569","57","27","40.86","1462","207","57","27","867","-776","-","-"
"3269","20231229","2","403","-20","73","-14","5.52","231","-12","62","-14","172","-8","11","-"
"3279","20231229","2","650","-85","15","5","43.33","271","-86","15","5","379","1","-","-"
"3281","20231229","2","1766","-236","455","-4","3.88","341","-160","363","4","1425","-76","92","-8"
"3282","20231229","2","71","-4","251","31","0.28","39","-4","246","29","32","-","5","2"
"3283","20231229","2","402","-219","209","122","1.92","232","-207","95","22","170","-12","114","100"
"3287","20231229","2","948","19","43","-8","22.05","650","1","42","-8","298","18","1","-"
"3290","20231229","2","1443","-184","215","-","6.71","937","-121","215","-","506","-63","-","-"
"3292","20231229","2","2616","-1504","63","-37","41.52","1116","-1656","59","-17","1500","152","4","-20"
"3295","20231229","2","942","137","20","-31","47.1","482","115","20","-31","460","22","-","-"
"3296","20231229","2","894","35","42","6","21.29","234","9","40","6","660","26","2","-"
"3309","20231229","2","3141","-1099","866","-43","3.63","440","-880","859","-43","2701","-219","7","-"
"3451","20231229","1","2098","-98","-","-","-","651","-78","-","-","1447","-20","-","-"
"3455","20231229","2","901","-179","22","7","40.95","358","-186","21","7","543","7","1","-"
"3459","20231229","2","2072","-88","5","-3","414.4","1130","-25","5","-3","942","-63","-","-"
"3462","20231229","2","590","-123","845","57","0.7","364","-94","491","43","226","-29","354","14"
"3463","20231229","1","6533","-1314","1","-7","6533","1484","-1204","-","-","5049","-110","1","-7"
"3466","20231229","2","383","-154","283","22","1.35","105","-76","128","22","278","-78","155","-"
"3468","20231229","2","6210","-328","45","-20","138","2594","-313","45","-20","3616","-15","-","-"
"3470","20231229","1","1984","110","-","-","-","908","-3","-","-","1076","113","-","-"
"3471","20231229","2","310","-22","30","7","10.33","174","-11","30","7","136","-11","-","-"
"3472","20231229","1","2364","-499","-","-","-","1317","-475","-","-","1047","-24","-","-"
"3476","20231229","2","18769","-566","66","13","284.38","6350","-1153","65","13","12419","587","1","-"
"3481","20231229","2","422","-236","19","-","22.21","240","-230","19","-","182","-6","-","-"
"3487","20231229","2","1287","-190","19","9","67.74","849","-12","19","9","438","-178","-","-"
"3488","20231229","1","2975","148","-","-","-","1965","177","-","-","1010","-29","-","-"
"3492","20231229","2","6813","-110","950","91","7.17","1078","-33","949","90","5735","-77","1","1"
"3493","20231229","2","1160","-94","1","1","1160","924","-75","1","1","236","-19","-","-"
"8951","20231229","2","347","-15","186","-48","1.87","96","-30","154","-51","251","15","32","3"
"8952","20231229","2","369","-27","126","25","2.93","139","-18","117","25","230","-9","9","-"
"8953","20231229","2","2461","-404","1292","99","1.9","201","-406","1243","99","2260","2","49","-"
"8954","20231229","2","1197","-252","96","-27","12.47","687","-149","79","-27","510","-103","17","-"
"8955","20231229","2","224","-26","23","-6","9.74","88","-6","17","-6","136","-20","6","-"
"8956","20231229","2","1926","-20","206","-18","9.35","553","-23","204","-18","1373","3","2","-"
"8957","20231229","2","612","-32","160","21","3.83","476","22","159","21","136","-54","1","-"
"8958","20231229","2","3222","-9","17","-68","189.53","1292","-10","17","-68","1930","1","-","-"
"8960","20231229","2","1925","-51","26","-15","74.04","765","70","9","-15","1160","-121","17","-"
"8961","20231229","2","2455","4","27","-","90.93","1447","-1","27","-","1008","5","-","-"
"8963","20231229","2","50099","-4056","1975","137","25.37","16635","-2783","1820","156","33464","-1273","155","-19"
"8964","20231229","2","682","11","130","68","5.25","298","31","84","63","384","-20","46","5"
"8966","20231229","2","5759","191","11","1","523.55","4276","233","10","1","1483","-42","1","-"
"8967","20231229","2","144","-25","305","101","0.47","78","-14","217","21","66","-11","88","80"
"8968","20231229","2","538","-39","1330","-36","0.4","101","-21","714","4","437","-18","616","-40"
"8972","20231229","2","3999","649","163","-128","24.53","3733","662","163","-128","266","-13","-","-"
"8975","20231229","2","2004","-115","-","-","-","962","-44","-","-","1042","-71","-","-"
"8976","20231229","2","61","-","24","7","2.54","19","-","23","7","42","-","1","-"
"8977","20231229","2","865","-7","530","-13","1.63","393","-25","525","-13","472","18","5","-"
"8979","20231229","1","552","-206","44","-1","12.55","215","-212","-","-","337","6","44","-1"
"8984","20231229","2","3103","-189","40","-1","77.58","2173","-62","20","-1","930","-127","20","-"
"8985","20231229","2","17615","291","201","-89","87.64","10937","-685","139","-90","6678","976","62","1"
"8986","20231229","2","899","-100","24","1","37.46","450","-85","24","1","449","-15","-","-"
"8987","20231229","2","830","-217","269","-185","3.09","90","-108","269","-185","740","-109","-","-"
