"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"2971","20230414","2","3631","-252","17","-59","213.59","1350","-251","17","-59","2281","-1","-","-"
"2972","20230414","1","13669","-46","-","-","-","9404","-37","-","-","4265","-9","-","-"
"2979","20230414","2","588","-127","8","1","73.5","390","-125","8","1","198","-2","-","-"
"2989","20230414","1","6406","51","-","-","-","3965","42","-","-","2441","9","-","-"
"3226","20230414","2","64","-3","71","-9","0.9","31","-3","56","-17","33","-","15","8"
"3234","20230414","2","622","-14","574","-","1.08","105","-24","503","-","517","10","71","-"
"3249","20230414","2","1007","-1","182","-67","5.53","486","-11","182","-67","521","10","-","-"
"3269","20230414","2","341","-123","113","49","3.02","199","-74","107","48","142","-49","6","1"
"3278","20230414","2","137","31","86","2","1.59","90","27","85","2","47","4","1","-"
"3279","20230414","2","877","-1","70","-10","12.53","274","-17","70","-10","603","16","-","-"
"3281","20230414","2","616","-28","318","-177","1.94","417","-32","222","-184","199","4","96","7"
"3282","20230414","2","28","-","722","-129","0.04","23","-","484","-40","5","-","238","-89"
"3283","20230414","2","202","-186","291","80","0.69","146","-185","277","76","56","-1","14","4"
"3287","20230414","2","449","-17","156","1","2.88","322","-","155","1","127","-17","1","-"
"3290","20230414","2","1110","-69","192","2","5.78","472","-105","192","2","638","36","-","-"
"3292","20230414","2","394","-100","216","-66","1.82","153","-68","192","-66","241","-32","24","-"
"3295","20230414","2","472","-107","36","14","13.11","128","-37","35","14","344","-70","1","-"
"3296","20230414","2","1840","-3","45","14","40.89","1010","-7","45","14","830","4","-","-"
"3309","20230414","2","5202","-706","364","126","14.29","1390","-416","361","126","3812","-290","3","-"
"3451","20230414","1","2137","-60","-","-","-","956","-106","-","-","1181","46","-","-"
"3453","20230414","2","1702","185","34","-18","50.06","770","75","33","-18","932","110","1","-"
"3455","20230414","2","313","44","123","-1","2.54","227","27","122","-1","86","17","1","-"
"3459","20230414","1","1225","-95","-","-","-","597","-94","-","-","628","-1","-","-"
"3462","20230414","2","1524","134","217","71","7.02","765","-42","190","57","759","176","27","14"
"3463","20230414","1","6706","73","-","-","-","1615","55","-","-","5091","18","-","-"
"3466","20230414","2","459","81","149","6","3.08","138","81","149","6","321","-","-","-"
"3468","20230414","2","5498","-214","634","507","8.67","911","-9","583","507","4587","-205","51","-"
"3470","20230414","1","2350","244","-","-","-","1169","235","-","-","1181","9","-","-"
"3471","20230414","2","317","-16","149","50","2.13","122","-13","149","50","195","-3","-","-"
"3472","20230414","1","5806","7","-","-","-","4042","-2","-","-","1764","9","-","-"
"3476","20230414","2","9439","-783","610","107","15.47","2594","-610","580","85","6845","-173","30","22"
"3481","20230414","2","838","20","29","2","28.9","740","20","24","2","98","-","5","-"
"3487","20230414","2","916","-195","515","-585","1.78","508","-183","477","-463","408","-12","38","-122"
"3488","20230414","1","3303","99","-","-","-","2495","71","-","-","808","28","-","-"
"3492","20230414","2","13689","8","108","2","126.75","7743","-21","107","2","5946","29","1","-"
"3493","20230414","1","530","36","-","-","-","382","-1","-","-","148","37","-","-"
"8951","20230414","2","1500","138","208","-78","7.21","818","-45","198","-81","682","183","10","3"
"8952","20230414","2","2281","435","570","-5666","4","1480","323","385","-3678","801","112","185","-1988"
"8953","20230414","2","5420","968","99","-111","54.75","1936","412","50","-125","3484","556","49","14"
"8954","20230414","2","623","21","77","-5","8.09","531","24","59","-9","92","-3","18","4"
"8955","20230414","2","256","24","153","-1","1.67","107","26","152","-1","149","-2","1","-"
"8956","20230414","2","1650","7","308","-79","5.36","273","-10","304","-79","1377","17","4","-"
"8957","20230414","2","281","10","374","-10","0.75","215","1","372","-10","66","9","2","-"
"8958","20230414","2","3320","-395","79","-87","42.03","1831","76","79","-87","1489","-471","-","-"
"8960","20230414","2","2179","-44","95","-5","22.94","524","-10","75","-9","1655","-34","20","4"
"8961","20230414","2","1338","-12","152","-73","8.8","430","-2","150","-73","908","-10","2","-"
"8963","20230414","2","52316","-1189","3242","-122","16.14","22638","-1109","2720","-122","29678","-80","522","-"
"8964","20230414","2","280","-11","76","8","3.68","123","-10","35","8","157","-1","41","-"
"8966","20230414","2","153","14","585","44","0.26","80","14","584","44","73","-","1","-"
"8967","20230414","2","96","31","576","111","0.17","64","31","567","111","32","-","9","-"
"8968","20230414","2","635","39","128","7","4.96","225","28","97","3","410","11","31","4"
"8972","20230414","2","1032","625","994","275","1.04","515","346","994","275","517","279","-","-"
"8975","20230414","2","9768","-676","934","88","10.46","407","-416","846","-","9361","-260","88","88"
"8976","20230414","2","401","31","6","1","66.83","306","9","5","1","95","22","1","-"
"8977","20230414","2","565","-49","424","6","1.33","136","-45","418","6","429","-4","6","-"
"8979","20230414","1","518","131","44","-","11.77","164","91","-","-","354","40","44","-"
"8984","20230414","2","675","-59","105","-6","6.43","260","-3","63","-29","415","-56","42","23"
"8985","20230414","2","8317","719","541","27","15.37","5509","616","412","27","2808","103","129","-"
"8986","20230414","2","825","-19","44","-","18.75","558","-18","39","-","267","-1","5","-"
"8987","20230414","2","1782","237","161","-17","11.07","327","66","161","-17","1455","171","-","-"
