"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","43276","10928283","2.27","90","7.08","0.85","559.59","4681.31","396000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","252162","312430277","2.48","20","11.68","1.05","69.08","767.47","80710","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","148019","50578837","2.39","70","7.98","0.76","366.69","3858.58","292650","100","20240126","2975","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","38673","39910700","0.21","2","49.54","3.6","19.56","269.23","96900","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","17153","11772626","2.13","31","11.51","0.71","126.64","2057.93","145700","100","20230404","1709","20240112","1366"
"1377","サカタのタネ","東証PR","水産・農林","174709","47410750","1.49","55","20.43","1.11","180.39","3324.76","368500","100","20230926","4495","20240126","3650"
"1379","ホクト","東証PR","水産・農林","60013","33359040","-","-","81.44","1.14","22.09","1581.13","179900","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4367","4179000","0.96","10","43.56","2","23.99","522.33","104500","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16662","5617500","3.2","95","16.66","0.83","178.07","3562.15","296600","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1743","762000","2.19","50","14.64","2.39","156.23","955.74","228700","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5556","1610500","0.29","10","71.56","2.71","48.21","1273.11","345000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8831","8459000","3.83","40","5.68","0.74","183.95","1409.75","104400","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","5637","7732000","1.1","8","14.62","1.62","49.86","450.14","72900","100","20240130","767","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","157414","46027488","1.61","55","18.7","4.63","182.93","738.05","342000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","374007","56745180","1.94","128","26.05","3.6","253","1829.4","659100","100","20240117","6929","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","201846","103325329","3.33","65","10.3","0.75","189.62","2591.99","195350","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4382","20010529","2.28","5","11.32","0.98","19.35","222.7","21900","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","120327","29455800","4.53","185","12.87","3.76","317.37","1086.99","408500","100","20240111","4325","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9503","12620000","3.32","25","17.43","0.6","43.21","1245.47","75300","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","34899","34760000","2.99","30","17.24","3.58","58.23","280.5","100400","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","10664","13363540","3.88","31","7.74","1.2","103.11","666.52","79800","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18284","23292040","0.82","6.4","46.81","5.7","16.77","137.79","78500","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9197","8990200","1.96","20","46.48","2.39","22.01","427.26","102300","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6546","6934100","3.18","30","5.39","1.19","175.02","791.79","94400","100","20240119","963","20230104","439"
"1435","Robot_Home","東証ST","不動産","15674","91127000","1.16","2","19.33","1.85","8.9","93.06","17200","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3667","4284200","1.4","12","9.69","0.72","88.33","1180.86","85600","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5288","3204600","1.82","30","17.56","1.5","93.94","1100.08","165000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1834","1351560","2.95","40","8.78","1.08","154.55","1261.56","135700","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3556","16237977","0.46","1","11.11","0.35","19.71","626.73","21900","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2906","1088700","0","0","19.75","1.9","135.12","1401.8","266900","100","20240129","3000","20230130","1954"
"1446","キャンディル","東証ST","建設","6280","10734200","1.37","8","23.41","1.99","24.99","293.98","58500","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7946","24152701","0","0","15.88","3.35","20.72","98.08","32900","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9665","4349800","3.29","73","10.23","1.55","217.27","1432.13","222200","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","3024","4005350","4.64","35","9.8","0.48","77.08","1574.79","75500","100","20240111","780","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","19.23","1.19","1.56","25.17","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","101178","58892853","1.16","20","15.78","3.56","108.85","482.98","171800","100","20240116","1977","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","88535","16704638","3.19","169","12.6","0.64","420.76","8327.95","530000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37443","13064400","2.79","80","3.06","0.57","937.52","5043.25","286600","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2574933","1259136067","3.62","74","7.84","0.61","260.88","3351.88","204500","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","327972","54300076","4.14","250","7.28","0.68","829.81","8890.78","604000","100","20240129","6300","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","64380","28336061","1.67","38","10.61","0.68","214.12","3325.1","227200","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","3895","8732773","0","0","-","7.52","-13.74","59.32","44600","100","20240131","454","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","17938","16827120","1.13","12","10.1","1.11","105.58","963.06","106600","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","16500","12000000","2.55","35","8.31","0.92","165.52","1489.85","137500","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","11089","12775900","3.92","34","14.03","2.15","61.86","403.24","86800","100","20240130","888","20230116","690"
"1718","美樹工業","東証ST","建設","5732","1153263","3.22","160","7.76","0.36","640.34","13828.84","497000","100","20240131","4995","20230117","3800"
"1719","安藤・間","東証PR","建設","216501","181021197","5.02","60","13.76","1.31","86.89","913.98","119600","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","87864","106761205","4.37","36","15.19","0.9","54.17","914.5","82300","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","430388","133000000","3.24","105","16.95","1.13","190.86","2874.07","323600","100","20240112","3393","20230104","2277"
"1723","日本電技","東証ST","建設","44922","8197500","2.92","160","13.25","1.35","413.44","4055.33","548000","100","20240130","5750","20230104","3090"
"1724","シンクレイヤ","東証ST","建設","3322","4943780","2.53","17","9.9","0.57","67.9","1172.35","67200","100","20230125","740","20230106","578"
