"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","39834","10928283","2.47","90","6.51","0.82","559.88","4436.27","364500","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","201268","312430277","3.1","20","9.33","0.92","69.08","696.72","64420","100","20230614","653","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","125613","50578837","2.82","70","6.77","0.7","366.69","3534.39","248350","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37915","39910700","0.21","2","313.53","3.64","3.03","261.08","95000","100","20230307","1057","20230531","950"
"1376","カネコ種苗","東証ST","水産・農林","17200","11772626","1.98","29","13.51","0.74","108.12","1970.41","146100","100","20230404","1709","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","191539","47410750","1.24","50","21.08","1.35","191.66","2991.31","404000","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61681","33359040","-","-","83.63","1.15","22.11","1609.46","184900","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4346","4179000","0.96","10","43.35","2.03","23.99","512.11","104000","100","20230116","1071","20230614","1035"
"1381","アクシーズ","東証ST","水産・農林","17836","5617500","2.99","95","17.83","0.93","178.07","3419.14","317500","100","20230616","3175","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1388","762000","2.75","50","10.59","1.78","171.98","1020.25","182100","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","4853","1560500","0.32","10","76.92","2.59","40.43","1201.41","311000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7182","8459000","2.36","20","6.49","0.67","130.75","1270.49","84900","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1574","13008600","0","0","15.28","0.67","7.92","180.27","12100","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3765","7732000","1.23","6","10.86","1.19","44.83","408.13","48700","100","20230612","510","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","118475","46027488","2.14","55","14.46","3.97","178.05","649.01","257400","100","20230113","4730","20230608","2518"
"1414","ショーボンドホールディングス","東証PR","建設","327987","56745180","2.16","125","24.13","3.23","239.54","1789.41","578000","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","185004","103325329","3.63","65","9.54","0.7","187.68","2573.5","179050","100","20230523","1825","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4242","20010529","2.36","5","16.42","1","12.91","211.77","21200","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","95290","29455800","5.26","170","10.89","3","297.15","1079.43","323500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","8998","12620000","3.51","25","11.3","0.55","63.08","1308.19","71300","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","29928","34760000","3.48","30","14.77","3.5","58.28","246.18","86100","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10170","13363540","4.6","35","6.85","1.21","111.13","629.83","76100","100","20230509","963","20230113","698"
"1431","Lib_Work","東証GR","建設","19053","23292040","0.78","6.4","116.86","5.67","7","144.19","81800","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","10914","8990200","1.65","20","26.89","2.85","45.14","426.47","121400","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3594","6833400","3.04","16","5.74","0.72","91.6","732.55","52600","100","20230615","534","20230104","439"
"1435","Robot_Home","東証PR","建設","17496","91127000","1.04","2","21.57","2.11","8.9","91.11","19200","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3899","4284200","1.32","12","10.3","0.78","88.33","1165.72","91000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","3829","3204600","2.09","25","13.34","1.12","89.59","1065.46","119500","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1444","1350760","2.81","30","10.35","0.9","103.29","1183.65","106900","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3524","16237977","0.46","1","11.01","0.37","19.71","587.33","21700","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2713","1088700","0","0","22","1.8","113.25","1381.19","249200","100","20230524","2698","20230130","1954"
"1446","キャンディル","東証ST","建設","6151","10734200","1.05","6","38.93","1.96","14.72","292","57300","100","20230508","585","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9468","24152701","0","0","18.92","3.44","20.72","113.84","39200","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10005","4349800","3.17","73","10.59","1.61","217.27","1429.41","230000","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2586","3985350","5.39","35","8.4","0.42","77.24","1549.17","64900","100","20230309","654","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","18.4","1.2","1.63","24.9","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","21731","58892853","2.03","7.5","5.45","1.1","67.65","335.34","36900","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","70327","16704638","2.38","100","12.73","0.53","330.6","7955.03","421000","100","20230616","4230","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","32883","13064400","3.18","80","2.97","0.59","846.57","4292.78","251700","100","20230221","4105","20230616","2499"
"1605","INPEX","東証PR","鉱業","2269974","1386667167","3.91","64","7.13","0.55","229.71","2986.33","163700","100","20230616","1645.5","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","235119","54300076","4.62","200","6.91","0.55","627","7849.18","433000","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","70557","28336061","1.37","34","15.41","0.78","161.6","3206.3","249000","100","20230424","2539","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2541","8732773","0","0","-","4.65","-13.74","62.61","29100","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","17702","16827120","0.95","10","19.86","1.19","52.96","884.84","105200","100","20230612","1083","20230407","793"
"1716","第一カッター興業","東証PR","建設","16968","12000000","2.05","29","10.54","0.99","134.16","1422.19","141400","100","20230616","1425","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9633","12775900","4.24","32","12.97","1.89","58.12","399.63","75400","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5449","1153263","3.39","160","8.61","0.35","548.86","13663.78","472500","100","20230616","4725","20230117","3800"
"1719","安藤・間","東証PR","建設","191701","181021197","5.67","60","12.18","1.18","86.92","897.84","105900","100","20230615","1094","20230106","819"
"1720","東急建設","東証PR","建設","77402","106761205","4.97","36","19.05","0.8","38.05","905.99","72500","100","20230511","761","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","371203","133000000","3.76","105","14.66","0.99","190.43","2824.12","279100","100","20230523","2869","20230104","2277"
"1723","日本電技","東証ST","建設","35044","8197500","3.74","160","10.7","1.1","399.48","3879.63","427500","100","20230615","4365","20230104","3090"
