"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","41309","10928283","2.38","90","6.75","0.81","559.59","4681.31","378000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","238915","312430277","2.62","20","11.07","1","69.08","767.47","76470","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","146679","50578837","2.41","70","7.91","0.75","366.69","3858.58","290000","100","20231207","2925","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37915","39910700","0.21","2","48.57","3.53","19.56","269.23","95000","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16729","11772626","2.18","31","11.22","0.69","126.64","2054.79","142100","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","187035","47410750","1.39","55","21.87","1.21","180.39","3273.56","394500","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","58011","33359040","-","-","78.72","1.1","22.09","1581.13","173900","100","20230131","1902","20231117","1729"
"1380","秋川牧園","東証ST","水産・農林","4296","4179000","0.97","10","42.85","1.97","23.99","522.33","102800","100","20230928","1094","20231121","1027"
"1381","アクシーズ","東証ST","水産・農林","16195","5617500","3.3","95","16.19","0.83","178.07","3480.41","288300","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1595","762000","2.39","50","13.4","2.19","156.23","955.74","209300","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5274","1610500","0.31","10","63.52","2.73","51.56","1198.88","327500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9313","8459000","3.63","40","5.99","0.78","183.95","1409.75","110100","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","676","13008600","0","0","5.41","0.27","9.61","194.49","5200","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4523","7732000","1.37","8","11.75","1.34","49.79","435.87","58500","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","138543","46027488","1.83","55","16.45","3.9","182.93","771.95","301000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","336215","56745180","2.16","128","23.42","3.24","253","1829.4","592500","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","191823","103325329","3.5","65","9.79","0.72","189.62","2591.99","185650","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4122","20010529","2.43","5","10.65","0.96","19.35","215.67","20600","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","104126","29455800","5.23","185","11.14","3.36","317.37","1053.29","353500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9175","12620000","3.44","25","16.82","0.58","43.21","1245.47","72700","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30971","34760000","3.37","30","15.3","3.18","58.23","280.5","89100","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9916","13363540","4.18","31","7.19","1.16","103.21","640.32","74200","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18354","23292040","0.81","6.4","46.99","5.72","16.77","137.79","78800","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9116","8990200","1.97","20","46.07","2.31","22.01","438.09","101400","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","5054","6876800","4.08","30","4.19","0.9","175.3","819.24","73500","100","20230828","800","20230104","439"
"1435","Robot_Home","東証ST","不動産","15765","91127000","1.16","2","19.44","1.86","8.9","93.06","17300","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3427","4284200","1.5","12","9.06","0.69","88.33","1160.25","80000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4618","3204600","2.08","30","15.34","1.31","93.94","1100.08","144100","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1971","1350760","2.4","35","11.4","1.16","128.03","1261.56","145900","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3556","16237977","0.46","1","11.11","0.35","19.71","626.73","21900","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2652","1088700","0","0","18.03","1.79","135.11","1359.41","243600","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6161","10734200","1.39","8","22.97","1.95","24.99","293.98","57400","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6280","24152701","0","0","12.55","2.65","20.72","98.08","26000","100","20230221","436","20231207","258"
"1450","田中建設工業","東証ST","建設","8852","4349800","3.59","73","9.37","1.42","217.27","1432.13","203500","100","20230329","2780","20231201","2028"
"1451","KHC","東証ST","建設","2908","4005350","4.82","35","9.42","0.46","77.08","1574.79","72600","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","19.23","1.19","1.56","25.17","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","61896","58892853","1.9","20","9.66","2.18","108.85","482.98","105100","100","20231207","1051","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","89036","16704638","3.17","169","12.67","0.64","420.76","8327.95","533000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","36894","13064400","2.83","80","3.01","0.56","937.52","5043.25","282400","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2722028","1386667167","3.77","74","7.52","0.59","260.88","3351.88","196300","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","288876","54300076","4.7","250","6.41","0.6","829.81","8890.78","532000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","58712","28336061","1.83","38","9.68","0.62","214.12","3325.1","207200","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2236","8732773","0","0","-","4.32","-13.74","59.32","25600","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","16676","16827120","1.01","10","10.95","1.05","90.5","940.48","99100","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15540","12000000","2.7","35","7.82","0.87","165.52","1489.85","129500","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10144","12775900","4.28","34","12.84","1.97","61.86","403.24","79400","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5386","1153263","3.43","160","7.29","0.34","640.34","13828.84","467000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","198942","181021197","5.46","60","12.65","1.2","86.89","913.98","109900","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","84768","106761205","4.53","36","14.66","0.87","54.17","914.5","79400","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","427196","133000000","3.27","105","16.83","1.12","190.86","2874.07","321200","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","33733","8197500","3.89","160","9.97","1.05","412.85","3926.22","411500","100","20230727","4845","20230104","3090"
