"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","39451","10928283","2.49","90","6.45","0.81","559.88","4436.27","361000","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","207766","312430277","3.01","20","9.63","0.95","69.08","696.72","66500","100","20230711","672.8","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","124576","50578837","2.84","70","6.72","0.7","366.69","3534.39","246300","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37117","39910700","0.22","2","306.93","3.56","3.03","261.08","93000","100","20230307","1057","20230711","930"
"1376","カネコ種苗","東証ST","水産・農林","16458","11772626","2.07","29","12.93","0.71","108.12","1970.41","139800","100","20230404","1709","20230711","1391"
"1377","サカタのタネ","東証PR","水産・農林","193436","47410750","1.23","50","21.29","1.36","191.66","2991.31","408000","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","60947","33359040","-","-","82.63","1.14","22.11","1609.46","182700","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4338","4179000","0.96","10","43.27","2.03","23.99","512.11","103800","100","20230116","1071","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","16746","5617500","3.19","95","16.74","0.87","178.07","3419.14","298100","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1372","762000","2.78","50","10.47","1.76","171.98","1020.25","180000","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","4931","1560500","0.32","10","78.16","2.63","40.43","1201.41","316000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7402","8459000","2.29","20","6.69","0.69","130.75","1270.49","87500","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1522","13008600","0","0","14.77","0.65","7.92","180.27","11700","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3812","7732000","1.22","6","11","1.21","44.83","408.13","49300","100","20230612","510","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","117048","46027488","2.16","55","14.28","3.92","178.05","649.01","254300","100","20230113","4730","20230630","2391"
"1414","ショーボンドホールディングス","東証PR","建設","318000","56745180","2.23","125","23.39","3.13","239.54","1789.41","560400","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","185882","103325329","3.61","65","9.59","0.7","187.68","2573.5","179900","100","20230703","1856","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4122","20010529","2.43","5","15.96","0.97","12.91","211.77","20600","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","96468","29455800","5.19","170","11.02","3.03","297.15","1079.43","327500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9200","12620000","3.43","25","11.56","0.56","63.08","1308.19","72900","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30311","34760000","3.44","30","14.96","3.54","58.28","246.18","87200","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10824","13363540","4.32","35","7.29","1.29","111.13","629.83","81000","100","20230509","963","20230113","698"
"1431","Lib_Work","東証GR","建設","18238","23292040","0.82","6.4","111.86","5.43","7","144.19","78300","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9916","8990200","1.81","20","24.44","2.59","45.14","426.47","110300","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3679","6838400","2.97","16","5.87","0.73","91.6","732.55","53800","100","20230707","544","20230104","439"
"1435","Robot_Home","東証PR","建設","17496","91127000","1.04","2","21.57","2.11","8.9","91.11","19200","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3667","4284200","1.4","12","9.69","0.73","88.33","1165.72","85600","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4301","3204600","1.86","25","14.98","1.26","89.59","1065.46","134200","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1484","1350760","2.73","30","10.64","0.93","103.29","1183.65","109900","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3670","16237977","0.44","1","11.47","0.38","19.71","587.33","22600","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2958","1088700","0","0","23.99","1.97","113.25","1381.19","271700","100","20230706","2739","20230130","1954"
"1446","キャンディル","東証ST","建設","6333","10734200","1.02","6","40.08","2.02","14.72","292","59000","100","20230706","598","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9033","24152701","0","0","18.05","3.29","20.72","113.84","37400","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10309","4349800","3.08","73","10.91","1.66","217.27","1429.41","237000","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2710","3985350","5.15","35","8.8","0.44","77.24","1549.17","68000","100","20230706","684","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8982","289747982","-","-","19.02","1.24","1.63","24.9","3100","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","21143","58892853","2.09","7.5","5.31","1.07","67.65","335.34","35900","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","76257","16704638","2.19","100","13.81","0.57","330.6","7955.03","456500","100","20230704","4770","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","34412","13064400","3.04","80","3.11","0.61","846.57","4292.78","263400","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2254721","1386667167","3.94","64","7.08","0.54","229.71","2986.33","162600","100","20230622","1651","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","239735","54300076","4.53","200","7.04","0.56","627","7849.18","441500","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","62198","28336061","1.55","34","13.58","0.68","161.6","3206.3","219500","100","20230619","2555","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2402","8732773","0","0","-","4.39","-13.74","62.61","27500","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","23895","16827120","0.7","10","20.28","1.57","70.02","906.87","142000","100","20230711","1420","20230407","793"
"1716","第一カッター興業","東証PR","建設","16812","12000000","2.07","29","10.44","0.99","134.16","1422.19","140100","100","20230619","1447","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9595","12775900","4.26","32","12.92","1.88","58.12","399.63","75100","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5247","1153263","3.52","160","8.29","0.33","548.86","13663.78","455000","100","20230623","4785","20230117","3800"
"1719","安藤・間","東証PR","建設","192969","181021197","5.63","60","12.26","1.19","86.92","897.84","106600","100","20230615","1094","20230106","819"
"1720","東急建設","東証PR","建設","78469","106761205","4.9","36","19.32","0.81","38.05","905.99","73500","100","20230511","761","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","366349","133000000","3.81","105","14.46","0.98","190.43","2824.12","275450","100","20230523","2869","20230104","2277"
"1723","日本電技","東証ST","建設","34266","8197500","3.83","160","10.46","1.08","399.48","3879.63","418000","100","20230615","4365","20230104","3090"
