"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","39724","10928283","2.48","90","6.49","0.82","559.88","4436.27","363500","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","202205","312430277","3.09","20","9.37","0.93","69.08","696.72","64720","100","20230622","669","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","122831","50578837","2.88","70","6.62","0.69","366.69","3534.39","242850","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","39312","39910700","0.2","2","325.08","3.77","3.03","261.08","98500","100","20230307","1057","20230620","933"
"1376","カネコ種苗","東証ST","水産・農林","17212","11772626","1.98","29","13.52","0.74","108.12","1970.41","146200","100","20230404","1709","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","197940","47410750","1.2","50","21.78","1.4","191.66","2991.31","417500","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61481","33359040","-","-","83.36","1.15","22.11","1609.46","184300","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4346","4179000","0.96","10","43.35","2.03","23.99","512.11","104000","100","20230116","1071","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","17021","5617500","3.14","95","17.02","0.89","178.07","3419.14","303000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1385","762000","2.75","50","10.57","1.78","171.98","1020.25","181700","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","4908","1560500","0.32","10","77.79","2.62","40.43","1201.41","314500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7402","8459000","2.29","20","6.69","0.69","130.75","1270.49","87500","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1600","13008600","0","0","15.53","0.68","7.92","180.27","12300","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3820","7732000","1.21","6","11.02","1.21","44.83","408.13","49400","100","20230612","510","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","113504","46027488","2.23","55","13.85","3.8","178.05","649.01","246600","100","20230113","4730","20230627","2443"
"1414","ショーボンドホールディングス","東証PR","建設","324526","56745180","2.19","125","23.87","3.2","239.54","1789.41","571900","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","188104","103325329","3.57","65","9.7","0.71","187.68","2573.5","182050","100","20230623","1844","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4062","20010529","2.46","5","15.72","0.96","12.91","211.77","20300","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","97646","29455800","5.13","170","11.16","3.07","297.15","1079.43","331500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9150","12620000","3.45","25","11.49","0.55","63.08","1308.19","72500","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30658","34760000","3.4","30","15.13","3.58","58.28","246.18","88200","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10477","13363540","4.46","35","7.05","1.24","111.13","629.83","78400","100","20230509","963","20230113","698"
"1431","Lib_Work","東証GR","建設","18471","23292040","0.81","6.4","113.29","5.5","7","144.19","79300","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","10348","8990200","1.74","20","25.5","2.7","45.14","426.47","115100","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3563","6838400","3.07","16","5.69","0.71","91.6","732.55","52100","100","20230620","539","20230104","439"
"1435","Robot_Home","東証PR","建設","18043","91127000","1.01","2","22.25","2.17","8.9","91.11","19800","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3830","4284200","1.34","12","10.12","0.77","88.33","1165.72","89400","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4368","3204600","1.83","25","15.21","1.28","89.59","1065.46","136300","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1452","1350760","2.79","30","10.41","0.91","103.29","1183.65","107500","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3637","16237977","0.45","1","11.36","0.38","19.71","587.33","22400","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2831","1088700","0","0","22.96","1.88","113.25","1381.19","260000","100","20230524","2698","20230130","1954"
"1446","キャンディル","東証ST","建設","6269","10734200","1.03","6","39.67","2","14.72","292","58400","100","20230629","586","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9371","24152701","0","0","18.73","3.41","20.72","113.84","38800","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10070","4349800","3.15","73","10.65","1.62","217.27","1429.41","231500","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2650","3985350","5.26","35","8.61","0.43","77.24","1549.17","66500","100","20230629","666","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","18.4","1.2","1.63","24.9","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","20377","58892853","2.17","7.5","5.11","1.03","67.65","335.34","34600","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","73667","16704638","2.27","100","13.34","0.55","330.6","7955.03","441000","100","20230629","4430","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","33902","13064400","3.08","80","3.07","0.6","846.57","4292.78","259500","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2224214","1386667167","3.99","64","6.98","0.54","229.71","2986.33","160400","100","20230622","1651","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","235119","54300076","4.62","200","6.91","0.55","627","7849.18","433000","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","64436","28336061","1.5","34","14.07","0.71","161.6","3206.3","227400","100","20230619","2555","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2576","8732773","0","0","-","4.71","-13.74","62.61","29500","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","17921","16827120","0.94","10","20.11","1.2","52.96","884.84","106500","100","20230629","1092","20230407","793"
"1716","第一カッター興業","東証PR","建設","17136","12000000","2.03","29","10.64","1","134.16","1422.19","142800","100","20230619","1447","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9659","12775900","4.23","32","13.01","1.89","58.12","399.63","75600","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5317","1153263","3.47","160","8.4","0.34","548.86","13663.78","461000","100","20230623","4785","20230117","3800"
"1719","安藤・間","東証PR","建設","194236","181021197","5.59","60","12.34","1.2","86.92","897.84","107300","100","20230615","1094","20230106","819"
"1720","東急建設","東証PR","建設","79110","106761205","4.86","36","19.47","0.82","38.05","905.99","74100","100","20230511","761","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","377853","133000000","3.7","105","14.92","1.01","190.43","2824.12","284100","100","20230523","2869","20230104","2277"
"1723","日本電技","東証ST","建設","34634","8197500","3.79","160","10.58","1.09","399.48","3879.63","422500","100","20230615","4365","20230104","3090"
