"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","37703","10928283","2.61","90","7.55","0.78","456.68","4429.19","345000","100","20230203","3930","20220111","3055"
"1332","ニッスイ","東証PR","水産・農林","169337","312430277","2.95","16","8.43","0.77","64.26","704.75","54200","100","20220726","608","20220309","497"
"1333","マルハニチロ","東証PR","水産・農林","119358","50639610","2.33","55","6.37","0.65","370.04","3604.21","235700","100","20220809","2678","20220527","2201"
"1375","雪国まいたけ","東証PR","水産・農林","40310","39910700","2.97","30","34.54","3.66","29.24","276.16","101000","100","20220214","1258","20220527","814"
"1376","カネコ種苗","東証ST","水産・農林","19260","11772626","1.77","29","15.15","0.83","108","1977.45","163600","100","20220502","1868","20221208","1368"
"1377","サカタのタネ","東証PR","水産・農林","183005","47410750","1.3","50","20.14","1.27","191.66","3038.31","386000","100","20220909","5270","20220119","3210"
"1379","ホクト","東証PR","水産・農林","62181","33359040","2.15","40","-","1.15","-50.31","1617.45","186400","100","20220502","2045","20230210","1853"
"1380","秋川牧園","東証ST","水産・農林","4442","4179000","0.94","10","52.13","2.15","20.39","494.11","106300","100","20220808","1370","20220704","1036"
"1381","アクシーズ","東証ST","水産・農林","16291","5617500","3.28","95","16.29","0.86","178.07","3361.44","290000","100","20220624","3455","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1350","762000","2.82","50","10.3","1.8","171.97","984.58","177200","100","20220706","4515","20220127","870"
"1383","ベルグアース","東証ST","水産・農林","4838","1560500","0.32","10","74.07","3.18","41.85","974.37","310000","100","20230303","3450","20220427","2459"
"1384","ホクリヨウ","東証ST","水産・農林","6936","8459000","2.44","20","6.75","0.63","121.53","1295.91","82000","100","20230213","972","20220928","590"
"1400","ルーデン・ホールディングス","東証GR","建設","1873","13008600","0","0","-","0.83","-0.08","173.12","14400","100","20220104","220","20230206","98"
"1401","エムビーエス","東証GR","建設","3789","7732000","1.22","6","10.95","1.23","44.73","398.92","49000","100","20220113","587","20221228","466"
"1407","ウエストホールディングス","東証ST","建設","141304","46027488","1.79","55","17.24","4.9","178.05","626.83","307000","100","20220104","5860","20230320","2998"
"1414","ショーボンドホールディングス","東証PR","建設","299615","56745180","2.27","120","22.09","2.97","239","1779.11","528000","100","20221011","6540","20220119","4800"
"1417","ミライト・ワン","東証PR","建設","168627","103325329","3.68","60","10.67","0.66","152.89","2459.4","163200","100","20220315","2048","20221104","1399"
"1418","インターライフホールディングス","東証ST","建設","3222","20010529","3.11","5","25.64","0.8","6.28","200.56","16100","100","20220414","228","20220307","149"
"1419","タマホーム","東証PR","建設","101033","29455800","4.96","170","11.76","3.17","291.77","1083.49","343000","100","20230309","3730","20220224","2170"
"1420","サンヨーホームズ","東証ST","建設","9705","12620000","3.25","25","85.25","0.61","9.02","1250.9","76900","100","20220311","840","20220914","682"
"1429","日本アクア","東証PR","建設","30345","34760000","3.44","30","14.95","3.43","58.38","254.41","87300","100","20230210","993","20220315","531"
"1430","ファーストコーポレーション","東証PR","建設","10931","13363540","4.28","35","7.08","1.39","115.53","590.56","81800","100","20230322","818","20220127","666"
"1431","Lib_Work","東証GR","建設","18750","23292040","0.8","6.4","38.76","5.48","20.77","146.9","80500","100","20220906","890","20220128","664"
"1433","ベステラ","東証PR","建設","7893","8990200","2.28","20","19.45","1.78","45.14","493.05","87800","100","20220217","1399","20221013","833"
"1434","JESCOホールディングス","東証ST","建設","3195","6827100","3.42","16","5.09","0.72","91.89","645.92","46800","100","20220104","538","20220308","399"
"1435","Robot_Home","東証PR","建設","18043","91127000","1.01","2","22.25","2.26","8.9","87.64","19800","100","20220105","245","20221227","157"
"1436","フィット","東証GR","建設","3008","4284200","1.42","10","8.94","0.62","78.52","1137.93","70200","100","20220331","1015","20221229","656"
"1438","岐阜造園","東証ST","建設","3287","3203600","2.44","25","11.45","0.98","89.6","1042.07","102600","100","20220928","1145","20221208","980"
"1439","安江工務店","東証ST","建設","1348","1342380","2.99","30","9.68","0.84","103.7","1197.37","100400","100","20230203","1796","20220309","810"
"1443","技研ホールディングス","東証ST","建設","3507","16237977","0.46","1","10.96","0.36","19.71","591.86","21600","100","20221011","319","20220224","179"
"1444","ニッソウ","東証GR","建設","2291","1088700","0","0","18.56","1.55","113.35","1360.8","210400","100","20230215","2470","20221129","1411"
"1446","キャンディル","東証ST","建設","5635","10734200","1.14","6","35.64","1.89","14.73","278.15","52500","100","20220815","630","20220120","472"
"1447","ITbookホールディングス","東証GR","建設","9178","24152701","-","-","23.84","4.19","15.94","90.79","38000","100","20220331","661","20220128","336"
"1450","田中建設工業","東証ST","建設","11479","4349800","2.77","73","9.18","1.87","287.39","1410.52","263900","100","20230309","2683","20220413","1600"
"1451","KHC","東証ST","建設","2523","3985350","5.21","33","7.16","0.42","88.44","1516.29","63300","100","20220901","694","20220617","579"
"1491","中外鉱業","東証ST","非鉄金属","9272","289747982","-","-","25","1.29","1.28","24.79","3200","100","20220308","39","20220127","26"
"1514","住石ホールディングス","東証ST","鉱業","20200","58892853","1.46","5","8.06","1.05","42.58","327.85","34300","100","20230124","464","20220201","129"
"1515","日鉄鉱業","東証PR","鉱業","57965","16704638","3.9","135.5","7.7","0.46","450.8","7625.55","347000","100","20230308","3885","20220707","2482"
"1518","三井松島ホールディングス","東証PR","鉱業","46836","13064400","8.93","320","2.22","0.91","1615.77","3952.35","358500","100","20220809","4590","20220208","1470"
"1605","INPEX","東証PR","鉱業","1902507","1386667167","4.66","64","6.64","0.47","206.74","2891.93","137200","100","20220609","1831","20220106","989"
"1662","石油資源開発","東証PR","鉱業","244079","54300076","7.34","330","4.09","0.6","1099.18","7461.13","449500","100","20230307","5230","20220302","2325"
"1663","K＆Oエナジーグループ","東証PR","鉱業","57721","28336061","1.67","34","12.6","0.64","161.66","3161.03","203700","100","20221130","2480","20220106","1424"
"1711","SDSホールディングス","東証ST","建設","2698","8732773","0","0","-","4.17","-6.58","74.09","30900","100","20220302","726","20230322","301"
"1712","ダイセキ環境ソリューション","東証PR","建設","15851","16827120","1.06","10","21.88","1.08","43.06","870.12","94200","100","20220104","1650","20221108","766"
"1716","第一カッター興業","東証PR","建設","13572","12000000","2.56","29","8.43","0.82","134.12","1374.41","113100","100","20220210","1459","20221221","996"
"1717","明豊ファシリティワークス","東証ST","サービス","10157","12775900","3.96","31.5","14.39","2.05","55.23","387.12","79500","100","20220104","856","20220516","590"
"1718","美樹工業","東証ST","建設","4596","1153263","4.02","160","7.26","0.3","548.86","13366.56","398500","100","20220209","4135","20220308","3760"
"1719","安藤・間","東証PR","建設","155135","181021197","4.67","40","7.9","0.98","108.53","871.9","85700","100","20220217","940","20220519","787"
"1720","東急建設","東証PR","建設","71637","106761205","5.37","36","17.59","0.76","38.14","878.38","67100","100","20220217","735","20220426","576"
"1721","コムシスホールディングス","東証PR","建設","344745","141000000","4.09","100","11.48","0.89","213.06","2759.35","244500","100","20220216","2825","20230104","2277"
"1723","日本電技","東証ST","建設","28404","8197500","4.33","150","9.1","0.95","380.8","3657.24","346500","100","20220111","4190","20221020","2784"
