"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","37757","10928283","2.89","100","6.62","0.78","521.92","4429.19","345500","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","172149","312430277","2.9","16","8.57","0.78","64.26","704.75","55100","100","20230310","560","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","121035","50578837","2.3","55","6.47","0.66","370.04","3604.21","239300","100","20230104","2509","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","39911","39910700","3","30","34.2","3.62","29.24","276.16","100000","100","20230307","1057","20230110","991"
"1376","カネコ種苗","東証ST","水産・農林","19931","11772626","1.71","29","15.68","0.86","108","1977.45","169300","100","20230329","1698","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","188458","47410750","1.26","50","20.74","1.31","191.66","3038.31","397500","100","20230104","4330","20230324","3790"
"1379","ホクト","東証PR","水産・農林","61948","33359040","2.15","40","-","1.15","-50.31","1617.45","185700","100","20230131","1902","20230403","1840"
"1380","秋川牧園","東証ST","水産・農林","4392","4179000","0.95","10","51.54","2.13","20.39","494.11","105100","100","20230116","1071","20230403","1041"
"1381","アクシーズ","東証ST","水産・農林","16853","5617500","3.17","95","16.85","0.89","178.07","3361.44","300000","100","20230403","3005","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1372","762000","2.78","50","10.47","1.83","171.97","984.58","180100","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5314","1560500","0.29","10","81.36","3.49","41.85","974.37","340500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","6336","8459000","2.67","20","6.16","0.58","121.53","1295.91","74900","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1704","13008600","0","0","-","0.76","-0.08","173.12","13100","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3812","7732000","1.22","6","11.02","1.24","44.73","398.92","49300","100","20230216","509","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","146598","46027488","1.73","55","17.89","5.08","178.05","626.83","318500","100","20230113","4730","20230320","2998"
"1414","ショーボンドホールディングス","東証PR","建設","308126","56745180","2.21","120","22.72","3.05","239","1779.11","543000","100","20230201","5590","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","173793","103325329","3.57","60","11","0.68","152.89","2459.4","168200","100","20230309","1742","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","3382","20010529","2.96","5","15.04","0.84","11.24","200.56","16900","100","20230329","182","20230316","159"
"1419","タマホーム","東証PR","建設","110165","29455800","4.55","170","12.82","3.45","291.77","1083.49","374000","100","20230403","3775","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9023","12620000","3.5","25","79.27","0.57","9.02","1250.9","71500","100","20230127","790","20230118","703"
"1429","日本アクア","東証PR","建設","31666","34760000","3.29","30","15.6","3.58","58.38","254.41","91100","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","11947","13363540","3.91","35","7.74","1.51","115.53","590.56","89400","100","20230331","910","20230113","698"
"1431","Lib_Work","東証GR","建設","18657","23292040","0.8","6.4","38.57","5.45","20.77","146.9","80100","100","20230310","825","20230106","748"
"1433","ベステラ","東証PR","建設","8181","8990200","2.2","20","20.16","1.85","45.14","493.05","91000","100","20230127","1002","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3448","6827500","3.17","16","5.5","0.78","91.89","645.92","50500","100","20230403","506","20230104","439"
"1435","Robot_Home","東証PR","建設","20504","91127000","0.89","2","25.28","2.57","8.9","87.64","22500","100","20230331","227","20230106","158"
"1436","フィット","東証GR","建設","3157","4284200","1.36","10","9.39","0.65","78.52","1137.93","73700","100","20230403","746","20230104","656"
"1438","岐阜造園","東証ST","建設","3448","3204600","2.32","25","12.01","1.03","89.6","1042.07","107600","100","20230330","1210","20230112","994"
"1439","安江工務店","東証ST","建設","1357","1347880","2.98","30","9.71","0.84","103.7","1197.37","100700","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3670","16237977","0.44","1","11.47","0.38","19.71","591.86","22600","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2280","1088700","0","0","18.47","1.54","113.35","1360.8","209400","100","20230215","2470","20230130","1954"
"1446","キャンディル","東証ST","建設","5775","10734200","1.12","6","36.52","1.93","14.73","278.15","53800","100","20230403","539","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9613","24152701","-","-","24.97","4.38","15.94","90.79","39800","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","11675","4349800","2.72","73","9.34","1.9","287.39","1410.52","268400","100","20230329","2780","20230116","2251"
"1451","KHC","東証ST","建設","2495","3985350","5.27","33","7.08","0.41","88.44","1516.29","62600","100","20230309","654","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","9272","289747982","-","-","25","1.29","1.28","24.79","3200","100","20230124","34","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","18198","58892853","1.62","5","7.26","0.94","42.58","327.85","30900","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","60554","16704638","3.74","135.5","8.04","0.48","450.8","7625.55","362500","100","20230308","3885","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","41806","13064400","10","320","1.98","0.81","1615.77","3952.35","320000","100","20230221","4105","20230106","2854"
"1605","INPEX","東証PR","鉱業","2043947","1386667167","4.34","64","7.13","0.51","206.74","2891.93","147400","100","20230307","1540","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","253581","54300076","7.07","330","4.25","0.63","1099.18","7461.13","467000","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","63643","28336061","1.51","34","13.89","0.71","161.66","3161.03","224600","100","20230310","2367","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2960","8732773","0","0","-","4.58","-6.58","74.09","33900","100","20230125","376","20230330","297"
"1712","ダイセキ環境ソリューション","東証PR","建設","15935","16827120","1.06","10","21.99","1.09","43.06","870.12","94700","100","20230127","1039","20230105","812"
"1716","第一カッター興業","東証PR","建設","14280","12000000","2.44","29","8.87","0.87","134.12","1374.41","119000","100","20230403","1191","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9952","12775900","4.04","31.5","14.1","2.01","55.23","387.12","77900","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","4607","1153263","4.01","160","7.28","0.3","548.86","13366.56","399500","100","20230331","4025","20230117","3800"
"1719","安藤・間","東証PR","建設","156221","181021197","4.63","40","7.95","0.99","108.53","871.9","86300","100","20230309","905","20230106","819"
"1720","東急建設","東証PR","建設","72277","106761205","5.32","36","17.75","0.77","38.14","878.38","67700","100","20230309","727","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","349398","141000000","4.04","100","11.63","0.9","213.06","2759.35","247800","100","20230213","2562","20230104","2277"
"1723","日本電技","東証ST","建設","28650","8197500","4.29","150","9.18","0.96","380.8","3657.24","349500","100","20230403","3695","20230104","3090"
