"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","42402","10928283","2.32","90","6.93","0.86","559.88","4525.41","388000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","220107","312430277","2.84","20","10.2","0.98","69.08","720.51","70450","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","125916","50578837","2.81","70","6.79","0.68","366.7","3646.06","248950","100","20230926","2688","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","35760","39910700","0.22","2","295.71","3.61","3.03","248.03","89600","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","17153","11772626","2.13","31","11.51","0.71","126.64","2053.62","145700","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","207185","47410750","1.26","55","24.23","1.41","180.39","3104.4","437000","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","60880","33359040","-","-","82.58","1.16","22.1","1575.92","182500","100","20230131","1902","20230822","1802"
"1380","秋川牧園","東証ST","水産・農林","4371","4179000","0.96","10","43.6","2.03","23.99","516.23","104600","100","20230928","1094","20230619","1034"
"1381","アクシーズ","東証ST","水産・農林","16853","5617500","3.17","95","16.85","0.85","178.07","3516.95","300000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1730","762000","2.2","50","14.53","2.19","156.23","1034.18","227000","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5105","1610500","0.32","10","79.93","2.64","39.66","1198.88","317000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9483","8459000","1.78","20","8.57","0.85","130.75","1325.23","112100","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1587","13008600","0","0","12.7","0.64","9.61","191.18","12200","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3982","7732000","1.55","8","10.34","1.2","49.79","428.15","51500","100","20230721","574","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","136794","46027488","1.85","55","20.84","4.27","142.64","696.22","297200","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","330711","56745180","2.2","128","23.06","3.13","252.71","1862.41","582800","100","20230814","6050","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","196886","103325329","3.41","65","10.09","0.75","188.81","2557.02","190550","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","3882","20010529","2.58","5","15.04","0.92","12.9","211.41","19400","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","101475","29455800","5.37","185","10.85","2.86","317.37","1203.11","344500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9049","12620000","3.49","25","11.37","0.58","63.08","1231.47","71700","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","34517","34760000","3.02","30","17.05","3.78","58.24","262.61","99300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","10343","13363540","4.01","31","7.5","1.16","103.21","664.54","77400","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18401","23292040","0.81","6.4","47.19","5.27","16.74","149.99","79000","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9170","8990200","1.96","20","46.34","2.33","22.01","438.09","102000","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","4052","6857000","5.08","30","3.23","0.71","183.13","827.18","59100","100","20230828","800","20230104","439"
"1435","Robot_Home","東証PR","不動産","17223","91127000","1.06","2","21.24","2.02","8.9","93.59","18900","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3462","4284200","1.49","12","9.15","0.7","88.33","1160.25","80800","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4294","3204600","1.87","25","14.96","1.25","89.58","1074.2","134000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1814","1350760","2.23","30","13.02","1.12","103.11","1195","134300","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3394","16237977","0.48","1","10.6","0.34","19.71","607.32","20900","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2599","1088700","0","0","17.67","1.76","135.11","1359.41","238700","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6033","10734200","1.07","6","24.56","1.93","22.88","291.38","56200","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7632","24152701","0","0","15.25","2.95","20.72","106.99","31600","100","20230221","436","20230821","305"
"1450","田中建設工業","東証ST","建設","9343","4349800","3.4","73","9.89","1.54","217.27","1397.65","214800","100","20230329","2780","20231005","2148"
"1451","KHC","東証ST","建設","2780","4005350","5.04","35","8.98","0.45","77.24","1548.75","69400","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","18.4","1.2","1.63","25.02","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","28681","58892853","1.54","7.5","4.52","1.29","107.81","376.64","48700","100","20230929","616","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","75839","16704638","2.91","132","13.73","0.57","330.6","7991.9","454000","100","20230919","5600","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","33732","13064400","3.1","80","3.04","0.58","850.25","4433.08","258200","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2722028","1386667167","3.77","74","8.01","0.6","245.02","3269.65","196300","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","264984","54300076","4.1","200","7.78","0.61","627","8014.07","488000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","72427","28336061","1.33","34","11.94","0.78","214.15","3276.04","255600","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2087","8732773","0","0","-","4.7","-13.74","50.84","23900","100","20230125","376","20230828","225"
"1712","ダイセキ環境ソリューション","東証PR","建設","17551","16827120","0.96","10","11.52","1.11","90.5","940.48","104300","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証PR","建設","15216","12000000","2.76","35","8.2","0.86","154.65","1468.67","126800","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9199","12775900","4.44","32","12.39","1.93","58.1","373.66","72000","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5270","1153263","3.5","160","8.33","0.33","548.86","13732.79","457000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","201296","181021197","5.4","60","12.79","1.23","86.92","901.12","111200","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","80284","106761205","4.79","36","19.77","0.84","38.04","900.1","75200","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","402325","133000000","3.47","105","15.87","1.07","190.59","2814.68","302500","100","20230915","3294","20230104","2277"
"1723","日本電技","東証ST","建設","34430","8197500","3.81","160","10.51","1.1","399.48","3812.44","420000","100","20230727","4845","20230104","3090"
