"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","41473","10928283","2.37","90","6.78","0.81","559.59","4681.31","379500","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","251506","312430277","2.48","20","11.65","1.05","69.08","767.47","80500","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","148070","50578837","2.39","70","7.98","0.76","366.69","3858.58","292750","100","20231212","2961.5","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37436","39910700","0.21","2","47.96","3.48","19.56","269.23","93800","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16588","11772626","2.2","31","11.13","0.69","126.64","2054.79","140900","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","184902","47410750","1.41","55","21.62","1.19","180.39","3273.56","390000","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","57378","33359040","-","-","77.86","1.09","22.09","1581.13","172000","100","20230131","1902","20231208","1716"
"1380","秋川牧園","東証ST","水産・農林","4296","4179000","0.97","10","42.85","1.97","23.99","522.33","102800","100","20230928","1094","20231121","1027"
"1381","アクシーズ","東証ST","水産・農林","16229","5617500","3.29","95","16.22","0.83","178.07","3480.41","288900","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1846","762000","2.06","50","15.5","2.53","156.23","955.74","242200","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5395","1610500","0.3","10","64.97","2.79","51.56","1198.88","335000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9449","8459000","3.58","40","6.07","0.79","183.95","1409.75","111700","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","702","13008600","0","0","5.62","0.28","9.61","194.49","5400","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4291","7732000","1.44","8","11.15","1.27","49.79","435.87","55500","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","139463","46027488","1.82","55","16.56","3.93","182.93","771.95","303000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","338315","56745180","2.15","128","23.57","3.26","253","1829.4","596200","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","189292","103325329","3.55","65","9.66","0.71","189.62","2591.99","183200","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4222","20010529","2.37","5","10.9","0.98","19.35","215.67","21100","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","108103","29455800","5.04","185","11.56","3.48","317.37","1053.29","367000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9187","12620000","3.43","25","16.85","0.58","43.21","1245.47","72800","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30345","34760000","3.44","30","14.99","3.11","58.23","280.5","87300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9889","13363540","4.19","31","7.17","1.16","103.21","640.32","74000","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18144","23292040","0.82","6.4","46.45","5.65","16.77","137.79","77900","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9350","8990200","1.92","20","47.25","2.43","22.01","427.26","104000","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","5061","6876800","4.08","30","4.2","0.9","175.3","819.24","73600","100","20230828","800","20230104","439"
"1435","Robot_Home","東証ST","不動産","15309","91127000","1.19","2","18.88","1.81","8.9","93.06","16800","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3346","4284200","1.54","12","8.84","0.66","88.33","1180.86","78100","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4611","3204600","2.08","30","15.32","1.31","93.94","1100.08","143900","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1975","1350760","2.39","35","11.42","1.16","128.03","1261.56","146200","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3540","16237977","0.46","1","11.06","0.35","19.71","626.73","21800","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2722","1088700","0","0","18.5","1.84","135.11","1359.41","250000","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6118","10734200","1.4","8","22.81","1.94","24.99","293.98","57000","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6183","24152701","0","0","12.36","2.61","20.72","98.08","25600","100","20230221","436","20231211","250"
"1450","田中建設工業","東証ST","建設","8821","4349800","3.6","73","9.33","1.42","217.27","1432.13","202800","100","20230329","2780","20231212","2018"
"1451","KHC","東証ST","建設","2880","4005350","4.87","35","9.33","0.46","77.08","1574.79","71900","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","62014","58892853","1.9","20","9.67","2.18","108.85","482.98","105300","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","85862","16704638","3.29","169","12.22","0.62","420.76","8327.95","514000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","36998","13064400","2.82","80","3.02","0.56","937.52","5043.25","283200","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2663788","1386667167","3.85","74","7.36","0.57","260.88","3351.88","192100","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","281274","54300076","4.83","250","6.24","0.58","829.81","8890.78","518000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","59449","28336061","1.81","38","9.8","0.63","214.12","3325.1","209800","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2113","8732773","0","0","-","4.08","-13.74","59.32","24200","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","16810","16827120","1","10","11.04","1.06","90.5","940.48","99900","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15492","12000000","2.71","35","7.8","0.87","165.52","1489.85","129100","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10272","12775900","4.23","34","13","1.99","61.86","403.24","80400","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5403","1153263","3.42","160","7.32","0.34","640.34","13828.84","468500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","198218","181021197","5.48","60","12.6","1.2","86.89","913.98","109500","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","85409","106761205","4.5","36","14.77","0.87","54.17","914.5","80000","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","425866","133000000","3.28","105","16.78","1.11","190.86","2874.07","320200","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","33118","8197500","3.96","160","9.79","1.03","412.85","3926.22","404000","100","20230727","4845","20230104","3090"
