"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","41364","10928283","2.38","90","6.76","0.81","559.59","4681.31","378500","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","253381","312430277","2.47","20","11.74","1.06","69.08","767.47","81100","100","20231211","812.6","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","148676","50578837","2.38","70","8.02","0.76","366.69","3858.58","293950","100","20231211","2942.5","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37556","39910700","0.21","2","48.11","3.5","19.56","269.23","94100","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16752","11772626","2.18","31","11.24","0.69","126.64","2054.79","142300","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","185613","47410750","1.4","55","21.7","1.2","180.39","3273.56","391500","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","57478","33359040","-","-","78","1.09","22.09","1581.13","172300","100","20230131","1902","20231208","1716"
"1380","秋川牧園","東証ST","水産・農林","4296","4179000","0.97","10","42.85","1.97","23.99","522.33","102800","100","20230928","1094","20231121","1027"
"1381","アクシーズ","東証ST","水産・農林","16139","5617500","3.31","95","16.13","0.83","178.07","3480.41","287300","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1955","762000","1.95","50","16.42","2.68","156.23","955.74","256500","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5258","1610500","0.31","10","63.32","2.72","51.56","1198.88","326500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9525","8459000","3.55","40","6.12","0.8","183.95","1409.75","112600","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","715","13008600","0","0","5.72","0.28","9.61","194.49","5500","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4430","7732000","1.4","8","11.51","1.31","49.79","435.87","57300","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","138773","46027488","1.82","55","16.48","3.91","182.93","771.95","301500","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","338882","56745180","2.14","128","23.6","3.26","253","1829.4","597200","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","191152","103325329","3.51","65","9.76","0.71","189.62","2591.99","185000","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4202","20010529","2.38","5","10.85","0.97","19.35","215.67","21000","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","105157","29455800","5.18","185","11.25","3.39","317.37","1053.29","357000","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9187","12620000","3.43","25","16.85","0.58","43.21","1245.47","72800","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","31145","34760000","3.35","30","15.39","3.19","58.23","280.5","89600","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9876","13363540","4.19","31","7.16","1.15","103.21","640.32","73900","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18191","23292040","0.82","6.4","46.57","5.67","16.77","137.79","78100","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9593","8990200","1.87","20","48.48","2.5","22.01","427.26","106700","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","5089","6876800","4.05","30","4.22","0.9","175.3","819.24","74000","100","20230828","800","20230104","439"
"1435","Robot_Home","東証ST","不動産","15492","91127000","1.18","2","19.1","1.83","8.9","93.06","17000","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3547","4284200","1.45","12","9.37","0.71","88.33","1160.25","82800","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4486","3204600","2.14","30","14.9","1.27","93.94","1100.08","140000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1975","1350760","2.39","35","11.42","1.16","128.03","1261.56","146200","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3524","16237977","0.46","1","11.01","0.35","19.71","626.73","21700","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2652","1088700","0","0","18.03","1.79","135.11","1359.41","243600","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6076","10734200","1.41","8","22.65","1.93","24.99","293.98","56600","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6280","24152701","0","0","12.55","2.65","20.72","98.08","26000","100","20230221","436","20231211","250"
"1450","田中建設工業","東証ST","建設","8830","4349800","3.6","73","9.34","1.42","217.27","1432.13","203000","100","20230329","2780","20231211","2024"
"1451","KHC","東証ST","建設","2884","4005350","4.86","35","9.34","0.46","77.08","1574.79","72000","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","61307","58892853","1.92","20","9.56","2.16","108.85","482.98","104100","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","87198","16704638","3.24","169","12.41","0.63","420.76","8327.95","522000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37051","13064400","2.82","80","3.03","0.56","937.52","5043.25","283600","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2685974","1386667167","3.82","74","7.42","0.58","260.88","3351.88","193700","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","284532","54300076","4.77","250","6.31","0.59","829.81","8890.78","524000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","59251","28336061","1.82","38","9.77","0.63","214.12","3325.1","209100","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2174","8732773","0","0","-","4.2","-13.74","59.32","24900","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","16373","16827120","1.03","10","10.75","1.03","90.5","940.48","97300","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15516","12000000","2.71","35","7.81","0.87","165.52","1489.85","129300","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10425","12775900","4.17","34","13.19","2.02","61.86","403.24","81600","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5392","1153263","3.42","160","7.3","0.34","640.34","13828.84","467500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","199847","181021197","5.43","60","12.71","1.21","86.89","913.98","110400","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","85195","106761205","4.51","36","14.73","0.87","54.17","914.5","79800","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","427994","133000000","3.26","105","16.86","1.12","190.86","2874.07","321800","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","33323","8197500","3.94","160","9.85","1.04","412.85","3926.22","406500","100","20230727","4845","20230104","3090"
