"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","40216","10928283","2.45","90","6.57","0.83","559.88","4436.27","368000","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","193707","312430277","3.23","20","8.98","0.89","69.08","696.72","62000","100","20230516","632","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","129482","50578837","2.73","70","6.98","0.72","366.69","3534.39","256000","100","20230516","2635","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","39552","39910700","0.2","2","327.06","3.8","3.03","261.08","99100","100","20230307","1057","20230512","970"
"1376","カネコ種苗","東証ST","水産・農林","18801","11772626","1.82","29","14.77","0.81","108.12","1970.41","159700","100","20230404","1709","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","191776","47410750","1.24","50","21.11","1.35","191.66","2991.31","404500","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61614","33359040","-","-","83.54","1.15","22.11","1609.46","184700","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4355","4179000","0.96","10","43.43","2.03","23.99","512.11","104200","100","20230116","1071","20230410","1040"
"1381","アクシーズ","東証ST","水産・農林","17358","5617500","3.07","95","17.35","0.9","178.07","3419.14","309000","100","20230515","3160","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1365","762000","2.79","50","10.41","1.76","171.98","1020.25","179100","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","4884","1560500","0.32","10","74.79","3.21","41.85","974.37","313000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","7165","8459000","2.36","20","6.48","0.67","130.75","1270.49","84700","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1587","13008600","0","0","15.4","0.68","7.92","180.27","12200","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3789","7732000","1.22","6","10.93","1.2","44.83","408.13","49000","100","20230216","509","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","135827","46027488","1.86","55","16.57","4.55","178.05","649.01","295100","100","20230113","4730","20230413","2662"
"1414","ショーボンドホールディングス","東証PR","建設","331392","56745180","2.14","125","24.38","3.26","239.54","1789.41","584000","100","20230510","5920","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","185366","103325329","3.62","65","9.56","0.7","187.68","2573.5","179400","100","20230516","1817","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4282","20010529","2.34","5","16.58","1.01","12.91","211.77","21400","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","114289","29455800","4.38","170","13.06","3.59","297.15","1079.43","388000","100","20230516","3940","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9099","12620000","3.47","25","11.43","0.55","63.08","1308.19","72100","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","29789","34760000","3.5","30","14.7","3.48","58.28","246.18","85700","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","12455","13363540","3.76","35","8.08","1.48","115.34","629.83","93200","100","20230509","963","20230113","698"
"1431","Lib_Work","東証GR","建設","18144","23292040","0.82","6.4","111.29","5.4","7","144.19","77900","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8316","8990200","2.16","20","20.49","1.88","45.14","493.05","92500","100","20230127","1002","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3326","6830000","3.29","16","5.32","0.66","91.6","732.55","48700","100","20230414","510","20230104","439"
"1435","Robot_Home","東証PR","建設","17770","91127000","1.03","2","21.91","2.14","8.9","91.11","19500","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3483","4284200","1.23","10","10.35","0.71","78.52","1137.93","81300","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","3596","3204600","2.23","25","12.52","1.05","89.59","1065.46","112200","100","20230511","1445","20230112","994"
"1439","安江工務店","東証ST","建設","1332","1350760","3.04","30","9.55","0.83","103.29","1183.65","98600","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3540","16237977","0.46","1","11.06","0.37","19.71","591.86","21800","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2511","1088700","0","0","20.34","1.69","113.35","1360.8","230600","100","20230215","2470","20230130","1954"
"1446","キャンディル","東証ST","建設","6204","10734200","1.04","6","39.27","1.98","14.72","292","57800","100","20230508","585","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9854","24152701","0","0","19.69","3.58","20.72","113.84","40800","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","10139","4349800","3.13","73","10.73","1.63","217.27","1429.41","233100","100","20230329","2780","20230515","2150"
"1451","KHC","東証ST","建設","2535","3985350","5.5","35","8.23","0.41","77.24","1549.17","63600","100","20230309","654","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","18.4","1.2","1.63","24.9","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","23557","58892853","1.88","7.5","5.91","1.19","67.65","335.34","40000","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","64898","16704638","2.57","100","11.75","0.49","330.6","7955.03","388500","100","20230510","3915","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","38592","13064400","2.71","80","3.49","0.69","846.57","4292.78","295400","100","20230221","4105","20230106","2854"
"1605","INPEX","東証PR","鉱業","2070294","1386667167","4.29","64","6.5","0.5","229.71","2986.33","149300","100","20230307","1540","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","232947","54300076","4.66","200","6.84","0.55","627","7849.18","429000","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","60696","28336061","1.59","34","13.25","0.67","161.6","3206.3","214200","100","20230424","2539","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2602","8732773","0","0","-","4.76","-13.74","62.61","29800","100","20230125","376","20230516","242"
"1712","ダイセキ環境ソリューション","東証PR","建設","15599","16827120","1.08","10","17.5","1.05","52.96","884.84","92700","100","20230127","1039","20230407","793"
"1716","第一カッター興業","東証PR","建設","15192","12000000","2.29","29","9.44","0.89","134.16","1422.19","126600","100","20230512","1300","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9607","12775900","4.26","32","12.94","1.88","58.12","399.63","75200","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","4844","1153263","3.81","160","7.65","0.31","548.86","13663.78","420000","100","20230515","4230","20230117","3800"
"1719","安藤・間","東証PR","建設","183374","181021197","5.92","60","11.65","1.13","86.92","897.84","101300","100","20230518","1022","20230106","819"
"1720","東急建設","東証PR","建設","78790","106761205","4.88","36","19.4","0.81","38.05","905.99","73800","100","20230511","761","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","395928","141000000","3.74","105","14.75","0.99","190.43","2824.12","280800","100","20230518","2845","20230104","2277"
"1723","日本電技","東証ST","建設","30208","8197500","4.34","160","9.22","0.95","399.48","3879.63","368500","100","20230510","3800","20230104","3090"
