"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","41637","10928283","2.36","90","6.81","0.81","559.59","4681.31","381000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","236416","312430277","2.64","20","10.95","0.99","69.08","767.47","75670","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","147260","50578837","2.4","70","7.94","0.75","366.69","3858.58","291150","100","20231206","2914","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","38075","39910700","0.21","2","48.77","3.54","19.56","269.23","95400","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16752","11772626","2.18","31","11.24","0.69","126.64","2054.79","142300","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","188932","47410750","1.38","55","22.09","1.22","180.39","3273.56","398500","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","58545","33359040","-","-","79.45","1.11","22.09","1581.13","175500","100","20230131","1902","20231117","1729"
"1380","秋川牧園","東証ST","水産・農林","4309","4179000","0.97","10","42.98","1.97","23.99","522.33","103100","100","20230928","1094","20231121","1027"
"1381","アクシーズ","東証ST","水産・農林","16184","5617500","3.3","95","16.18","0.83","178.07","3480.41","288100","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1581","762000","2.41","50","13.28","2.17","156.23","955.74","207500","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5282","1610500","0.3","10","63.62","2.74","51.56","1198.88","328000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9229","8459000","3.67","40","5.93","0.77","183.95","1409.75","109100","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","650","13008600","0","0","5.2","0.26","9.61","194.49","5000","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4477","7732000","1.38","8","11.63","1.33","49.79","435.87","57900","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","144987","46027488","1.75","55","17.22","4.08","182.93","771.95","315000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","339450","56745180","2.14","128","23.64","3.27","253","1829.4","598200","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","193425","103325329","3.47","65","9.87","0.72","189.62","2591.99","187200","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4142","20010529","2.42","5","10.7","0.96","19.35","215.67","20700","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","104421","29455800","5.22","185","11.17","3.37","317.37","1053.29","354500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9162","12620000","3.44","25","16.8","0.58","43.21","1245.47","72600","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","31284","34760000","3.33","30","15.46","3.21","58.23","280.5","90000","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9862","13363540","4.2","31","7.15","1.15","103.21","640.32","73800","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18401","23292040","0.81","6.4","47.11","5.73","16.77","137.79","79000","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","9305","8990200","1.93","20","47.02","2.36","22.01","438.09","103500","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","5089","6876800","4.05","30","4.22","0.9","175.3","819.24","74000","100","20230828","800","20230104","439"
"1435","Robot_Home","東証ST","不動産","16038","91127000","1.14","2","19.78","1.89","8.9","93.06","17600","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3444","4284200","1.49","12","9.1","0.69","88.33","1160.25","80400","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4560","3204600","2.11","30","15.15","1.29","93.94","1100.08","142300","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1961","1350760","2.41","35","11.34","1.15","128.03","1261.56","145200","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3621","16237977","0.45","1","11.31","0.36","19.71","626.73","22300","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2667","1088700","0","0","18.13","1.8","135.11","1359.41","245000","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6151","10734200","1.4","8","22.93","1.95","24.99","293.98","57300","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6787","24152701","0","0","13.56","2.87","20.72","98.08","28100","100","20230221","436","20231206","278"
"1450","田中建設工業","東証ST","建設","8874","4349800","3.58","73","9.39","1.42","217.27","1432.13","204000","100","20230329","2780","20231201","2028"
"1451","KHC","東証ST","建設","2884","4005350","4.86","35","9.34","0.46","77.08","1574.79","72000","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","53062","58892853","2.22","20","8.28","1.87","108.85","482.98","90100","100","20231206","920","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","91374","16704638","3.09","169","13","0.66","420.76","8327.95","547000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","37038","13064400","2.82","80","3.02","0.56","937.52","5043.25","283500","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2802454","1386667167","3.66","74","7.75","0.6","260.88","3351.88","202100","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","299193","54300076","4.54","250","6.64","0.62","829.81","8890.78","551000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","60611","28336061","1.78","38","9.99","0.64","214.12","3325.1","213900","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2174","8732773","0","0","-","4.2","-13.74","59.32","24900","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","17164","16827120","0.98","10","11.27","1.08","90.5","940.48","102000","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15756","12000000","2.67","35","7.93","0.88","165.52","1489.85","131300","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10310","12775900","4.21","34","13.05","2","61.86","403.24","80700","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5397","1153263","3.42","160","7.31","0.34","640.34","13828.84","468000","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","200390","181021197","5.42","60","12.74","1.21","86.89","913.98","110700","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","85622","106761205","4.49","36","14.81","0.88","54.17","914.5","80200","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","435442","133000000","3.21","105","17.15","1.14","190.86","2874.07","327400","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","33774","8197500","3.88","160","9.98","1.05","412.85","3926.22","412000","100","20230727","4845","20230104","3090"
