"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","39888","10928283","2.47","90","7.99","0.82","456.68","4429.19","365000","100","20230203","3930","20220111","3055"
"1332","ニッスイ","東証PR","水産・農林","170275","312430277","2.94","16","8.48","0.77","64.26","704.75","54500","100","20220726","608","20220309","497"
"1333","マルハニチロ","東証PR","水産・農林","123864","50639610","2.25","55","6.61","0.68","370.04","3604.21","244600","100","20220809","2678","20220527","2201"
"1375","雪国まいたけ","東証PR","水産・農林","42106","39910700","2.84","30","36.08","3.82","29.24","276.16","105500","100","20220214","1258","20220527","814"
"1376","カネコ種苗","東証ST","水産・農林","19637","11772626","1.74","29","15.44","0.84","108","1977.45","166800","100","20220502","1868","20221208","1368"
"1377","サカタのタネ","東証PR","水産・農林","196992","47410750","1.2","50","21.68","1.37","191.66","3038.31","415500","100","20220909","5270","20220119","3210"
"1379","ホクト","東証PR","水産・農林","62782","33359040","3.19","60","-","1.16","-50.31","1617.45","188200","100","20220502","2045","20230210","1853"
"1380","秋川牧園","東証ST","水産・農林","4459","4179000","0.94","10","52.33","2.16","20.39","494.11","106700","100","20220808","1370","20220704","1036"
"1381","アクシーズ","東証ST","水産・農林","16291","5617500","3.28","95","16.29","0.86","178.07","3361.44","290000","100","20220624","3455","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1362","762000","2.8","50","10.4","1.82","171.97","984.58","178800","100","20220706","4515","20220127","870"
"1383","ベルグアース","東証ST","水産・農林","5157","1560500","0.3","10","78.97","2.92","41.85","1130.93","330500","100","20230303","3450","20220427","2459"
"1384","ホクリヨウ","東証ST","水産・農林","7647","8459000","2.21","20","7.44","0.7","121.53","1295.91","90400","100","20230213","972","20220928","590"
"1400","ルーデン・ホールディングス","東証GR","建設","1951","13008600","0","0","-","0.87","-0.08","173.12","15000","100","20220104","220","20230206","98"
"1401","エムビーエス","東証GR","建設","3866","7732000","1.2","6","11.18","1.25","44.73","398.92","50000","100","20220113","587","20221228","466"
"1407","ウエストホールディングス","東証ST","建設","154652","46027488","1.64","55","18.87","5.36","178.05","626.83","336000","100","20220104","5860","20220126","3085"
"1414","ショーボンドホールディングス","東証PR","建設","309261","56745180","2.2","120","22.8","3.06","239","1779.11","545000","100","20221011","6540","20220119","4800"
"1417","ミライト・ワン","東証PR","建設","166870","103325329","3.72","60","10.56","0.66","152.89","2459.4","161500","100","20220315","2048","20221104","1399"
"1418","インターライフホールディングス","東証ST","建設","3342","20010529","2.99","5","26.59","0.83","6.28","200.56","16700","100","20220414","228","20220307","149"
"1419","タマホーム","東証PR","建設","102212","29455800","4.9","170","11.89","3.2","291.77","1083.49","347000","100","20230302","3540","20220224","2170"
"1420","サンヨーホームズ","東証ST","建設","9717","12620000","3.25","25","85.37","0.62","9.02","1250.9","77000","100","20220311","840","20220914","682"
"1429","日本アクア","東証PR","建設","31249","34760000","3.34","30","15.4","3.53","58.38","254.41","89900","100","20230210","993","20220315","531"
"1430","ファーストコーポレーション","東証PR","建設","10557","13363540","4.43","35","6.84","1.34","115.53","590.56","79000","100","20220509","813","20220127","666"
"1431","Lib_Work","東証GR","建設","18960","23292040","0.79","6.4","39.19","5.54","20.77","146.9","81400","100","20220906","890","20220128","664"
"1433","ベステラ","東証PR","建設","8361","8990200","2.15","20","-","1.74","-22.84","535.71","93000","100","20220217","1399","20221013","833"
"1434","JESCOホールディングス","東証ST","建設","3188","6827100","3.43","16","5.08","0.72","91.89","645.92","46700","100","20220104","538","20220308","399"
"1435","Robot_Home","東証PR","建設","18317","91127000","1","2","22.58","2.29","8.9","87.64","20100","100","20220105","245","20221227","157"
"1436","フィット","東証GR","建設","3115","4284200","1.38","10","9.26","0.64","78.52","1128.36","72700","100","20220331","1015","20221229","656"
"1438","岐阜造園","東証ST","建設","3489","3203600","1.84","20","12.15","1.05","89.6","1042.07","108900","100","20220928","1145","20221208","980"
"1439","安江工務店","東証ST","建設","1409","1342380","2.86","30","10.13","0.88","103.7","1197.37","105000","100","20230203","1796","20220309","810"
"1443","技研ホールディングス","東証ST","建設","3897","16237977","0.42","1","12.18","0.41","19.71","591.86","24000","100","20221011","319","20220224","179"
"1444","ニッソウ","東証GR","建設","2458","1088700","0","0","19.86","1.69","113.69","1336.91","225800","100","20230215","2470","20221129","1411"
"1446","キャンディル","東証ST","建設","5539","10734200","1.16","6","35.03","1.86","14.73","278.15","51600","100","20220815","630","20220120","472"
"1447","ITbookホールディングス","東証GR","建設","9613","24152701","-","-","24.97","4.38","15.94","90.79","39800","100","20220331","661","20220128","336"
"1450","田中建設工業","東証ST","建設","11288","4349800","2.81","73","9.03","1.84","287.39","1410.52","259500","100","20230306","2648","20220413","1600"
"1451","KHC","東証ST","建設","2571","3985350","5.12","33","7.29","0.43","88.44","1516.29","64500","100","20220901","694","20220617","579"
"1491","中外鉱業","東証ST","非鉄金属","8982","289747982","-","-","24.22","1.25","1.28","24.79","3100","100","20220308","39","20220127","26"
"1514","住石ホールディングス","東証ST","鉱業","21731","58892853","1.36","5","8.67","1.13","42.58","327.85","36900","100","20230124","464","20220201","129"
"1515","日鉄鉱業","東証PR","鉱業","64313","16704638","3.52","135.5","8.54","0.5","450.8","7625.55","385000","100","20220304","3865","20220707","2482"
"1518","三井松島ホールディングス","東証PR","鉱業","48273","13064400","8.66","320","2.29","0.93","1615.77","3952.35","369500","100","20220809","4590","20220208","1470"
"1605","INPEX","東証PR","鉱業","2073067","1386667167","4.28","64","7.23","0.52","206.74","2891.93","149500","100","20220609","1831","20220106","989"
"1662","石油資源開発","東証PR","鉱業","279102","54300076","6.42","330","4.68","0.69","1099.18","7461.13","514000","100","20230302","5180","20220302","2325"
"1663","K＆Oエナジーグループ","東証PR","鉱業","61659","28336061","1.56","34","13.46","0.69","161.66","3161.03","217600","100","20221130","2480","20220106","1424"
"1711","SDSホールディングス","東証ST","建設","2803","8732773","0","0","-","4.33","-6.58","74.09","32100","100","20220302","726","20230215","304"
"1712","ダイセキ環境ソリューション","東証PR","建設","15834","16827120","1.06","10","34.77","1.08","27.06","870.12","94100","100","20220104","1650","20221108","766"
"1716","第一カッター興業","東証PR","建設","13008","12000000","2.68","29","8.08","0.79","134.12","1374.41","108400","100","20220210","1459","20221221","996"
"1717","明豊ファシリティワークス","東証ST","サービス","10336","12775900","3.89","31.5","14.65","2.09","55.23","387.12","80900","100","20220104","856","20220516","590"
"1718","美樹工業","東証ST","建設","4567","1153263","4.04","160","7.21","0.3","548.86","13366.56","396000","100","20220209","4135","20220308","3760"
"1719","安藤・間","東証PR","建設","157669","181021197","4.59","40","8.03","1","108.53","871.9","87100","100","20220217","940","20220519","787"
"1720","東急建設","東証PR","建設","75480","106761205","5.09","36","18.54","0.8","38.14","878.38","70700","100","20220217","735","20220426","576"
"1721","コムシスホールディングス","東証PR","建設","351090","141000000","4.02","100","11.69","0.9","213.06","2759.35","249000","100","20220216","2825","20230104","2277"
"1723","日本電技","東証ST","建設","29306","8197500","4.2","150","9.39","0.98","380.8","3657.24","357500","100","20220111","4190","20221020","2784"
