"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","38468","10928283","2.84","100","6.74","0.79","521.92","4429.19","352000","100","20230203","3930","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","182459","312430277","2.74","16","9.09","0.83","64.26","704.75","58400","100","20230420","588","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","125284","50578837","2.22","55","6.69","0.69","370.04","3604.21","247700","100","20230421","2527","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","40110","39910700","2.99","30","34.37","3.64","29.24","276.16","100500","100","20230307","1057","20230110","991"
"1376","カネコ種苗","東証ST","水産・農林","18977","11772626","1.8","29","14.91","0.82","108.12","1970.41","161200","100","20230404","1709","20230105","1400"
"1377","サカタのタネ","東証PR","水産・農林","187510","47410750","1.26","50","20.64","1.32","191.66","2991.31","395500","100","20230104","4330","20230411","3765"
"1379","ホクト","東証PR","水産・農林","61481","33359040","2.17","40","-","1.14","-50.31","1617.45","184300","100","20230131","1902","20230413","1805"
"1380","秋川牧園","東証ST","水産・農林","4388","4179000","0.95","10","51.5","2.13","20.39","494.11","105000","100","20230116","1071","20230410","1040"
"1381","アクシーズ","東証ST","水産・農林","16937","5617500","3.15","95","16.93","0.9","178.07","3361.44","301500","100","20230418","3060","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1379","762000","2.76","50","10.53","1.84","171.97","984.58","181000","100","20230314","2095","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5274","1560500","0.3","10","80.76","3.47","41.85","974.37","338000","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","6446","8459000","2.62","20","6.27","0.59","121.53","1295.91","76200","100","20230213","972","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","1509","13008600","0","0","-","0.67","-0.08","173.12","11600","100","20230221","187","20230206","98"
"1401","エムビーエス","東証GR","建設","3820","7732000","1.21","6","11.02","1.21","44.83","408.13","49400","100","20230216","509","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","148439","46027488","1.71","55","18.11","4.97","178.05","649.01","322500","100","20230113","4730","20230413","2662"
"1414","ショーボンドホールディングス","東証PR","建設","322880","56745180","2.11","120","23.81","3.2","239","1779.11","569000","100","20230421","5710","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","173277","103325329","3.58","60","10.97","0.68","152.89","2459.4","167700","100","20230309","1742","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4422","20010529","2.26","5","17.12","1.04","12.91","211.77","22100","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","107514","29455800","4.66","170","12.28","3.38","297.15","1079.43","365000","100","20230403","3775","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9049","12620000","3.49","25","79.49","0.57","9.02","1250.9","71700","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30658","34760000","3.4","30","15.11","3.47","58.38","254.41","88200","100","20230210","993","20230117","774"
"1430","ファーストコーポレーション","東証PR","建設","12214","13363540","3.83","35","7.92","1.45","115.34","629.83","91400","100","20230411","950","20230113","698"
"1431","Lib_Work","東証GR","建設","18960","23292040","0.79","6.4","39.19","5.54","20.77","146.9","81400","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8046","8990200","2.23","20","19.83","1.82","45.14","493.05","89500","100","20230127","1002","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","3395","6830000","3.22","16","5.43","0.68","91.6","732.55","49700","100","20230414","510","20230104","439"
"1435","Robot_Home","東証PR","建設","21506","91127000","0.85","2","26.52","2.69","8.9","87.64","23600","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3770","4284200","1.14","10","11.21","0.77","78.52","1137.93","88000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","3525","3204600","2.27","25","12.28","1.06","89.6","1042.07","110000","100","20230330","1210","20230112","994"
"1439","安江工務店","東証ST","建設","1439","1350760","2.82","30","10.27","0.89","103.7","1197.37","106500","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3686","16237977","0.44","1","11.52","0.38","19.71","591.86","22700","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2392","1088700","0","0","19.38","1.61","113.35","1360.8","219700","100","20230215","2470","20230130","1954"
"1446","キャンディル","東証ST","建設","6118","10734200","1.05","6","38.7","2.05","14.73","278.15","57000","100","20230424","575","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","9081","24152701","-","-","23.59","4.14","15.94","90.79","37600","100","20230221","436","20230106","358"
"1450","田中建設工業","東証ST","建設","11309","4349800","2.81","73","9.05","1.84","287.39","1410.52","260000","100","20230329","2780","20230116","2251"
"1451","KHC","東証ST","建設","2503","3985350","5.25","33","7.1","0.41","88.44","1516.29","62800","100","20230309","654","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","9272","289747982","-","-","25","1.29","1.28","24.79","3200","100","20230124","34","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","20024","58892853","1.47","5","5.2","1.04","65.37","327.85","34000","100","20230124","464","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","60721","16704638","3.73","135.5","8.06","0.48","450.8","7625.55","363500","100","20230308","3885","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","41545","13064400","10.06","320","1.97","0.8","1615.77","3952.35","318000","100","20230221","4105","20230106","2854"
"1605","INPEX","東証PR","鉱業","2000961","1386667167","4.44","64","6.98","0.5","206.74","2891.93","144300","100","20230307","1540","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","241907","54300076","7.41","330","4.05","0.6","1099.18","7461.13","445500","100","20230307","5230","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","69452","28336061","1.39","34","15.16","0.78","161.66","3161.03","245100","100","20230424","2539","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","3022","8732773","0","0","-","4.67","-6.58","74.09","34600","100","20230125","376","20230330","297"
"1712","ダイセキ環境ソリューション","東証PR","建設","15397","16827120","1.09","10","17.28","1.03","52.96","884.84","91500","100","20230127","1039","20230407","793"
"1716","第一カッター興業","東証PR","建設","14940","12000000","2.33","29","9.28","0.91","134.12","1374.41","124500","100","20230424","1245","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","9927","12775900","4.05","31.5","14.07","2.01","55.23","387.12","77700","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","4648","1153263","3.97","160","7.34","0.3","548.86","13366.56","403000","100","20230424","4030","20230117","3800"
"1719","安藤・間","東証PR","建設","158213","181021197","4.58","40","8.05","1","108.53","871.9","87400","100","20230309","905","20230106","819"
"1720","東急建設","東証PR","建設","75480","106761205","5.09","36","13.99","0.8","50.53","878.38","70700","100","20230309","727","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","356166","141000000","3.96","100","11.86","0.92","213.06","2759.35","252600","100","20230213","2562","20230104","2277"
"1723","日本電技","東証ST","建設","29101","8197500","4.23","150","9.32","0.97","380.8","3657.24","355000","100","20230403","3695","20230104","3090"
