"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","40435","10928283","2.43","90","6.61","0.79","559.59","4681.31","370000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","240634","312430277","2.6","20","11.15","1","69.08","767.47","77020","100","20230817","789","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","145288","50578837","2.44","70","7.83","0.74","366.69","3858.58","287250","100","20231208","2925.5","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37317","39910700","0.21","2","47.8","3.47","19.56","269.23","93500","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16493","11772626","2.21","31","11.06","0.68","126.64","2054.79","140100","100","20230404","1709","20230818","1370"
"1377","サカタのタネ","東証PR","水産・農林","183717","47410750","1.42","55","21.48","1.18","180.39","3273.56","387500","100","20230926","4495","20230411","3765"
"1379","ホクト","東証PR","水産・農林","57311","33359040","-","-","77.77","1.09","22.09","1581.13","171800","100","20230131","1902","20231208","1716"
"1380","秋川牧園","東証ST","水産・農林","4304","4179000","0.97","10","42.93","1.97","23.99","522.33","103000","100","20230928","1094","20231121","1027"
"1381","アクシーズ","東証ST","水産・農林","16178","5617500","3.3","95","16.17","0.83","178.07","3480.41","288000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1574","762000","2.42","50","13.22","2.16","156.23","955.74","206500","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5242","1610500","0.31","10","63.13","2.72","51.56","1198.88","325500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","9237","8459000","3.66","40","5.94","0.77","183.95","1409.75","109200","100","20230925","1205","20230104","702"
"1400","ルーデン・ホールディングス","東証GR","建設","715","13008600","0","0","5.72","0.28","9.61","194.49","5500","100","20230221","187","20231201","48"
"1401","エムビーエス","東証GR","建設","4168","7732000","1.48","8","10.83","1.24","49.79","435.87","53900","100","20231122","636","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","137070","46027488","1.85","55","16.28","3.86","182.93","771.95","297800","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","335704","56745180","2.16","128","23.38","3.23","253","1829.4","591600","100","20231113","6280","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","188207","103325329","3.57","65","9.61","0.7","189.62","2591.99","182150","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4162","20010529","2.4","5","10.75","0.96","19.35","215.67","20800","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","102948","29455800","5.29","185","11.01","3.32","317.37","1053.29","349500","100","20230529","4125","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9137","12620000","3.45","25","16.76","0.58","43.21","1245.47","72400","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","30693","34760000","3.4","30","15.16","3.15","58.23","280.5","88300","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","9795","13363540","4.23","31","7.1","1.14","103.21","640.32","73300","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18168","23292040","0.82","6.4","46.51","5.66","16.77","137.79","78000","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8990","8990200","2","20","45.43","2.28","22.01","438.09","100000","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","4938","6876800","4.18","30","4.1","0.88","175.3","819.24","71800","100","20230828","800","20230104","439"
"1435","Robot_Home","東証ST","不動産","15492","91127000","1.18","2","19.1","1.83","8.9","93.06","17000","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3415","4284200","1.51","12","9.02","0.69","88.33","1160.25","79700","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","4486","3204600","2.14","30","14.9","1.27","93.94","1100.08","140000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1967","1350760","2.4","35","11.37","1.15","128.03","1261.56","145600","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3507","16237977","0.46","1","10.96","0.34","19.71","626.73","21600","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2652","1088700","0","0","18.03","1.79","135.11","1359.41","243600","100","20230712","2780","20230130","1954"
"1446","キャンディル","東証ST","建設","6054","10734200","1.42","8","22.57","1.92","24.99","293.98","56400","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","6159","24152701","0","0","12.31","2.6","20.72","98.08","25500","100","20230221","436","20231208","254"
"1450","田中建設工業","東証ST","建設","8813","4349800","3.6","73","9.32","1.41","217.27","1432.13","202600","100","20230329","2780","20231208","2026"
"1451","KHC","東証ST","建設","2888","4005350","4.85","35","9.35","0.46","77.08","1574.79","72100","100","20230926","769","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.15","1.56","25.17","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","63133","58892853","1.87","20","9.85","2.22","108.85","482.98","107200","100","20231208","1306","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","85361","16704638","3.31","169","12.14","0.61","420.76","8327.95","511000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","36646","13064400","2.85","80","2.99","0.56","937.52","5043.25","280500","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2645068","1386667167","3.88","74","7.31","0.57","260.88","3351.88","190750","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","277473","54300076","4.89","250","6.16","0.57","829.81","8890.78","511000","100","20230928","6000","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","57551","28336061","1.87","38","9.49","0.61","214.12","3325.1","203100","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","2209","8732773","0","0","-","4.27","-13.74","59.32","25300","100","20230125","376","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","16390","16827120","1.03","10","10.76","1.04","90.5","940.48","97400","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","15360","12000000","2.73","35","7.73","0.86","165.52","1489.85","128000","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","10297","12775900","4.22","34","13.03","2","61.86","403.24","80600","100","20230308","830","20230116","690"
"1718","美樹工業","東証ST","建設","5415","1153263","3.41","160","7.33","0.34","640.34","13828.84","469500","100","20230731","4795","20230117","3800"
"1719","安藤・間","東証PR","建設","197132","181021197","5.51","60","12.53","1.19","86.89","913.98","108900","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","83914","106761205","4.58","36","14.51","0.86","54.17","914.5","78600","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","421344","133000000","3.31","105","16.6","1.1","190.86","2874.07","316800","100","20231110","3336","20230104","2277"
"1723","日本電技","東証ST","建設","33610","8197500","3.9","160","9.93","1.04","412.85","3926.22","410000","100","20230727","4845","20230104","3090"
